# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
52731790 35.18956 35.01033 35.70354    0.40   66.66  -60.24   20.13   23.58 3.9549e+08 1.2625e+09 19.12676 2.05666 0.35260   57535 9.6707e+05     3551 52736557 52736557
52731799 35.22356 35.08474 35.78292   38.57  167.95  -87.55   11.13   12.37 8.8324e+07 1.4282e+08 11.60423 1.12869 0.27620  876.47   44587      517 52736557 52736557
52731811 35.50760 34.86581 35.45820 -154.62   67.98  -41.07   10.05   10.14 1.407e+08 1.4113e+08 13.55352 1.69192 0.97340  851.74   43659      954       -1       -1
52731817 35.27925 35.10612 35.48482 -219.07    2.06  -71.67   11.13   18.76 4.6901e+07 4.7465e+08 9.39718 0.68271 0.22640  8794.1 2.4303e+05      303 52736557 52736557
52731825 35.44687 35.02373 35.42401  -99.30  -27.46  -48.59   11.04   11.58 8.6056e+07 1.4014e+08 11.50423 1.12821 0.48540  845.21   43412      820 52736557 52736557
52731827 35.37395 35.08108 35.59421 -110.02  119.92  -98.70    8.06    8.28 1.1915e+07 2.8366e+07 5.95211 0.52586 0.45880  39.349  4550.1       82 52736557 52736557
52731832 35.25175 35.04451 35.58789 -123.49   85.94   23.29    9.25   11.97 3.8775e+07 1.271e+08 8.81972 0.97009 0.31610  700.66   37819      461 52736557 52736557
52731833 35.25182 35.04657 35.63632 -145.89   71.07  -47.29   22.39   23.06 5.4901e+08 9.0873e+08 21.33662 1.42778 0.39240   30602 6.0796e+05     3308 52736557 52736557
52731838 35.30774 35.10813 35.56682 -233.91   -1.65   13.43    9.33   13.67 5.3141e+07 1.7873e+08 9.79718 0.89652 0.28950  1348.3   61203      467 52736557 52736557
52731840 35.42149 35.12096 35.53424 -148.47  -44.45   -3.82    8.16    7.69 1.7211e+07 2.7042e+07 6.72817 0.64712 0.37920  35.899  4253.2      364 52736557 52736557
52731850 35.46968 34.92587 35.37339 -113.70  149.07   -3.32   13.41   13.09 2.0648e+08 2.1577e+08 15.40282 1.45609 0.73440  1778.8   75035     1487       -1       -1
52731851 35.42864 34.94639 35.36144 -130.96  143.64   -4.62   13.24   14.11 1.2842e+08 2.069e+08 13.14648 1.21640 0.43230  714.74   38376      731 52731853 52731853
52731853 35.41325 34.97454 35.36656 -121.61  146.62    3.48   24.89   25.09 2.7704e+09 2.7986e+09 36.59437 2.94688 0.86720 2.6014e+05 2.9311e+06    16324       -1       -1
52731859 35.32819 34.86116 35.71715 -144.10  114.99  -77.72   12.76   12.86 3.0493e+08 3.0831e+08 17.53803 1.91874 0.94690  3760.3 1.3012e+05     1886       -1       -1
52731873 35.28185 34.93480 35.50596   50.60  139.38 -198.26    8.07    7.59 2.4394e+07 2.8183e+07 7.55775 0.71256 0.54850  38.863  4508.7      143 52736557 52736557
52731885 35.21050 34.99687 35.40313 -139.01   32.35  -80.51    8.79    8.70 3.9901e+07 5.9761e+07 8.90423 1.03293 0.50860  164.54   13031      353 52736557 52736557
52731894 35.27620 34.98974 35.37242 -130.41  -26.23 -103.74   11.41   13.83 1.2766e+08 2.307e+08 13.11972 1.71118 0.27620    2201   87759     1785 52736557 52736557
52731908 35.29463 35.13220 35.50976  106.25   70.38 -285.24   13.64   16.18 1.0496e+08 4.2634e+08 12.29155 1.20188 0.43230  7156.2 2.0886e+05      709 52736557 52736557
52731910 35.29989 35.14363 35.46524   31.62   50.96 -216.28   12.81   17.90 6.3549e+07 3.7944e+08 10.39859 1.04174 0.23970  5721.4 1.7717e+05      466 52736557 52736557
52731922 35.42906 35.05226 35.60801   -2.25   77.94 -242.22   12.45   13.03 1.5324e+08 2.6873e+08 13.94225 0.96013 0.56180  2950.2 1.0886e+05     1054 52736557 52736557
52731932 35.46520 34.82426 35.36189   11.98  -40.01  -76.07    9.54   10.61 5.107e+07 9.0972e+07 9.66761 0.81262 0.41900  368.69   23585      319 52731933 52731933
52731933 35.48936 34.83199 35.36500   45.23   -4.78  -79.23   27.87   31.79 1.4577e+09 2.9493e+09 29.54507 3.49270 0.39240 2.9334e+05 3.2015e+06    10555       -1       -1
52731952 35.27336 34.86851 35.58497   12.57  143.96  -15.53    8.37    8.86 5.107e+07 5.9761e+07 9.66761 1.47591 0.44560  121.69   10438      395       -1       -1
52731958 35.28887 35.04451 35.54554  -14.97   12.64 -225.34   11.30   12.14 3.9718e+07 1.3504e+08 8.89014 0.47762 0.36590  787.15   41199      526 52736557 52736557
52731966 35.32213 35.11789 35.48373   33.52    9.44  -56.55   15.02   18.05 9.7972e+07 4.0718e+08 12.01268 0.99126 0.25000  6551.7 1.9573e+05      889 52735141 52736557
52731979 35.32357 35.05654 35.41137   27.17   46.81 -107.03   13.04   20.70 8.8324e+07 7.4366e+08 11.60423 1.21077 0.35260   20826 4.5811e+05     1129 52736557 52736557
52731980 35.27763 35.09904 35.49208  -49.50  119.43   -8.37   12.30   11.11 6.0704e+07 7.7535e+07 10.24085 0.99448 0.89380  271.27   18821      503 52736557 52736557
52731981 35.29633 35.14296 35.44610   27.63   95.76  -89.08   13.81   18.42 4.8042e+07 4.238e+08 9.47183 0.54623 0.30280  7074.8 2.071e+05      353 52736439 52736557
52731985 35.26840 35.05327 35.56827  -81.81   25.58  -67.53    9.44   11.67 1.8338e+07 1.1366e+08 6.87183 0.35628 0.32930  565.38   32299      235 52736557 52736557
52731988 35.38957 35.12198 35.51846  -96.22   12.26 -164.46   18.27   22.37 3.2338e+08 1.1018e+09 17.88592 1.84733 0.30280   44301 7.9799e+05     3126 52736557 52736557
52731992 35.31856 35.13882 35.55396  -55.21  175.55 -177.40    8.25   13.10 1.7972e+07 1.5352e+08 6.82535 0.60925 0.22640  1006.9   49378      104 52736557 52736557
52731995 35.35918 35.16460 35.51200 -139.34  115.60 -179.05   13.31   15.02 1.4944e+08 3.7521e+08 13.82676 1.32263 0.40570  5599.7 1.7439e+05     1172 52736557 52736557
52732001 35.40849 34.93268 35.55499  -65.90  -26.30  -27.02    9.52   10.40 4.8225e+07 9.4746e+07 9.48451 1.36379 0.40570  398.62   24979      791 52736557 52736557
52732011 35.32837 35.01429 35.59768  -74.74  129.78  -60.93   10.78   13.07 4.2746e+07 1.2766e+08 9.11127 0.79147 0.20000  706.64   38056      240 52736557 52736557
52732012 35.30299 35.02923 35.68237  -87.97  138.79  -23.84    8.56    8.31 3.2338e+07 6.0901e+07 8.30141 0.88741 0.47210  170.63   13383      219 52736557 52736557
52732014 35.31777 35.05181 35.67049  -11.55  214.42  -52.64    8.70    8.45 3.5746e+07 3.9718e+07 8.58310 0.69848 0.82740  75.097  7318.9      245 52736557 52736557
52732039 35.28171 35.03706 35.46176   67.81   70.31 -183.82   10.27   11.13 3.1014e+07 9.7394e+07 8.18732 0.53977 0.35260  420.28   25970      286 52736557 52736557
52732059 35.29353 35.01158 35.46910   26.17   50.85 -115.83    8.43   11.23 2.5718e+07 8.662e+07 7.69155 0.85909 0.26290  335.57   22008      485 52736557 52736557
52732060 35.28863 35.13836 35.48403   52.78  170.53    2.77   10.40   12.49 4.0479e+07 1.5451e+08 8.94648 1.00864 0.40570  1019.4   49826      237 52736557 52736557
52732061 35.25233 35.04320 35.52165  106.33  179.94   17.33   11.39   13.46 7.7915e+07 1.9296e+08 11.12958 0.97828 0.35260  1561.9   68192      498 52736557 52736557
52732067 35.32206 35.14375 35.60855  164.59  -37.03  -74.18    8.06   14.94 2.2127e+07 2.7606e+08 7.31549 0.81485 0.39240  3106.5 1.1307e+05      354 52736557 52736557
52732069 35.29111 35.08473 35.60244   55.17  106.12 -141.72    9.32   16.44 2.2127e+07 2.107e+08 7.31549 0.58101 0.21310  1849.3   77212      440 52736557 52736557
52732098 35.30161 34.97947 35.63769   41.70   86.60   30.29   10.64   11.06 4.7099e+07 9.3239e+07 9.40986 0.80462 0.33930  386.54   24420      285 52736557 52736557
52732099 35.22394 34.94798 35.66180  111.90   46.70  -15.93    8.07    8.12 2.0986e+07 3.1775e+07 7.18873 0.66260 0.28950  48.928  5340.8      224 52736557 52736557
52732104 35.25125 35.05815 35.55892   97.95    9.79  -32.99   10.46   11.53 1.6831e+07 7.6211e+07 6.67746 0.40185 0.27620  262.44   18369      129 52736557 52736557
52732112 35.26144 35.11394 35.62525   71.37  138.74  -19.49    8.14    9.36 1.2293e+07 3.3099e+07 6.01408 0.36819 0.21310  52.917  5657.7      177 52736557 52736557
52732135 35.46456 35.00056 35.52194  -35.95   36.63  -38.29   15.03   17.83 1.8e+08 4.2042e+08 14.71408 1.15625 0.32930  6966.8 2.0478e+05     1699 52736557 52736557
52732149 35.76151 35.04465 35.37080   83.64  159.81  -74.63   10.28   10.16 1.5225e+08 1.5507e+08 13.91408 1.58601 0.89380  991.03   48803     1033       -1       -1
52732165 35.34360 34.93439 35.93944   89.17   19.16 -144.09   11.65   11.93 1.0856e+08 1.6254e+08 12.42958 1.03081 0.50860  1123.5   53520      737       -1       -1
52732167 35.25265 35.17027 35.77330   -6.06   70.52 -170.13    9.18   10.49 3.593e+07 9.2676e+07 8.59859 0.65593 0.39240  382.06   24212      336 52736557 52736557
52732168 35.35254 35.01457 35.67737   -9.66   34.99 -208.52    8.72    9.23 3.1394e+07 6.8648e+07 8.21972 0.89945 0.44560  214.72   15848      408 52736557 52736557
52732173 35.44518 35.12073 35.73558   53.57    2.17 -228.12   17.14   18.25 4.9831e+08 9.2789e+08 20.65915 2.61947 0.56180   31852 6.2613e+05     3358 52736557 52736557
52732179 35.27960 34.86574 35.73230    5.69  116.60   -4.94    8.69    9.07 8.2451e+07 1.0363e+08 11.34085 1.29221 0.70780  305.25   20527      519       -1       -1
52732192 35.27222 34.90887 35.81131   73.57    0.21  -67.27   10.78   13.63 1.2387e+08 3.2549e+08 12.99014 1.91951 0.47210  4262.2 1.4268e+05     1392 52731552 52731552
52732195 35.28729 34.83849 35.69776   82.04   27.04  -31.50   14.34   16.89 1.6873e+08 3.1437e+08 14.39718 1.60176 0.26290  3986.9 1.3584e+05     1041       -1       -1
52732196 35.22906 34.88884 35.81693   41.56  117.17  -44.20    8.83    8.81 5.3521e+07 5.9761e+07 9.81972 1.24060 0.57500  133.15   11152      344       -1       -1
52732198 35.31160 34.90360 35.83625   25.49  118.14  -36.17   10.59   10.61 1.2785e+08 1.5e+08 13.12676 0.82002 0.64140  708.58   38133      806       -1       -1
52732205 35.32896 34.99137 35.72435  -54.08   59.77 -104.93    8.72    8.62 3.2155e+07 6.2225e+07 8.28592 1.00590 0.32930  177.82   13796      266 52736557 52736557
52732206 35.41723 35.05898 35.71799  -36.02  -30.20   -9.75   12.87   13.64 1.3069e+08 2.907e+08 13.22254 1.18798 0.40570  3430.7 1.2163e+05     1394 52736557 52736557
52732218 35.34870 35.10509 35.85282  -72.57  139.29  -34.11   10.98   10.50 1.129e+08 1.2237e+08 12.59437 1.08691 0.48540  558.14   31995      736       -1       -1
52732220 35.33306 35.19822 35.83924  -13.05  158.76 -133.91   15.25   16.71 1.5775e+08 4.4254e+08 14.07887 1.20312 0.28950  1060.8   51307     1720       -1       -1
52732234 35.31885 35.13357 35.80706   96.96   66.17  -28.84   12.66   13.93 9.569e+07 1.869e+08 11.91831 0.99531 0.43230  1469.1   65189      573 52736557 52736557
52732240 35.38826 35.13465 35.73973   -3.50   15.74 -140.75   10.00   12.85 2.7042e+07 1.3314e+08 7.82113 0.62603 0.26290  766.01   40382      278 52736557 52736557
52732256 35.23378 34.82099 35.75162   43.67  115.52  -30.63   10.12    8.73 6.6197e+07 1.0156e+08 10.54085 0.61133 0.65470  200.25   15055      483       -1       -1
52732258 35.22850 35.06971 35.75365   72.38  171.52 -102.84   12.63   13.97 1.7014e+08 2.1577e+08 14.44085 1.70791 0.27620  1935.7   79848     1672 52736557 52736557
52732261 35.25912 35.07173 35.69165   77.74  205.37 -101.23    8.88    8.32 3.4803e+07 3.7254e+07 8.50704 0.75321 0.66800  66.405  6685.9      238 52736557 52736557
52732262 35.21988 34.97984 35.73768   56.71  162.47  -63.73   18.90   21.16 7.0986e+08 1.2237e+09 23.24366 2.26262 0.40570   54182 9.2531e+05     6615 52736557 52736557
52732268 35.63278 34.97761 35.74493  -33.92  112.22  -20.71   16.06   16.96 3.5479e+08 5.3197e+08 18.44648 1.67823 0.53520  5029.2 1.6114e+05     2061       -1       -1
52732271 35.53671 35.07950 35.79097  -73.25  113.02  -48.16   12.22   13.29 1.3863e+08 2.1465e+08 13.48592 1.20344 0.53520  827.84   42755      805       -1       -1
52732320 35.18258 35.16485 35.51499   17.76    2.89 -296.58    9.81   11.23 3.9718e+07 9.2859e+07 8.89014 0.98834 0.32930  383.51   24279      294 52736557 52736557
52732321 35.24496 35.20495 35.56982  -40.05  113.55 -268.98    8.75   11.43 2.2507e+07 1.4225e+08 7.35634 0.87111 0.28950  869.84   44339      201 52736557 52736557
52732327 35.23702 35.14360 35.62689 -188.78  148.91 -216.52   17.68   20.77 7.2169e+08 1.1342e+09 23.37324 3.33987 0.41900   46835 8.313e+05     4843 52736557 52736557
52732343 34.86073 35.18887 35.64442   -0.64  -11.57 -209.34    8.72    9.30 7.7169e+07 8.8507e+07 11.09296 1.18814 0.60160  268.81   18695      852       -1       -1
52732356 34.95330 35.22991 35.50794  -83.40   16.24  -95.16    9.60    9.68 6.9225e+07 9.7014e+07 10.69859 0.72311 0.77420  417.14   25827      572       -1       -1
52732357 35.00592 35.16989 35.50230   -5.81   50.04  -14.54    8.64   11.18 1.9859e+07 7.6592e+07 7.05634 0.64242 0.22640  264.96   18498      205 52736557 52736557
52732369 35.14044 35.28358 35.33683    7.65   58.75 -122.37   11.39   14.02 5.693e+07 2.6e+08 10.02394 0.98434 0.35260  2768.9 1.0389e+05      898 52736557 52736557
52732380 35.10956 35.16777 35.57727 -106.66  217.50 -160.59    9.00    9.06 1.1877e+08 1.3617e+08 12.80845 1.87604 0.89380  799.81   41685     1373 52736557 52736557
52732384 35.26116 35.16802 35.68268 -116.56   19.35 -131.76    9.20    9.79 2.5155e+07 6.1085e+07 7.63521 0.74048 0.31610  171.61   13440      165 52736557 52736557
52732392 35.17056 35.12236 35.62231 -172.77   78.69 -142.64   29.32   30.51 1.9239e+09 3.0775e+09 32.40704 4.19624 0.52190 3.183e+05 3.3994e+06    12377 52736557 52736557
52732399 35.04765 35.11599 35.50068  -10.10    0.26  -10.47    8.17    8.61 3.2338e+07 5.7113e+07 8.30141 0.96192 0.36590  150.83   12223      568 52736557 52736557
52732401 35.28109 35.22040 35.50742  -47.13  156.12 -108.53   11.58   21.56 5.5606e+07 8.8127e+08 9.94507 1.14095 0.32930   28851 5.8218e+05      426 52736557 52736557
52732404 35.18881 35.20516 35.51835    1.15  175.26  -50.24   10.21   11.37 3.4225e+07 1.0099e+08 8.46056 0.63259 0.27620  450.55   27333      208 52729565 52736557
52732405 35.26167 35.21189 35.47232  -19.29  133.92  -39.50   11.72   15.25 4.0099e+07 1.931e+08 8.91831 0.79950 0.18990  1564.1   68262      264 52736559 52736557
52732424 35.12213 35.13074 35.34789   58.86   70.21 -175.63    9.19   11.44 4.3127e+07 8.4352e+07 9.13803 1.11735 0.25000  318.91   21199      616 52736557 52736557
52732436 35.00380 35.16387 35.57979   -7.87   44.26 -106.39   17.97   21.46 3.2211e+08 8.738e+08 17.86197 2.04075 0.40570   28384 5.7523e+05     2767 52736557 52736557
52732440 35.25582 35.25765 35.56694   63.15    2.11 -281.23   13.89   14.88 1.1972e+08 2.7324e+08 12.84225 1.10522 0.32930  3045.9 1.1144e+05     1158 52736557 52736557
52732444 35.19065 35.14051 35.66746  -30.36   75.98 -107.63    9.43   11.52 3.1394e+07 1.008e+08 8.21972 0.93244 0.33930  448.98   27263      481 52736557 52736557
52732446 35.26477 35.24391 35.65438   50.52   52.72 -144.33   10.02   11.81 3.1211e+07 1.2104e+08 8.20423 0.85078 0.39240  637.97   35300      312 52736557 52736557
52732447 35.24784 35.20451 35.62411  156.40   52.69 -222.35   13.21   16.55 1.3523e+08 3.7085e+08 13.37465 1.55325 0.32930  5475.3 1.7153e+05     1340 52736557 52736557
52732448 35.26240 35.17109 35.65499  109.46   81.43 -219.59   11.30   13.54 4.7282e+07 1.4606e+08 9.42254 0.79052 0.26290  915.03   46022      358 52736557 52736557
52732465 35.28692 35.25373 35.52434   71.16  -23.42 -254.05   21.03   25.27 5.4549e+08 1.4915e+09 21.29014 2.16149 0.27620   79237 1.2236e+06     4277 52736557 52736557
52732473 35.16744 35.02080 35.58779  -14.03  143.11    5.89   10.88   13.47 5.2761e+07 1.6099e+08 9.77324 0.92846 0.21310    1103   52801      842 52736557 52736557
52732478 35.17298 35.11523 35.69111   14.15  132.98  -32.05   13.49   17.22 1.3466e+08 2.5704e+08 13.35634 1.56795 0.18990  2708.7 1.0223e+05     2545 52736557 52736557
52732484 35.12394 35.27020 35.47544   84.98   93.60  -19.21    9.02    9.10 2.6662e+07 5.1254e+07 7.78451 0.85902 0.40570  122.53   10491      174 52736557 52736557
52732487 35.19895 35.17657 35.52983  -35.51   36.14    2.71    8.98   12.88 1.5324e+07 1.0477e+08 6.47183 0.48435 0.26290  483.56   28792      206 52736557 52736557
52732489 35.28480 35.22384 35.43624  -22.84   81.60  -55.77    9.71   12.34 3.1775e+07 1.4451e+08 8.25352 0.61223 0.40570  896.49   45334      920 52736559 52736557
52732494 35.23233 35.20906 35.55515   59.90  195.15  -10.78    9.70   15.78 2.4014e+07 2.1127e+08 7.51831 0.63962 0.21310  1858.8   77503      162 52736557 52736557
52732495 35.15858 35.22392 35.57928   87.95   21.94  -19.67   10.08   10.82 2.5535e+07 9.0972e+07 7.67324 0.56048 0.26290  368.69   23585      430 52736557 52736557
52732497 35.16935 35.22761 35.57334   55.68   22.16  -99.62   11.55   26.42 7.338e+07 1.3406e+09 10.90845 1.15238 0.26290   64556 1.0525e+06      972 52736557 52736557
52732502 35.12022 35.17146 35.51659   88.04  123.15   28.90   14.91   16.63 1.7662e+08 5.5268e+08 14.61972 1.60351 0.32930   11779 3.0129e+05     1002 52735463 52736557
52732504 35.17560 35.00257 35.59277  -61.25  -62.90  -46.27   12.26   15.20 6.6e+07 2.7817e+08 10.53099 0.97930 0.26290  3152.3 1.1429e+05     1398 52736557 52736557
52732507 35.07881 35.03726 35.60893    3.28   37.85  -62.32   10.25   13.09 3.6127e+07 1.5676e+08 8.61408 0.57346 0.28950  1048.1   50855     1077 52736557 52736557
52732508 35.13325 35.02596 35.49652   41.34   61.97  -89.56    9.92   14.01 2.2127e+07 1.1272e+08 7.31549 0.49568 0.18990   556.4   31921      267 52736557 52736557
52732515 35.11573 35.27632 35.44359   56.99 -127.47  -52.66    9.85    9.83 3.0451e+07 4.369e+07 8.13662 0.66189 0.26290  90.177  8373.2      367 52736557 52736557
52732524 35.26027 35.23406 35.64642  136.50 -115.56  -66.27    8.27    9.17 3.7634e+07 8.3408e+07 8.73239 0.87943 0.44560  312.09   20865      637 52736557 52736557
52732537 35.18870 35.17601 35.41580  -55.92  173.90 -139.26   12.11   13.69 1.3314e+08 2.7254e+08 13.30563 1.38156 0.41900  3030.9 1.1104e+05     1245 52736439 52736557
52732539 35.19836 35.19209 35.38627  -23.71  172.73 -165.76   11.76   13.18 1.201e+08 2.738e+08 12.85634 1.38876 0.41900    3058 1.1177e+05     1092 52736439 52736557
52732543 35.26184 35.18756 35.59882  -24.39  283.32   35.88    8.26    7.55 1.3996e+07 2.5535e+07 6.27887 0.44083 0.33930  32.156  3922.4       88 52736557 52736557
52732546 35.24144 35.25219 35.58961   14.19  216.47 -146.25    8.41    7.71 1.7775e+07 4.4634e+07 6.80000 0.59782 0.53520  93.953  8629.7      110 52736557 52736557
52732559 34.98585 35.17188 35.73120  -15.66  146.96 -167.24   13.64   13.62 4.0324e+08 4.1549e+08 19.25070 2.88225 0.84060  6430.4 1.9306e+05     2845       -1       -1
52732562 35.10788 35.22698 35.67603   -8.36  228.19  -49.05   14.54   14.39 2.8366e+08 3.3282e+08 17.12113 1.39683 0.76100  4448.3 1.4723e+05     2621 52736557 52736557
52732568 34.87908 35.20757 35.84797  -43.85   33.48 -170.37    8.07    8.18 3.4803e+07 3.5549e+07 8.50704 0.74878 0.96020  58.272  6073.4      389       -1       -1
52732570 34.89488 35.18516 35.96587  -49.55   42.39 -140.15   10.02   10.34 2.5169e+08 2.8352e+08 16.45211 1.31160 0.84060  2601.5   99238     1436       -1       -1
52732571 34.90015 35.18292 35.97127  -45.97   36.80 -148.11    8.83    8.86 7.3e+07 1.2217e+08 10.89014 1.10526 0.65470  241.62   17285      502 52732570 52732570
52732578 35.24033 35.15695 35.72176  -18.94  156.90 -189.85   19.85   23.73 5.1746e+08 1.2982e+09 20.91972 2.34889 0.35260   60694 1.0058e+06     3151 52736557 52736557
52732579 35.26794 35.15767 35.72815  -34.68  141.68 -172.30    9.97   10.18 4.8606e+07 8.0944e+07 9.50986 0.79399 0.27620  294.62   20000      272 52736557 52736557
52732589 35.19191 35.27565 35.69915   22.24   -0.90 -124.27    9.25   18.47 2.5718e+07 3.8803e+08 7.69155 0.52267 0.22640  5972.8 1.8286e+05      301 52736557 52736557
52732599 35.17619 35.20458 35.93400   65.97    9.26  -53.39   10.13   11.81 7.1493e+07 1.5465e+08 10.81408 1.06232 0.35260  1021.2   49890      793       -1       -1
52732607 35.28612 35.16971 35.51156  -37.67  153.73 -277.01   10.89   19.23 5.2394e+07 5.8324e+08 9.74930 1.23425 0.27620   13061 3.2508e+05      310 52736557 52736557
52732617 35.32713 35.20968 35.56100   -7.74   96.38 -286.61   16.33   17.90 2.1127e+08 4.1155e+08 15.51831 1.55960 0.37920  6687.2 1.987e+05     1440 52727907 52736557
52732620 35.30874 35.29687 35.52311   89.96   54.97 -296.58   17.54   19.22 3.2437e+08 6.2676e+08 17.90282 2.14632 0.44560   14997 3.5984e+05     1916 52727907 52736557
52732627 35.29820 35.26701 35.62892   -4.55   77.62 -292.98   10.38   12.87 4.6141e+07 1.5282e+08 9.34648 0.70907 0.23970  998.08   49058      331 52727907 52736557
52732629 35.29658 35.20816 35.58580  -98.48  215.43 -235.85    8.68    9.11 1.8535e+07 3.6507e+07 6.89577 0.60517 0.26290  63.874  6497.5      139 52736557 52736557
52732632 35.28791 35.18284 35.56606 -221.49   79.08 -141.11    9.00    6.36 7.9437e+06 8.8887e+06 5.19859 0.23081 0.57500  4.2397  883.96       58 52726981 52736557
52732637 35.26833 35.18092 35.59741 -160.38  134.39 -205.02   10.20   14.31 1.8338e+07 1.3655e+08 6.87183 0.46159 0.20000  804.11   41850      113 52736557 52736557
52732640 35.44509 35.29877 35.59892 -174.79  141.84 -104.31   11.24   11.48 1.538e+08 1.5831e+08 13.95915 0.86224 0.96020  1068.1   51566     1040 52736557 52736557
52732645 35.34911 35.15688 35.67723 -241.07   39.26 -130.37    9.49    9.28 7.4324e+07 8.1127e+07 10.95634 0.94916 0.78750  295.91   20063      518 52736557 52736557
52732665 35.37575 35.24919 35.51917  -18.27   77.16 -238.41   12.44   13.53 1.0099e+08 1.5169e+08 12.13521 1.37226 0.31610     984   48548      659 52734273 52736557
52732667 35.30863 35.23016 35.50956  -62.91   31.51 -188.09   11.84   25.29 4.6718e+07 1.3275e+09 9.38451 0.76050 0.25000   63351 1.038e+06      314 52736557 52736557
52732675 35.27395 35.28118 35.60886 -118.18   63.55 -221.00    9.17   10.24 3.3099e+07 6.7901e+07 8.36620 0.67784 0.30280  210.26   15606      187 52736557 52736557
52732679 35.26581 35.19981 35.68932  -31.03   47.21 -143.24   10.44   18.32 2.7803e+07 3.3648e+08 7.89437 0.64898 0.20000  4542.7 1.4952e+05      280 52736557 52736557
52732684 35.40339 35.19516 35.63762   26.02   62.19 -157.21   11.83   12.56 4.1606e+07 1.2161e+08 9.02958 0.68618 0.28950  643.68   35532      294 52736557 52736557
52732696 35.28830 35.20791 35.41027   65.40   49.46 -122.09   13.00   16.31 6.6761e+07 2.2732e+08 10.57042 0.85192 0.25000  2139.5   85948      591 52736439 52736557
52732702 35.33411 35.16387 35.65252  -26.73   64.99 -227.88   15.87   25.11 1.6535e+08 6.5859e+08 14.30000 1.48295 0.20000   16493 3.8591e+05     1277 52736557 52736557
52732706 35.40313 35.11998 35.62977   -2.32   47.36 -154.03    9.08    9.92 2.5718e+07 1.0345e+08 7.69155 0.71061 0.53520   471.9   28279      323 52736557 52736557
52732722 35.39954 35.14737 35.49752   -9.61   15.98  -94.79   10.00   12.14 3.4986e+07 1.3239e+08 8.52254 0.79670 0.37920  757.79   40063      377 52736557 52736557
52732725 35.22508 35.28157 35.44924  -83.58  -79.74 -131.89   11.59   20.42 4.8042e+07 3.2761e+08 9.47183 0.83563 0.15010  4315.5 1.4399e+05      443 52736439 52736557
52732733 35.24036 35.25671 35.45482 -115.09   53.46 -156.69   11.28   18.96 6.4493e+07 4.5915e+08 10.44930 1.22674 0.22640  8251.2 2.3191e+05      476 52736559 52736557
52732739 35.42063 35.18687 35.48876  -25.09   42.36 -139.80   11.00   10.71 4.1423e+07 9.0211e+07 9.01549 0.85398 0.45880  362.79   23307      281 52736557 52736557
52732740 35.31253 35.29605 35.48904  -84.39  -21.91  -78.48   12.13   15.16 4.5775e+07 3.3423e+08 9.32113 0.74648 0.31610  4484.5 1.4811e+05      537 52736557 52736557
52732744 35.33013 35.18295 35.61277  -18.84    9.96    5.21   11.41   12.30 3.4803e+07 9.7014e+07 8.50704 0.45015 0.23970  417.14   25827      198 52736557 52736557
52732747 35.45095 35.22761 35.62992  -50.18   -0.64  -44.95    9.16   10.83 3.1211e+07 7.9056e+07 8.20423 0.68895 0.22640  281.58   19344      300 52736557 52736557
52732750 35.22620 35.26437 35.58956  -16.74 -107.69 -109.48   13.17   23.31 9.2099e+07 1.2848e+09 11.76761 0.88197 0.39240   59498 9.9121e+05      842 52736557 52736557
52732751 35.36104 35.15198 35.54458  -75.27  222.15  -74.71    8.33    9.67 3.5366e+07 6.7704e+07 8.55352 0.96119 0.27620  209.09   15542      196 52736557 52736557
52732753 35.30113 35.22365 35.56565  -83.40  145.61  -20.66    8.89   10.24 1.7211e+07 1.0686e+08 6.72817 0.44225 0.44560   502.2   29604      130 52727907 52736557
52732755 35.19950 35.22418 35.61206  -56.63  -93.30 -103.38   13.05   14.52 6.2028e+07 1.7254e+08 10.31549 0.76845 0.22640    1260   58228      358 52736557 52736557
52732758 35.32578 35.19116 35.52694   -2.81   62.44  -82.26    8.04   10.58 1.2293e+07 3.6507e+07 6.01408 0.52848 0.56180  63.874  6497.5      109 52736557 52736557
52732763 35.18954 35.24351 35.55637  -45.35   76.72  -24.90    8.75   12.26 3.3859e+07 2.1014e+08 8.42958 0.84976 0.37920  1839.8   76920      897 52736557 52736557
52732766 35.37156 35.29829 35.55731   15.17    1.40 -114.79   15.39   27.12 1.6944e+08 1.562e+09 14.41972 1.27796 0.23970   86576 1.3059e+06     2411 52727907 52736557
52732769 35.28123 35.24339 35.58608   44.94  101.75  -44.00   13.84   24.53 5.6169e+07 1.4648e+09 9.97887 0.62830 0.36590   76530 1.1927e+06      520 52736557 52736557
52732770 35.33127 35.24440 35.63710   44.47   72.95 -115.35    9.91   12.64 2.062e+07 1.1839e+08 7.14507 0.61351 0.31610  611.44   34214      224 52727907 52736557
52732772 35.35667 35.18902 35.61562   19.72  119.10   10.54    8.29   10.14 1.569e+07 7.0352e+07 6.52394 0.44944 0.30280  225.08   16407      106 52736557 52736557
