# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
14336545 34.80149 35.34279 35.30043  115.42 -134.41 -168.48   12.58   20.97 3.2718e+07 4.2761e+08 8.33380 0.48280 0.18990  7197.1 2.0973e+05      285 14342672 14342672
14336558 34.87916 35.34142 35.23884  -55.97 -147.76   17.56   11.72   16.51 3.1014e+07 1.8521e+08 8.18732 0.59772 0.25000  1443.7   64358      177 14342672 14342672
14336564 34.79540 35.32134 35.26581  169.20 -318.17    4.67    8.51    9.39 8.8887e+06 5.9958e+07 5.39718 0.40444 0.31610  165.59   13091       65 14337466 14342672
14336572 34.79760 35.34856 35.13530  154.60 -238.00   26.88   13.43   14.76 9.3239e+07 2.7535e+08 11.81549 1.06363 0.27620  3091.3 1.1266e+05      925 14345022 14342672
14336573 34.80435 35.31520 35.24315   85.70 -248.22    2.64    9.01   19.15 1.3049e+07 2.2887e+08 6.13521 0.35051 0.13680  2167.6   86777       90 14338384 14342672
14336597 34.96299 35.19976 35.29101  182.15 -330.76   11.97    8.39    9.12 1.7775e+07 8.3211e+07 6.80000 0.58940 0.35260  310.68   20795      136 14342672 14342672
14336604 34.91875 35.38496 35.25085    0.55 -150.45  -78.00    9.03   11.10 1.3239e+07 8.1704e+07 6.16479 0.39902 0.26290  299.96   20265       96 14342672 14342672
14336612 35.07181 35.38815 35.31126  108.47 -228.50 -148.58    9.55   10.19 2.0986e+07 4.9366e+07 7.18873 0.35665 0.21310  114.01  9949.3      112 14342672 14342672
14336628 34.63909 35.30582 35.52975  111.89 -263.85   -5.29   12.13   12.57 1.3485e+08 2.5972e+08 13.36197 1.24346 0.43230  2763.1 1.0374e+05     1168 14342672 14342672
14336630 34.70851 35.14130 35.56585  161.83 -230.51  -19.15    8.76    8.71 3.4986e+07 5.3901e+07 8.52254 0.73183 0.39240  134.97   11264      206       -1       -1
14336637 34.62581 35.27632 35.35326   92.21 -235.43  -67.36   13.33   13.77 1.3504e+08 2.2127e+08 13.36761 1.47793 0.44560  2031.4   82733      866 14342672 14342672
14336641 34.71002 35.36875 35.32929  -16.87 -280.01   -5.64    8.01    7.35 1.078e+07 1.5507e+07 5.75634 0.39308 0.31610  12.342  1939.5       74 14342672 14342672
14336656 34.82429 35.37093 35.31264  116.07 -131.79 -210.90    8.79   11.56 1.4366e+07 9.4366e+07 6.33521 0.60076 0.28950  395.55   24837       82 14343980 14342672
14336675 34.96643 35.09111 35.59920  129.13 -150.14   -0.30   10.04    9.81 4.4634e+07 8.3211e+07 9.24366 0.61355 0.39240  310.68   20795      284       -1       -1
14336686 34.81787 35.44173 35.41540   70.46 -396.08 -146.89   12.48   12.63 2.4423e+08 2.8338e+08 16.28592 2.32423 0.85390  3266.7 1.1733e+05     1869 14343241 14342672
14336689 34.85189 35.27023 35.32806  152.32 -449.20   19.88   11.48   18.99 5.693e+07 3.062e+08 10.02394 0.79035 0.20000  3790.4 1.3088e+05      389 14342672 14342672
14336690 34.90146 35.15527 35.40899  169.74 -395.47    9.97    8.16    8.61 2.9127e+07 5.069e+07 8.01690 0.69699 0.37920  119.95   10328      202 14342672 14342672
14336699 34.97305 35.33486 35.33867    7.71 -396.33  103.74    8.32    8.72 3.9718e+07 6.4493e+07 8.89014 0.70505 0.53520  190.47   14511      522 14342672 14342672
14336726 34.87167 35.29766 35.36250   26.38 -155.01   39.84    8.05    9.03 1.078e+07 2.4394e+07 5.75634 0.53959 0.48540  29.455  3677.2       85 14342672 14342672
14336736 34.83677 35.11831 35.52513  125.70 -259.69    4.20    8.75    8.78 3.3282e+07 6.7324e+07 8.38169 0.98711 0.41900  206.84   15419      411 14342672 14342672
14336741 34.85425 35.28027 35.36991   96.84 -311.38   34.21    9.77    8.44 1.3806e+07 3.4803e+07 6.25070 0.38345 0.36590  58.272  6073.4       96 14342672 14342672
14336753 34.76137 35.33234 35.48906  103.42 -145.33   76.45   11.02   14.44 5.7113e+07 2.007e+08 10.03521 0.61671 0.31610  1684.5   72089      589 14342672 14342672
14336788 34.63544 35.18010 35.18420   39.18    4.80   30.14   20.26   20.57 9.6648e+08 1.0521e+09 25.76197 3.47597 0.82740   40543 7.4764e+05     7868 14342672 14342672
14336796 34.68015 35.18069 35.19813   36.47   11.60  -23.70   11.52   11.81 1.7986e+08 1.9085e+08 14.70845 0.91286 0.84060  1529.2   67140     1355 14342672 14342672
14336798 34.51268 35.36500 35.14447   36.42  -59.18  -14.10   16.15   16.20 3.9352e+08 4.5465e+08 19.09577 1.50257 0.85390  8096.4 2.287e+05     3443       -1       -1
14336809 34.58211 35.31041 35.16060  104.55   31.24  -12.41    8.66    8.86 7.7169e+07 8.7183e+07 11.09296 1.36808 0.73440  339.77   22210      784 14342672 14342672
14336823 34.56775 35.35762 35.21361   50.94    9.94   20.26   11.43   12.09 3.8986e+08 5.2634e+08 19.03380 2.80753 0.82740   10725 2.8122e+05     3991 14342672 14342672
14336839 34.62522 35.23277 35.20040    9.93   -4.86   -1.56   12.01   12.25 1.7e+08 2.2282e+08 14.43521 1.35345 0.65470  2058.8   83552     1632 14342672 14342672
14336846 34.60578 35.22969 35.24170   -7.90  -28.75   49.31   17.73   18.48 7.6746e+08 8.6746e+08 23.85634 2.73117 0.84060   27990 5.6935e+05     6563 14342672 14342672
14336864 34.91785 34.97787 35.22863    5.09  -99.27  -22.62   14.35   15.98 6.4268e+08 8.7394e+08 22.48592 3.13859 0.52190   15736 3.7281e+05     6428       -1       -1
14336865 34.90877 34.99746 35.24426  -11.08 -100.81  -32.46   12.98   12.91 2.3958e+08 2.4761e+08 16.18451 1.18778 0.74770  2366.4   92562     1618       -1       -1
14336873 34.80263 35.05365 35.22660    2.30  -51.01  -11.60   16.95   17.22 6.9451e+08 9.1648e+08 23.07465 2.34980 0.61490   31105 6.1529e+05     6993 14342672 14342672
14336875 34.88671 35.01946 35.21273    5.72  -75.69  -16.23    8.02   10.16 1.1139e+08 1.9803e+08 12.53803 1.84832 0.48540  543.92   31393     1194       -1       -1
14336877 34.96864 34.94230 35.31301    2.01 -138.13  -38.33    8.66    8.52 7.0549e+07 7.0732e+07 10.76620 0.71534 0.98670  226.29   16472      742       -1       -1
14336899 34.90646 35.25658 35.43430  -70.51 -248.15 -119.16    9.83    9.48 1.5338e+08 1.7507e+08 13.94789 1.69040 0.66800  1295.8   59440     1300 14342672 14342672
14336904 34.94057 35.18539 35.42904  -68.05 -193.28  -66.67    8.67    8.47 7.1676e+07 7.4141e+07 10.82394 1.26495 0.76100  248.93   17668      657 14342618 14342672
14336905 34.93068 35.22065 35.44077  -66.85 -225.21  -93.08   12.08   11.95 1.5789e+08 1.6479e+08 14.08451 0.97046 0.94690  1153.6   54571     1132 14342672 14342672
14336906 34.96757 35.18401 35.44429  -59.09 -212.91  -70.22   12.47   13.11 2.4958e+08 2.5493e+08 16.40704 1.51725 0.94690  2666.2 1.0105e+05     1906 14342672 14342672
14336914 34.83929 35.14111 35.31084  -75.31 -110.10  -47.89    8.25    8.48 8.8704e+07 1.0477e+08 11.62113 1.65033 0.82740  483.56   28792     1075 14342672 14342672
14336918 35.03885 35.20600 35.38946  -75.91 -262.64    5.16   12.05   11.79 3.7085e+08 3.8451e+08 18.72113 2.98655 0.93360  5869.1 1.8052e+05     2867 14342672 14342672
14336928 34.94065 35.37806 35.42811    9.89 -146.35  -32.96   15.13   20.72 1.0383e+08 6.1535e+08 12.24648 0.81414 0.23970   14477 3.5063e+05      605 14342672 14342672
14336934 35.11833 35.38706 35.39802  154.51 -328.89  -85.11   10.40   11.52 6.5634e+07 1.0648e+08 10.50986 0.85054 0.47210  498.77   29455      435 14342672 14342672
14336937 34.97282 35.36958 35.36599   75.32 -147.37 -166.02    8.74   10.26 1.7592e+07 7.6028e+07 6.77606 0.35125 0.37920  261.23   18306      233 14342672 14342672
14336943 35.04177 35.24224 35.35519  145.03 -201.77   24.43    8.88   13.68 1.9479e+07 1.5746e+08 7.01127 0.78429 0.21310  1057.2   51178      357 14342672 14342672
14336959 34.96077 35.11007 35.55367  154.64 -221.51   42.89    8.75    8.96 3.2338e+07 6.9408e+07 8.30141 0.42508 0.40570  219.32   16097      480       -1       -1
14336984 35.10442 35.00076 34.83604  143.05  -17.33   13.59    9.80   10.35 1.0534e+08 1.2879e+08 12.30563 1.82948 0.72110  488.56   29011      814       -1       -1
14337012 35.11554 34.87508 35.26533   44.93 -116.57  -39.20   11.75   11.43 2.807e+08 2.9423e+08 17.06056 2.48433 0.88050  3207.7 1.1577e+05     1826       -1       -1
14337033 34.88011 35.39325 35.28822 -104.36 -103.80  -11.61   12.56   22.94 3.1211e+07 8.0056e+08 8.20423 0.35552 0.23970   23992 5.0836e+05      171 14342672 14342672
14337035 35.06964 35.33686 35.31911  -75.07  -92.17   30.53    8.37    8.54 4.6141e+07 7.1296e+07 9.34648 0.60445 0.49870  230.91   16718      334 14342672 14342672
14337042 34.94174 35.35030 35.22126  157.94  -79.09 -225.41    8.08    9.25 1.3428e+07 4.7099e+07 6.19296 0.67213 0.28950  104.17  9310.1       75 14349095 14342672
14337070 34.80688 35.37448 35.32005    1.75 -111.20 -131.54    9.71   14.27 1.6268e+07 1.5183e+08 6.60141 0.52677 0.25000  985.76   48612      120 14342672 14342672
14337085 34.78143 35.36348 35.25678   70.70  -73.26 -146.17   13.71   20.62 1.5817e+08 6.9718e+08 14.09014 1.83058 0.27620   18398 4.1822e+05     1876 14342672 14342672
14337089 34.87004 35.28285 35.29243  107.69 -107.61   37.71   10.66   24.01 1.8718e+07 5.3972e+08 6.91972 0.34331 0.15010   11254 2.9137e+05      177 14342672 14342672
14337093 34.90115 35.19331 35.10585   47.63   49.76    2.57    8.61    9.00 4.9746e+07 7.7535e+07 9.58310 1.28443 0.41900  271.27   18821      391 14342672 14342672
14337103 35.14592 35.19648 34.96073   47.80 -115.85  -15.05    9.09    9.16 1.0289e+08 1.0931e+08 12.20986 1.83082 0.84060  466.97   28062      681       -1       -1
14337126 34.97184 35.17761 35.18837    0.69  -40.48 -115.66    8.25    8.55 6.0901e+07 6.3169e+07 10.25211 1.11283 0.97340  183.03   14092      612 14342672 14342672
14337141 35.06970 35.22521 35.22087   61.94    3.51   68.72   10.99   11.07 8.1127e+07 1.1877e+08 11.28028 0.93603 0.44560  615.22   34370      564 14342672 14342672
14337145 34.94277 35.40103 35.28270   28.83 -116.01  -98.08    9.79    9.75 2.3831e+07 3.1958e+07 7.49859 0.60273 0.64140   49.47  5384.3      130 14342672 14342672
14337146 34.89958 35.33434 35.09122   -4.26  -55.20  -13.82    9.63   10.72 2.9887e+07 7.0549e+07 8.08592 0.65836 0.25000  226.29   16472      176 14342672 14342672
14337147 34.88188 35.37885 35.22827  -67.74  -65.50    7.50   11.59   11.43 6.2408e+07 1.2085e+08 10.33521 0.89094 0.47210  635.97   35219      390 14342672 14342672
14337153 35.01360 35.29842 35.31665  -25.88  -51.57   21.61   10.23    9.59 4.5958e+07 6.4873e+07 9.33380 0.67570 0.74770  192.63   14632      250 14342672 14342672
14337154 34.88940 35.36146 35.24415  -23.38   22.28 -124.93    8.17    7.80 1.8915e+07 3.669e+07 6.94225 0.75542 0.41900   64.49  6543.5      116 14342672 14342672
14337159 34.91202 35.29793 35.26347   30.41   42.01   18.19    9.94   11.93 3.2155e+07 1.7394e+08 8.28592 0.63384 0.39240  1279.8   58900      255 14342672 14342672
14337163 34.93335 35.32042 35.07595  154.67 -106.81  -80.11   10.52   10.47 3.631e+07 5.4662e+07 8.62817 0.68298 0.28950  138.65   11489      253 14342672 14342672
14337178 34.90191 35.38980 35.09289   75.77  -52.00   55.74   11.25   13.83 4.2366e+07 1.7563e+08 9.08310 0.66823 0.30280  1303.8   59710      584 14342672 14342672
14337188 34.88944 35.26821 35.32891  282.85  -41.85   38.77    8.22    7.98 1.2104e+07 3.2535e+07 5.98310 0.32541 0.62820  51.201  5522.2      396 14342672 14342672
14337220 34.83930 35.24728 35.37537   96.55  -15.15 -211.46    9.41   11.32 4.4254e+07 1.5789e+08 9.21690 0.80003 0.39240  1062.6   51372      287 14342672 14342672
14337228 34.80339 35.45731 35.39067  -16.86   78.78  -17.87    8.65    9.99 4.5577e+07 1.0496e+08 9.30845 0.86914 0.56180  485.18   28863      610 14342670 14342672
14337239 34.79660 35.26270 35.40591  163.01  -37.99  -27.47    8.03    8.80 1.5127e+07 4.4817e+07 6.44507 0.57970 0.35260  94.695  8679.7      112 14342672 14342672
14337240 34.71077 35.21979 35.57292  157.73  -12.20   20.44   10.70   11.10 8.5676e+07 1.2123e+08 11.48732 1.11566 0.48540  639.82   35375      720 14342672 14342672
14337241 34.68530 35.15339 35.58391  129.24  -32.74   62.06    9.49    9.56 4.369e+07 6.5254e+07 9.17746 0.93899 0.48540   194.8   14753      490       -1       -1
14337242 34.69032 35.22424 35.59546  143.85  -16.08   30.33   10.16   10.30 6.7704e+07 9.7972e+07 10.61972 1.28417 0.48540  425.08   26188      529       -1       -1
14337244 34.80056 35.37456 35.35404   19.98  -41.42  -60.05    9.44   12.45 1.4746e+07 8.7746e+07 6.39014 0.41113 0.18990     344   22413       83 14342672 14342672
14337249 34.84106 35.35417 35.43282  152.38  -46.76 -158.57    9.46   11.83 2.4592e+07 8.0761e+07 7.57746 0.67326 0.27620  293.35   19936      142 14342672 14342672
14337252 34.78677 35.41190 35.33063   32.13  -88.50    4.29    9.07   12.41 1.3996e+07 4.7465e+07 6.27887 0.36580 0.12350  105.73  9412.5       77 14342672 14342672
14337254 34.78191 35.31445 35.38763  121.60  -90.89  -93.74    8.82   11.38 1.1725e+07 8.4535e+07 5.91972 0.50202 0.22640  320.24   21264      385 14342672 14342672
14337258 34.87937 35.21917 35.37977   39.21  -62.33  -61.37    9.32   11.49 2.6859e+07 1.1196e+08 7.80282 0.68400 0.26290  549.21   31618      148 14342672 14342672
14337259 34.89423 35.27083 35.29749   76.39  -76.06 -165.97   16.37   17.73 1.7662e+08 4.6577e+08 14.61972 1.37498 0.33930  8481.1 2.3664e+05     2165 14342672 14342672
14337267 34.95880 35.25541 35.37861   99.60  -97.81   16.03   10.94   16.70 2.2887e+07 1.9915e+08 7.39718 0.46897 0.16330  1659.6   71304      143 14342672 14342672
14337268 35.05818 35.24107 35.40808  151.47  -33.71  -57.96    8.75    9.97 3.8577e+07 7.9803e+07 8.80423 0.88095 0.35260   286.7   19603      361 14342672 14342672
14337278 34.92636 35.37032 35.51280   43.09 -129.47  -88.60   10.90   12.83 5.4662e+07 1.2048e+08 9.88873 1.21764 0.31610  632.28   35068      325 14342672 14342672
14337279 34.88588 35.36323 35.43680   91.79  -60.07 -144.60    9.04   13.88 1.1158e+07 9.4944e+07 5.82254 0.25871 0.16330  400.21   25052       63 14342672 14342672
14337280 34.85844 35.36797 35.39333  187.80  -78.21 -136.34    9.05    9.89 1.6451e+07 4.8225e+07 6.62817 0.51678 0.45880  109.01  9626.2      143 14342672 14342672
14337288 35.01889 35.37934 35.35589  112.40   -4.84 -122.52    8.01    9.37 2.4014e+07 7.4521e+07 7.51831 0.81222 0.28950  251.38   17796      150 14342672 14342672
14337296 34.89799 35.26463 35.48330   60.31  -90.63  -45.32   11.92   14.77 7.4141e+07 2.0155e+08 10.94648 1.04120 0.27620  1698.1   72518      990 14338985 14342672
14337300 35.06185 35.37097 35.36760  186.53  -94.59   -7.75    8.22   10.54 1.2293e+07 4.1606e+07 6.01408 0.40930 0.18990  82.098  7814.7       80 14342672 14342672
14337308 34.90839 35.35652 35.34861  156.40  160.41  -24.49   10.09   13.25 2.4211e+07 1.507e+08 7.53803 0.46352 0.21310  971.76   48103      203 14342672 14342672
14337311 34.79329 35.40544 35.64851  130.07  -66.43  -16.94    8.93    9.61 1.8155e+07 6.1465e+07 6.84789 0.53093 0.44560  173.67   13558      158 14342672 14342672
14337315 34.99265 35.35137 35.71081  120.94  -68.31   14.13   10.14    9.70 3.8197e+07 4.9549e+07 8.77606 0.59301 0.50860  114.82   10001      246       -1       -1
14337320 34.35749 35.27099 35.12873  111.28 -227.84  166.78   15.95   15.28 8.3352e+08 1.1185e+09 24.52254 1.70460 0.74770   45593 8.1503e+05     6717       -1       -1
14337353 34.76596 35.24031 35.26636  180.81 -393.71   67.16    9.44   12.51 3.9718e+07 1.4014e+08 8.89014 0.83125 0.26290  845.21   43412      272 14342672 14342672
14337358 34.84781 35.36962 35.28377  175.90 -421.07  131.70    9.76   13.57 2.0986e+07 1.4507e+08 7.18873 0.49521 0.23970  903.21   45584      121 14342672 14342672
14337390 35.04126 35.24987 34.99191    1.34 -159.68  149.30    9.99   11.28 2.6282e+07 7.5648e+07 7.74789 0.66829 0.21310  33.985  4085.3      171       -1       -1
14337392 35.09516 35.36134 34.91635   -7.18 -160.10  154.40    8.80    9.60 2.931e+07 5.4085e+07 8.03380 0.91367 0.32930  41.901  4765.3      174       -1       -1
14337438 34.98073 35.07544 35.07839   77.43 -150.32  218.78    8.50    9.02 3.2155e+07 3.9521e+07 8.28592 0.94527 0.31610  50.058  5431.3      196       -1       -1
14337444 34.95074 35.35304 35.04098    2.21 -152.23   13.04   22.55   24.58 1.1734e+09 1.5845e+09 27.48310 4.02822 0.31610   88990 1.3326e+06     7957 14342672 14342672
14337452 34.76664 35.28808 35.29778   66.20 -181.50  180.48   11.79   12.44 3.9521e+07 1.3296e+08 8.87606 0.63840 0.33930  763.99   40304      416 14342672 14342672
14337462 34.71589 35.33420 35.01801  -26.04 -187.83  143.01   12.06   12.01 2.1423e+08 2.2676e+08 15.59296 1.75197 0.84060  2129.4   85648     1781 14342672 14342672
14337464 34.77236 35.30214 35.16974   48.61 -207.08  299.41    8.72    8.66 4.6521e+07 5.938e+07 9.37183 0.71751 0.47210  162.54   12914      272 14342672 14342672
14337465 34.85694 35.28032 35.28033  -77.67 -261.84  283.63   10.48   10.88 4.2169e+07 6.4113e+07 9.07042 0.75609 0.25000  188.32   14390      247 14339438 14342672
14337466 34.81002 35.31432 35.27182    5.15 -146.07  245.93   19.69   28.06 3.1507e+08 2.0155e+09 17.73099 1.71965 0.31610 1.4124e+05 1.8712e+06     1809 14342672 14342672
14337473 34.60218 35.22389 35.06712   48.90 -272.54   53.74    9.76   10.18 8.1887e+07 9.607e+07 11.31549 1.10233 0.86720  409.38   25473      719       -1       -1
14337484 34.82608 35.21783 35.10515   51.95 -219.94   69.07    9.37    9.79 2.6662e+07 1.2142e+08 7.78451 0.56540 0.35260  641.82   35456      150 14342672 14342672
14337486 34.85661 35.18634 35.08130   87.66 -166.80   38.39   11.76   15.60 6.8085e+07 2.4099e+08 10.63944 1.17670 0.21310  2393.2   93331      453 14342672 14342672
14337487 34.86105 35.20599 35.08461   96.51 -167.70   55.62   13.71   15.42 7.262e+07 1.7535e+08 10.87183 0.88732 0.30280  1299.8   59575      528 14342672 14342672
14337498 34.82475 35.37000 35.31765   66.48 -357.72  204.88    8.21    7.69 6.6197e+06 9.6451e+06 4.89296 0.31375 0.74770  4.9593  991.99       67 14336656 14342672
14337504 34.71644 35.36797 35.12882  128.76 -165.79  180.01   10.50   13.56 3.4803e+07 2.4493e+08 8.50704 0.77469 0.30280    2469   95495      357 14345022 14342672
14337513 34.81891 35.37715 35.26575   52.06 -197.86  275.81    9.76   10.77 2.0423e+07 9.8535e+07 7.12254 0.55502 0.26290  429.79   26401      158 14342672 14342672
14337517 34.82637 35.34841 35.27736  151.59 -213.29  249.83    9.11   14.16 1.3428e+07 1.8e+08 6.19296 0.42159 0.26290  1366.7   61816      223 14342620 14342672
14337520 34.81798 35.41406 35.24616  161.68 -250.71  276.82    8.69   12.41 8.1324e+06 8.4732e+07 5.23944 0.30186 0.20000  321.67   21334       54 14342672 14342672
14337525 34.94616 35.39562 35.22291  -15.58 -184.93  103.26    8.66   14.79 1.6648e+07 1.7634e+08 6.65211 0.41222 0.21310  1313.8   60048       96 14349095 14342672
14337530 34.86398 35.32256 35.33725   23.20 -286.12  200.21    8.29   10.81 1.4366e+07 2.5155e+07 6.33521 0.49672 0.81410  31.243  3840.2       96 14342672 14342672
14337531 35.01591 35.25224 35.05778   36.68 -118.32  208.00   12.62   14.60 1.0515e+08 2.231e+08 12.29859 0.90399 0.23970  2063.8   83701      708 14342672 14342672
14337557 34.96116 35.38315 35.15263  258.19 -210.57 -143.82   12.62   20.09 2.3493e+08 7.8085e+08 16.07746 2.17040 0.30280   22871 4.9078e+05     2296 14342672 14342672
14337560 34.92640 35.31117 35.09305  182.51 -255.04  -62.43   13.87   16.82 2.0704e+08 6.1423e+08 15.41690 1.50640 0.53520   14426 3.4973e+05     3014 14342672 14342672
14337564 34.94735 35.32737 35.31539  172.96 -138.85  142.09   12.89   15.20 3.2901e+07 1.7761e+08 8.35070 0.47510 0.32930    1332   60659      189 14340086 14342672
14337565 35.03036 35.31946 35.20726   86.71 -169.23  165.02   10.47   20.42 2.6479e+07 5.2479e+08 7.76620 0.40779 0.22640   10664 2.8005e+05      194 14339411 14342672
14337583 34.86142 35.33520 35.19860  152.37 -239.67  228.44   12.16   16.24 6.3549e+07 4.6507e+08 10.39859 0.80824 0.32930  8456.5 2.3614e+05      506 14342672 14342672
14337587 34.87573 35.40769 35.24967  116.40 -257.90  302.98    9.48   14.72 3.4803e+07 1.7282e+08 8.50704 0.86941 0.18990  1263.9   58362      239 14342672 14342672
14337589 34.79982 35.26997 35.17837   42.01 -174.84  334.95    8.89    7.99 3.5183e+07 5.0873e+07 8.53803 0.67971 0.49870  120.79   10381      271 14340718 14342672
14337601 34.93916 35.52321 34.99544  128.37 -280.48  303.26    8.91    8.91 1.0459e+08 1.1328e+08 12.27746 1.15722 0.94690  481.94   28721      887       -1       -1
14337615 34.92692 35.22501 35.35326   31.70 -144.06  379.05    9.10    9.29 8.9268e+07 9.6648e+07 11.64507 1.30523 0.96020  414.12   25690      959 14342672 14342672
14337622 34.24161 35.41293 35.36926  154.91 -242.26  146.45   16.54   16.63 5.5225e+08 6.9479e+08 21.37887 3.66167 0.65470   11761 3.0097e+05     3827       -1       -1
14337626 34.53015 35.22715 35.50006   98.30 -136.53  123.13   11.14   12.04 7.0732e+07 1.1272e+08 10.77606 1.02302 0.32930   556.4   31921      528       -1       -1
14337648 34.90091 35.25906 35.33036  129.23 -419.48   38.25   13.06   20.57 7.6592e+07 4.6507e+08 11.06620 0.88261 0.23970  8456.5 2.3614e+05      543 14342672 14342672
14337656 34.74492 35.26538 35.37081  -45.75 -158.46  209.30   11.27   12.28 3.9901e+07 8.3972e+07 8.90423 0.75627 0.22640  316.15   21064      238 14339524 14342672
14337667 34.70194 35.22856 35.35216   99.72 -338.62   83.73    8.41    9.97 1.569e+07 5.9577e+07 6.52394 0.39071 0.22640  163.57   12974      120 14342672 14342672
14337668 34.66433 35.25194 35.37084  166.21 -317.26  100.06    8.38    7.40 1.2104e+07 1.8155e+07 5.98310 0.30142 0.33930  16.704  2423.1       72 14342672 14342672
14337677 34.81560 35.31359 35.36602  -16.86 -344.19  130.38    9.34   11.48 2.2127e+07 1.0686e+08 7.31549 0.67096 0.23970   502.2   29604      137 14342672 14342672
14337679 34.81542 35.34314 35.39394  169.30 -258.47   90.67   10.48   17.59 1.569e+07 4.2521e+08 6.52394 0.35560 0.23970    7120 2.0808e+05       88 14342672 14342672
14337694 34.84558 35.37315 35.40758  -26.42 -168.56  263.02    9.44   11.18 3.2338e+07 9.8915e+07 8.30141 0.94988 0.35260  432.98   26545      207 14342672 14342672
14337695 34.76002 35.25369 35.37912    6.84 -204.37   79.04   13.00   24.40 1.1537e+08 1.3611e+09 12.68451 1.27624 0.31610   66471 1.0753e+06     1500 14342672 14342672
14337701 34.74964 35.38756 35.32615   35.66 -226.42  178.36   19.79   25.65 2.493e+08 1.4887e+09 16.39859 1.45195 0.36590   78950 1.2203e+06     3402 14342672 14342672
14337702 34.84325 35.40314 35.28508  -96.92 -154.86  186.39    8.36   15.34 1.0213e+07 2.2549e+08 5.65352 0.40711 0.23970  2106.6   84973      488 14342672 14342672
14337711 35.02329 35.11093 35.40437   11.42 -210.72  245.06   11.59   11.97 2.8521e+08 2.907e+08 17.15211 1.45924 0.94690  3430.7 1.2163e+05     2038 14342672 14342672
14337717 34.95049 35.26697 35.48922  134.27 -182.30  237.25   10.29   10.74 4.8042e+07 7.962e+07 9.47183 0.69870 0.52190  285.44   19539      367 14342672 14342672
14337722 34.86584 35.30297 35.33327   96.36 -340.99   96.03    9.62    7.02 1.0213e+07 2.1944e+07 5.65352 0.20196 0.25000  24.037  3166.6       59 14342672 14342672
14337726 34.79358 35.34018 35.41929   47.34 -108.24  -61.37   11.15   12.69 3.6873e+07 1.3938e+08 8.67324 0.69404 0.33930  836.42   43080      370 14342672 14342672
14337727 34.94275 35.39385 35.43918    1.29 -157.04  203.52   10.78   13.32 5.0113e+07 1.2785e+08 9.60704 0.83302 0.20000  708.58   38133      298 14342672 14342672
14337732 34.84094 35.25401 35.47932   66.54 -191.43  135.12    9.76   15.52 3.2718e+07 2.6225e+08 8.33380 0.88871 0.23970  2815.2 1.0517e+05      396 14342672 14342672
