# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
80095364 35.02170 35.12067 33.36416  176.00  -76.48  -22.98   10.11   11.05 2.0127e+08 2.0634e+08 15.26901 2.12670 0.78750  1693.6   72375     1219       -1       -1
80178585 35.06978 35.11287 35.02213   13.73  -52.90  161.50   12.44   14.62 2.0127e+08 3.3859e+08 15.26901 1.33017 0.32930  4597.6 1.5085e+05     1406 80182724 80182724
80222758 35.59220 34.75911 33.67716  155.82  -32.60   -0.52   11.84   12.69 2.0127e+08 2.4775e+08 15.26901 1.68953 0.68130  1693.6   72375     1434       -1       -1
80094271 35.72498 34.49309 33.56598   61.28  123.36  -79.00   12.01   12.31 2.0099e+08 2.0296e+08 15.26479 1.43702 0.62820    1689   72232     1226       -1       -1
80183171 35.47643 35.39829 35.30447 -143.24  -24.96   -2.59   15.48   17.03 2.0085e+08 4.1859e+08 15.26056 1.78805 0.28950  6908.7 2.0352e+05     2099 80183398 80183398
80200080 35.63608 35.05458 35.15482  170.71   96.27  -59.13   13.43   13.81 2.0042e+08 3.1746e+08 15.25070 1.55932 0.41900  4062.7 1.3773e+05     1886       -1       -1
80201258 34.89392 34.13994 36.04881  104.66   34.64 -288.70   10.47   10.47 2.0014e+08 2.0014e+08 15.24085 1.90544 1.00000  1675.4   71803     1193       -1       -1
80183254 35.43371 35.34651 35.16201 -116.00   24.69    9.67   17.00   18.04 1.9986e+08 4.0113e+08 15.23521 1.31469 0.33930  6365.9 1.9163e+05     1270 80183282 80183398
80203683 34.53026 35.36147 35.29723  222.25   33.73 -119.01   11.29   11.72 1.9972e+08 2.4338e+08 15.23099 1.72989 0.69460  1668.6   71589     1332       -1       -1
80224048 34.70953 35.41811 34.17170   66.25  107.87 -125.10   12.54   13.07 1.9972e+08 2.3042e+08 15.23099 1.61276 0.74770  2195.9   87607     1141       -1       -1
80212419 33.95371 34.63996 35.38782  231.39  -75.66    0.66   14.67   15.36 1.9958e+08 3.0408e+08 15.22676 1.51849 0.39240  1666.4   71518     1265 80212422 80212422
80174331 34.89312 34.63495 35.13464  326.37  127.18  -26.95   11.88   12.24 1.9915e+08 2.1606e+08 15.21690 1.74750 0.39240  1940.6   79995     1661 80182724 80182724
80202840 34.75781 34.60773 35.68099  257.75    0.98  -75.72   12.96   12.45 1.9915e+08 2.0099e+08 15.21690 1.50180 0.65470  1659.6   71304     1112       -1       -1
80201506 35.45257 34.40725 35.17716   51.26  117.33  -82.35   11.18   11.67 1.9873e+08 2.3056e+08 15.20704 2.10722 0.39240  1652.9   71091     1108       -1       -1
80222316 35.38037 35.22925 33.85116  191.68  -63.92 -111.13   12.74   12.91 1.9873e+08 2.6493e+08 15.20704 1.53441 0.62820  1652.9   71091     1194       -1       -1
80178120 35.08961 34.58865 35.21988  137.68  -82.98   49.86   14.84   15.47 1.9859e+08 3.3662e+08 15.20282 1.10102 0.66800  4546.4 1.4961e+05     2132       -1       -1
80471103 35.01119 35.86533 35.84991   41.33   87.75 -135.54   11.61   11.79 1.9859e+08   3e+08 15.20282 2.10440 0.64140  1650.6   71020     1208       -1       -1
80225427 34.53430 35.08073 33.97843  147.75  -10.55   72.26   11.80   11.49 1.9845e+08 2.2859e+08 15.19718 1.71141 0.81410  1648.4   70949     1244 80225429 80225429
80180398 35.55250 35.24719 35.31635  -73.98  119.19   82.94   14.11   17.07 1.9803e+08 5.1803e+08 15.18732 1.49573 0.30280   10402 2.7497e+05     2174 80180171 80183398
80201184 34.81773 34.42047 36.12716   22.44  125.06   28.19   12.55   12.62 1.9761e+08 2.0648e+08 15.17746 1.56025 0.80080  1634.9   70522     1141       -1       -1
80201735 34.85735 35.29791 35.99353  229.13   72.52   30.43   10.58   10.80 1.9761e+08 2.3338e+08 15.17746 1.85301 0.66800  1634.9   70522     1185       -1       -1
80182640 34.92589 34.98478 35.28243  328.86  102.37 -125.72   16.35   31.72 1.9718e+08 4.0535e+09 15.16901 1.96906 0.33930 5.4013e+05 5.0124e+06     1285 80182724 80182724
80172759 34.65729 35.09782 35.28323  162.53   16.22 -220.70   12.86   13.51 1.9704e+08 2.6972e+08 15.16338 1.58407 0.49870    2971 1.0942e+05     1122       -1       -1
80198214 36.39602 34.60847 35.86377   66.43   83.64 -294.81   11.67   11.67 1.9704e+08 1.9704e+08 15.16338 1.27254 1.00000    1626   70239     1135       -1       -1
80303467 35.53309 36.19292 35.11851  151.17  -91.77   87.90   12.29   12.29 1.9704e+08 1.9704e+08 15.16338 1.30810 1.00000    1626   70239     1187       -1       -1
80352182 35.30349 35.61236 34.69320   19.46  169.75  110.73   11.54   11.57 1.9704e+08 2.0451e+08 15.16338 1.58334 0.88050    1626   70239     1246       -1       -1
80176989 34.70181 34.87532 35.45254   73.89   85.20 -108.92   12.15   12.15 1.969e+08 2.1366e+08 15.15915 1.47785 0.69460  1623.7   70168     2198       -1       -1
80203102 34.69488 35.32588 35.00381  138.47   75.79  185.52    9.35    9.27 1.969e+08 2.0408e+08 15.15915 0.98584 0.90700  1623.7   70168     1446       -1       -1
80182144 35.50947 35.46336 35.22432  -78.12  344.80  -52.17   15.82   16.88 1.9634e+08 3.3169e+08 15.14366 1.25472 0.50860  4419.4 1.4653e+05     1251 80182145 80183398
80182778 35.45622 35.18270 35.09099   84.76   -6.77  131.08   14.45   17.66 1.9634e+08 3.8789e+08 15.14366 1.91286 0.32930  5968.6 1.8276e+05     1412 80178429 80178429
80303124 35.51904 35.66243 34.93765  -72.29   98.89  146.31   13.29   13.14 1.9549e+08 2.3169e+08 15.12394 1.62476 0.44560  1601.5   69460     1102       -1       -1
80304131 35.38908 35.48811 35.23644  -51.98   78.88  -89.56   18.65   23.71 1.9535e+08 1.7338e+09 15.11972 1.05945 0.41900 1.0578e+05 1.5131e+06     1416 80304204 80183398
80308701 35.89639 36.06429 34.82901   84.12   87.05   89.67   15.97   20.18 1.9521e+08 6.8859e+08 15.11549 1.18624 0.30280  1597.1   69319     2306 80308873 80308873
80349027 36.08550 36.37313 34.80794   10.08  121.27  128.05   13.78   14.54 1.9479e+08 2.4282e+08 15.10563 1.30582 0.31610  1590.5   69107     1138       -1       -1
80225299 34.64330 34.49643 34.04664   82.02   -4.63  124.85   13.14   12.87 1.9465e+08 2.1746e+08 15.10000 1.39482 0.50860  1588.2   69036     1213       -1       -1
80352547 35.06668 35.86336 34.70806   79.88   96.42  127.77   12.04   12.44 1.9408e+08 1.9521e+08 15.08592 1.89666 0.97340  1579.4   68755     1082       -1       -1
80224634 34.48029 34.64278 34.55940   85.38   68.05  102.64   12.44   12.21 1.938e+08 1.9535e+08 15.08028 1.55479 0.97340    1575   68614     1110       -1       -1
80181582 35.05708 35.35294 35.23743  145.76  125.28   47.93   14.94   15.56 1.9366e+08 2.6972e+08 15.07606 1.15171 0.47210    2971 1.0942e+05     1436       -1       -1
80094017 35.71105 35.08613 33.59702   46.95  104.01   64.43   10.62   10.62 1.9268e+08 1.9268e+08 15.05070 2.72006 1.00000  1557.5   68051     1084       -1       -1
80347859 35.34311 35.91294 35.45433  132.87   72.99   65.08   12.49   12.41 1.9268e+08 1.9901e+08 15.05070 1.59482 0.61490  1557.5   68051     1286       -1       -1
80470597 35.54527 36.11542 36.46916   32.43  124.97  -74.34   11.27   10.84 1.9268e+08 2.0521e+08 15.05070 1.73546 0.47210  1557.5   68051     1063       -1       -1
80180852 35.10182 35.09913 35.34260  199.99   97.43 -198.49   12.79   13.03 1.9254e+08 2.5169e+08 15.04648 1.75062 0.44560  2601.5   99238     2778 80182724 80182724
80231030 33.70784 35.04392 34.61027  184.53   42.41   15.45   13.74   14.00 1.9239e+08 2.6366e+08 15.04085 1.30570 0.72110  1553.1   67911     1278       -1       -1
80194991 36.53622 34.82553 35.02763  -63.99  173.87  -53.56   11.13   10.65 1.9197e+08 1.9845e+08 15.03099 1.66074 0.57500  1546.6   67700     1240       -1       -1
80209313 34.52098 33.20206 35.60768   96.81   18.03 -256.33   11.67   11.67 1.9197e+08 1.9197e+08 15.03099 1.80973 1.00000  1546.6   67700     1079       -1       -1
80175460 34.65984 34.78988 35.37792  322.35 -110.19   47.97   13.69   16.11 1.9183e+08 3.5141e+08 15.02676 1.76610 0.32930  4937.6 1.5898e+05     1133       -1       -1
80232496 34.03019 33.77218 34.60163   95.27   48.91  -15.05   12.02   11.72 1.9183e+08 1.9423e+08 15.02676 2.00500 0.90700  1544.4   67630     1049       -1       -1
80205093 34.87956 34.10549 35.64789  -11.50  128.62  -18.95   11.21   11.21 1.9141e+08 1.9141e+08 15.01690 1.63742 1.00000  1537.9   67420     1040       -1       -1
80206466 35.18518 33.75619 34.81518   97.55   67.16 -245.31    9.90    9.90 1.9141e+08 1.9141e+08 15.01690 1.26863 1.00000  1537.9   67420     1169       -1       -1
80350863 35.64615 35.97113 34.95450   76.78   58.04  -72.35   12.18   12.09 1.9141e+08 2.3887e+08 15.01690 1.69569 0.52190  1537.9   67420     1703       -1       -1
80175185 34.92225 34.80235 35.37611  -26.94  -82.19   96.40   13.03   14.15 1.9127e+08 2.3676e+08 15.01127 1.48618 0.82740  2313.3   91029     1566 80182724 80182724
80231153 33.74071 35.12784 34.29412  161.70  -53.20   55.78   11.58   11.80 1.9085e+08 1.9211e+08 15.00141 2.38260 0.97340  1529.2   67140     1076       -1       -1
80471279 34.75402 35.83184 35.83105  209.44  -81.44  -27.58   12.14   12.14 1.907e+08 1.907e+08 14.99718 0.95502 1.00000    1527   67070     1050       -1       -1
80176313 34.99723 35.00639 35.21911 -121.16   26.85   58.75   19.10   24.77 1.9042e+08 1.1018e+09 14.99155 0.97629 0.30280   44301 7.9799e+05     1107 80176320 80182724
80303259 35.61519 35.78558 35.11219   50.34  -29.28   45.05   14.01   14.29 1.9014e+08 2.7028e+08 14.98169 1.20201 0.45880  1518.4   66790     1372       -1       -1
80303058 35.44599 35.61616 35.11122   30.01  -77.67  179.72   13.20   13.18 1.8958e+08 2.0972e+08 14.96761 1.36779 0.43230  1832.7   76702     1052 80183398 80183398
80364286 34.55371 35.52268 33.42789  135.59  -77.82   25.47    9.54    9.70 1.8958e+08 2.0155e+08 14.96761 2.63944 0.74770  1509.8   66511     1095       -1       -1
80226932 34.56958 33.93078 33.83139   13.19   49.88   44.09   13.05   12.77 1.8915e+08 1.8986e+08 14.95634 1.43357 0.97340  1503.3   66302     1010       -1       -1
80177172 34.82846 34.80165 35.00994  229.09  179.80   43.25   14.58   15.54 1.8887e+08 4.1394e+08 14.95211 1.25481 0.31610  6762.1 2.0033e+05     1416 80182724 80182724
80351777 35.04882 36.20685 34.99374   84.59   49.60  -71.34   11.11   12.96 1.8859e+08 2.6282e+08 14.94225 1.71243 0.43230  1494.7   66023     1082       -1       -1
80232011 33.55132 34.79640 34.14275   60.17  -19.87  191.45   10.77   10.90 1.8803e+08 1.8817e+08 14.92676 2.00044 0.97340  1486.2   65745     1097       -1       -1
80301793 35.67713 35.65109 34.94643  -94.91  149.11  -30.83   14.04   14.67 1.8803e+08 2.3817e+08 14.92676 1.37089 0.35260  1486.2   65745     1134       -1       -1
80302481 35.46782 36.07543 35.03801  181.52    9.08 -141.82   10.72   10.40 1.8803e+08 1.9972e+08 14.92676 1.53638 0.86720  1486.2   65745     1516 80303587 80303587
80302513 35.56046 36.06375 34.97288   52.88   96.56 -134.70   10.95   10.57 1.8803e+08 2.0789e+08 14.92676 2.40904 0.60160  1486.2   65745     1647       -1       -1
80197250 34.94544 35.48073 35.62030  220.29 -140.02  -95.55   13.55   14.47 1.8775e+08 4.3704e+08 14.92254 1.46115 0.40570  1481.9   65606     1051 80352671 80352671
80205092 34.95811 34.16727 35.58887  -43.61  140.08  -19.93   10.11    9.19 1.8775e+08 1.938e+08 14.92254 0.94616 0.78750  1481.9   65606     1243       -1       -1
80181471 35.03094 35.33840 35.33422  265.99 -177.74  -47.15   12.28   13.47 1.8761e+08 2.1042e+08 14.91690 1.72170 0.27620  1479.8   65536     1375       -1       -1
80304023 35.29871 35.68392 35.14851  110.10  134.02   16.47   14.26   15.02 1.8746e+08 3.1127e+08 14.91127 1.43130 0.53520  3911.8 1.3395e+05     3263 80183398 80183398
80173650 34.78606 34.90785 35.39642   94.45   74.23 -174.24   12.99   13.20 1.8704e+08 1.9986e+08 14.90141 1.34106 0.62820  1670.9   71661     1590 80182724 80182724
80225390 34.92135 34.78242 33.66784   30.25   89.88   51.71   12.73   12.73 1.8704e+08 1.8704e+08 14.90141 1.03378 1.00000  1471.2   65259     1045       -1       -1
80200487 35.31399 34.70864 34.76860  113.35  -33.09  180.92   10.40   10.89 1.869e+08 2.5479e+08 14.89718 1.66339 0.80080  1469.1   65189     1361       -1       -1
80348018 35.84636 36.48015 35.30864  -18.76  179.56  -39.01   10.49   10.35 1.8662e+08 1.907e+08 14.89155 1.77310 0.90700  1464.9   65051     1119       -1       -1
80351462 36.51518 35.70505 34.68175  -56.91  228.82  -38.85   12.99   12.99 1.8662e+08 1.8662e+08 14.89155 1.48373 1.00000  1464.9   65051     1012       -1       -1
80302433 35.33719 35.74739 35.20982  134.18  207.75  -56.17   12.36   12.11 1.8648e+08 1.9718e+08 14.88732 1.25697 0.74770  1628.2   70309     1617 80183398 80183398
80470454 35.92589 35.72465 36.26115  103.91   31.07  -87.64   10.99   10.99 1.8648e+08 1.8648e+08 14.88732 1.13741 1.00000  1462.7   64981     1063       -1       -1
80176595 34.80837 35.30426 35.13425   29.06  116.22  203.39   11.25   10.56 1.8606e+08 1.8859e+08 14.87746 2.05655 0.89380  1494.7   66023     1221       -1       -1
80182354 35.59782 35.39030 35.65381  109.66   61.70 -347.67    9.72    9.91 1.8606e+08 1.907e+08 14.87746 3.66215 0.97340  1456.4   64773     1276       -1       -1
80203854 34.10527 35.12233 35.39657  152.35  -74.30  171.00   10.46   10.24 1.8549e+08 3.231e+08 14.86197 1.77101 0.77420  1447.9   64497     1171       -1       -1
80181254 35.14315 34.74749 34.97223  253.94  -88.41   37.76   11.17   12.70 1.8535e+08 3.0521e+08 14.85634 2.49737 0.52190    3767 1.3029e+05     2194       -1       -1
80221127 35.94027 34.81722 34.18467  128.89  -14.26   78.85   11.14   13.25 1.8535e+08 3.2944e+08 14.85634 1.90832 0.48540  4361.9 1.4512e+05     1037       -1       -1
80223167 35.59618 34.31453 34.23765   69.62  111.80 -203.91   10.83   11.30 1.8521e+08 1.8648e+08 14.85211 2.73859 0.60160  1443.7   64358      785       -1       -1
80303535 35.41688 35.92140 34.98519  -14.93   16.83   10.33   15.19   16.10 1.8493e+08 4.2873e+08 14.84648 1.23404 0.50860  1439.5   64220     1122 80302400 80303587
80175204 34.46120 35.03139 35.27265  121.91  -31.41   -7.34   13.02   14.89 1.8465e+08 5.4563e+08 14.83662 1.77072 0.40570   11492 2.9588e+05     2309       -1       -1
80226363 34.29295 34.32811 33.94782   88.85   24.25   26.11   11.86   11.93 1.8465e+08 2.2225e+08 14.83662 1.78653 0.65470  1435.3   64082     1056       -1       -1
80303683 35.48884 36.09273 35.02302   76.04   42.03  -24.59   14.53   15.87 1.838e+08 2.7254e+08 14.81549 1.23656 0.28950  1422.7   63668     1189       -1       -1
80177294 34.70250 34.93465 35.28088  352.21  105.81   88.24   11.13   12.48 1.8366e+08 2.2901e+08 14.81127 1.60927 0.37920  2170.2   86852     1611 80182724 80182724
80176912 34.97046 34.91195 35.40480   90.08   38.52  215.79   16.37   17.70 1.8338e+08 2.9282e+08 14.80563 0.98382 0.30280  3478.7 1.2288e+05     1194 80182724 80182724
80200699 34.85630 34.51906 36.03811   30.94  149.11   12.24   11.92   12.22 1.8324e+08 1.9859e+08 14.80141 1.58111 0.77420  1414.3   63393     1176       -1       -1
80301448 34.82151 35.50940 35.24661  -28.22  150.71  -21.65   14.93   16.82 1.831e+08 3.731e+08 14.79577 1.27065 0.37920  1412.3   63324     1449       -1       -1
80174685 34.88895 35.02742 35.28984  339.43  153.77  -27.95   16.17   20.01 1.8197e+08 6.2056e+08 14.76479 1.36895 0.33930   14713 3.5483e+05     1086 80182724 80182724
80232466 33.68698 34.03187 34.21282  162.15  -20.43   70.68   11.73   11.73 1.8155e+08 1.8155e+08 14.75493 1.50870 1.00000  1389.4   62569     1012       -1       -1
80176592 34.81101 35.14411 35.25130   39.45   -4.44  170.43   12.78   13.14 1.8141e+08 2.0014e+08 14.74930 1.50811 0.30280  1675.4   71803     1183 80182724 80182724
80094129 35.41542 35.19264 33.47451  102.11  -71.98  -23.14   12.24   12.17 1.8113e+08 1.8169e+08 14.74507 1.08528 0.90700  1383.2   62364     1073       -1       -1
80178900 34.99685 34.90464 35.23978  -74.70   30.25  -52.40   16.93   21.19 1.8056e+08 9.0211e+08 14.72958 1.45924 0.31610   30175 6.0172e+05     1317 80182724 80182724
80190749 34.38602 34.32573 34.08427  103.39  105.96   77.58   14.61   22.06 1.8056e+08 1.2369e+09 14.72958 1.58637 0.37920    1375   62090     1435 80190757 80190757
80180103 35.34288 35.23498 35.45446   92.33   30.37  -16.72   13.09   13.01 1.8042e+08 2.5211e+08 14.72394 1.35336 0.62820  2609.9   99473     1409       -1       -1
80180880 35.03167 34.84770 35.61842  239.24  104.91   98.46   12.51   12.93 1.7986e+08 2.1282e+08 14.70845 1.53402 0.37920  1885.1   78307     1789       -1       -1
80206613 34.91906 33.63460 34.77111  -22.99   81.24   26.17   11.50   13.72 1.7986e+08 3.7662e+08 14.70845 1.54460 0.49870  1364.7   61748     1064       -1       -1
80221949 35.99325 35.42691 33.77918  126.79  -33.24    8.20   12.07   12.01 1.7972e+08 1.8986e+08 14.70282 1.36836 0.85390  1362.6   61680     1182       -1       -1
80231154 33.76782 35.12813 34.30542  216.50  -10.01   51.40   13.32   13.06 1.7972e+08 2.4493e+08 14.70282 1.12255 0.47210  1362.6   61680     1113       -1       -1
80183358 35.52906 35.22692 35.49465   10.65   49.39   47.81   14.40   21.57 1.7944e+08 5.9845e+08 14.69859 1.58823 0.25000   13723 3.3711e+05     1635       -1       -1
80181032 35.43709 35.11381 35.21495   -1.70  119.66   -1.23   13.26   15.58 1.793e+08 4.9338e+08 14.69296 1.71234 0.52190  9472.5 2.5668e+05     2459 80181168 80181168
80347628 35.60115 35.74182 35.51616  116.17    0.02   54.45   12.63   13.54 1.7915e+08 2.7366e+08 14.68732 1.80490 0.40570  1354.4   61407     1264       -1       -1
80194999 36.60136 34.89757 34.92646  -85.97  174.50  -28.96   11.42   11.61 1.7859e+08 1.9211e+08 14.67183 1.77909 0.68130  1346.3   61135     1039       -1       -1
80349018 36.22898 36.26580 34.79454   13.90  190.68   81.55   11.74   12.48 1.7831e+08 1.9239e+08 14.66761 1.68087 0.41900  1342.2   60998     1062       -1       -1
80179179 35.67108 35.28740 35.05975   -7.37  -57.28   45.52   11.77   12.29 1.7817e+08 2.669e+08 14.66197 1.69596 0.48540  2911.7 1.0781e+05     1963       -1       -1
80201204 34.89388 34.36711 36.09892   23.65  119.36   45.76    9.93    9.65 1.7817e+08 1.8268e+08 14.66197 1.09768 0.65470  1340.2   60930     1089       -1       -1
80179043 35.16864 35.02198 35.06843  247.51  119.45   -3.85   16.64   20.02 1.7803e+08 4.3493e+08 14.65634 1.56380 0.35260  7435.7 2.1482e+05     1493 80182724 80182724
80194926 36.68380 34.65549 35.11387  -71.97  167.31  -39.34   11.17   11.17 1.7803e+08 1.7803e+08 14.65634 1.86451 1.00000  1338.1   60862     1011       -1       -1
80199107 35.97232 35.35219 35.33506   63.62  159.13  -70.59   13.45   15.03 1.7761e+08 2.3662e+08 14.64648 1.28603 0.26290  2310.7   90952     1059       -1       -1
80201167 35.07482 34.36598 35.94019  -45.26  135.42  -35.00   11.09   11.09 1.7761e+08 1.7761e+08 14.64648 1.54821 1.00000    1332   60659      982       -1       -1
80094102 35.43550 35.15720 33.55794  105.65  -66.46  -16.21   11.66   10.97 1.7718e+08 1.8268e+08 14.63662 1.24403 0.72110    1326   60455     1034       -1       -1
80199658 35.45020 35.39363 35.62042   21.92  -12.03  -88.70   14.02   14.35 1.7634e+08 3.4859e+08 14.60986 1.33747 0.52190  4861.9 1.5718e+05      997       -1       -1
80361695 35.46867 35.99573 33.97950  184.73   69.05   21.36    9.72   10.46 1.7634e+08 3.2338e+08 14.60986 2.03320 0.62820  4209.3 1.4137e+05      985       -1       -1
80471126 34.94009 35.73202 36.08011   -1.09  103.02  -94.02   11.83   11.60 1.7606e+08 1.7662e+08 14.60423 0.87808 0.98670  1309.8   59913     1089       -1       -1
80224047 34.75991 35.43016 34.25020   59.07  106.98   85.38   11.10   11.15 1.7592e+08 1.7746e+08 14.60000 1.40729 0.93360  1307.8   59845     1006       -1       -1
80303777 35.50678 35.61411 35.24833  -98.15 -101.73   97.65   12.14   13.19 1.7592e+08 2.6535e+08 14.60000 2.35242 0.33930  2879.4 1.0693e+05     1141 80183398 80183398
80180661 35.36673 34.90389 35.59104  183.06   10.25  -47.50   14.36   15.88 1.7549e+08 3.062e+08 14.58873 1.63281 0.30280  3790.4 1.3088e+05     1383       -1       -1
80182026 35.28033 35.34494 35.37213   25.46   33.16 -165.23   12.45   13.07 1.7493e+08 2.6465e+08 14.57324 1.73217 0.45880  2864.7 1.0653e+05     1320 80183398 80183398
80232273 33.83626 34.40680 34.61387  213.97    5.58   30.12   12.27   13.23 1.7493e+08 1.9549e+08 14.57324 2.27977 0.31610  1293.8   59372      988       -1       -1
80347227 36.46549 36.16351 35.32405  148.66   15.94   68.15   12.53   12.53 1.7479e+08 1.7479e+08 14.56761 1.30661 1.00000  1291.8   59305      933       -1       -1
80200367 35.51678 34.64640 35.27551  210.72  -18.31   18.12   13.79   15.72 1.7451e+08 3.2338e+08 14.56338 1.43223 0.70780  4209.3 1.4137e+05      989       -1       -1
80178721 35.41226 35.15677 34.92361  -78.29  -13.58  -16.86   14.08   14.68 1.7437e+08 3.9268e+08 14.55775 1.44874 0.40570  6110.9 1.8596e+05     2017       -1       -1
80355112 33.79415 36.31833 34.68765  180.85  -84.26   20.20   10.82   10.98 1.7437e+08 1.969e+08 14.55775 1.65366 0.37920  1285.8   59102     1009       -1       -1
80172883 34.74554 34.83712 35.20130  233.07 -116.00 -132.43   12.19   13.05 1.7423e+08 1.9803e+08 14.55211 1.42892 0.64140  1641.6   70735     1122 80182724 80182724
80183289 35.43122 35.41623 35.19746  -67.84  234.43   66.78   18.51   22.13 1.7423e+08 6.4268e+08 14.55211 1.10448 0.28950   15736 3.7281e+05     1269 80183398 80183398
80354796 34.85599 35.90735 34.50674  228.22  -39.53 -211.06   10.68   10.68 1.7423e+08 1.7423e+08 14.55211 1.39779 1.00000  1283.8   59035     1029       -1       -1
80203534 34.64309 35.40111 35.78265  226.85  -93.20  -46.54   10.95   10.96 1.738e+08 1.7887e+08 14.54225 1.54566 0.52190  1277.8   58833      996       -1       -1
80302363 35.37292 35.83598 35.02370   83.64   30.26 -178.38   12.97   13.67 1.7366e+08 2.1746e+08 14.53662 1.99082 0.45880  1275.8   58766     1029 80303587 80303587
80181177 35.45525 35.12789 35.28343  221.96   15.57   52.83   15.87   20.72 1.7338e+08 4.293e+08 14.53099 1.30118 0.17660  7251.9 2.109e+05      972       -1       -1
80194124 33.52161 35.10301 34.47037  190.28  -39.70   39.29   16.02   18.86 1.7338e+08 4.2761e+08 14.53099 1.65398 0.26290  1271.9   58631     1063 80194168 80194168
80212447 34.10098 34.49282 35.28454  231.11  -22.88  -22.82   11.67   11.67 1.7324e+08 1.7324e+08 14.52535 1.07514 1.00000  1269.9   58564      988       -1       -1
80226536 34.53853 34.46512 33.65516  105.34   20.46   74.99   12.16   12.17 1.7324e+08 1.7944e+08 14.52535 1.12166 0.68130  1269.9   58564     1136       -1       -1
80231001 33.71857 35.33336 34.56591  206.08  -41.73   -9.27   11.99   11.90 1.7324e+08 1.7338e+08 14.52535 1.42581 0.98670  1269.9   58564      958       -1       -1
80179706 35.43191 34.98471 35.32670   81.44  105.85 -352.32   10.06   10.25 1.7282e+08 1.7592e+08 14.51549 1.92876 0.93360  1263.9   58362     1410       -1       -1
80177410 34.99675 34.85435 35.06954  223.38   15.56  153.87   15.53   19.49 1.7268e+08 5.993e+08 14.50986 1.39240 0.39240   13760 3.3778e+05     2366 80182724 80182724
80213575 33.79192 33.90002 34.86109   92.53   17.68   51.03   11.88   11.88 1.7211e+08 1.7211e+08 14.49437 1.63562 1.00000  1254.1   58027      982       -1       -1
80180438 35.42753 35.16515 35.48682  -27.29  129.46  -16.82   12.50   12.58 1.7197e+08 2.6704e+08 14.48873 1.32215 0.50860  2914.7 1.0789e+05     1960       -1       -1
80204802 34.36801 34.64306 35.04415  206.60  114.38  -50.51   11.05   10.81 1.7197e+08 1.731e+08 14.48873 1.70445 0.97340  1252.1   57960      964       -1       -1
80361691 35.48953 36.22008 33.91489  157.24  -52.79   71.19   10.85   10.85 1.7197e+08 1.7197e+08 14.48873 1.63689 1.00000  1252.1   57960      956       -1       -1
80223926 34.92575 35.12168 34.28913  269.16  -67.31 -157.05   11.14   11.16 1.7169e+08 2.0183e+08 14.48310 1.22623 0.76100  1248.2   57826      980 80223949 80223949
80347881 35.20105 36.07187 35.46096   84.57   21.47  -82.57   11.39   11.47 1.7155e+08 1.9127e+08 14.47746 1.15392 0.52190  1246.2   57759     1003       -1       -1
80225236 34.69250 34.60801 34.11304  136.81  -71.60   94.89   12.63   12.35 1.7141e+08 1.7324e+08 14.47324 0.98904 0.88050  1244.2   57692      994       -1       -1
80350616 35.73360 36.11661 35.14875   28.54   47.37   74.94   13.20   12.63 1.7141e+08 1.8268e+08 14.47324 1.86850 0.31610  1244.2   57692      962       -1       -1
80352947 34.54902 36.78292 35.35263  222.67  -74.36   32.57    9.30    9.53 1.707e+08 1.7155e+08 14.45634 0.80911 0.98670  1234.4   57357     1019       -1       -1
80190657 34.53504 34.26205 34.02974   60.04   27.85   32.01   12.13   12.77 1.7042e+08 2.3352e+08 14.44648 1.73043 0.36590  1230.5   57224     1413       -1       -1
80302873 35.72518 35.51915 35.49158  111.20 -117.91  -97.45   12.62   12.79 1.7042e+08 1.7423e+08 14.44648 1.29147 0.49870  1230.5   57224     1340       -1       -1
80213230 33.77381 34.24670 35.44871   89.18   68.71  -26.23    9.26    9.13 1.7e+08 1.7042e+08 14.43521 1.33782 0.97340  1224.7   57024     1284       -1       -1
80183202 35.33582 35.45795 35.19867   -5.83  192.40  110.69   16.00   19.46 1.6986e+08 5.5225e+08 14.42958 1.23301 0.25000   11761 3.0097e+05     1610 80183398 80183398
80201870 34.91439 34.76063 36.13008   36.06  126.98  -16.57   11.07   10.92 1.6986e+08 1.9901e+08 14.42958 1.64002 0.49870  1222.7   56957     1084       -1       -1
80232054 33.88447 34.96975 33.68053    4.79  -71.14  200.07   10.20   10.27 1.6986e+08 1.7e+08 14.42958 2.08779 0.98670  1222.7   56957     1045       -1       -1
80179629 35.18427 34.86470 35.36508  146.22   30.40  -60.93   18.32   42.05 1.6944e+08 4.1225e+09 14.41972 1.17540 0.18990 5.5792e+05 5.1331e+06     1087 80182724 80182724
80182314 35.32470 35.41984 35.32126   51.93   67.94  -52.27   18.51   28.30 1.6901e+08 1.3959e+09 14.40845 1.18505 0.27620   69771 1.1143e+06     1394 80183398 80183398
80194742 36.69991 34.96964 35.80312  -33.16  167.15    6.38   11.64   11.38 1.6873e+08 1.7e+08 14.39718 1.36185 0.98670  1207.2   56424      949       -1       -1
