# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
18578776 34.82194 35.25872 35.07294  134.34 -160.14  139.37   10.82   14.63 4.1986e+07 2.638e+08 9.05634 0.70145 0.31610  2847.2 1.0605e+05      293 18582282 18582282
18578779 34.76015 35.13428 35.05142   54.76 -249.40  180.21    8.10    7.88 3.007e+07 3.7634e+07 8.10282 0.71908 0.45880  67.712  6782.4      242 18582282 18582282
18578782 34.63796 35.11458 34.85176  255.14 -156.64   23.20   12.47   13.70 1.7042e+08 3.1042e+08 14.44648 1.67358 0.37920  3891.4 1.3344e+05     1196       -1       -1
18578793 34.73227 35.24617 34.77603  301.29 -172.44  -70.13    9.69    9.66 8.3028e+07 8.4352e+07 11.36761 1.48134 0.89380  318.91   21199      727 18582282 18582282
18578799 34.71000 35.09542 34.96035  127.33 -209.68    0.74    9.07   10.39 2.7423e+07 7.8479e+07 7.85775 0.74099 0.53520  277.64   19145      250 18582282 18582282
18578828 34.60970 35.15820 34.84882  177.86 -233.66   73.12   18.83   21.60 3.3366e+08 7.8915e+08 18.07183 1.52640 0.30280   23340 4.9817e+05     1868       -1       -1
18578829 34.61704 35.23492 34.84293  182.82 -158.93   83.12    8.61   11.43 1.569e+07 1.0893e+08 6.52394 0.52725 0.26290  521.05   30417      148       -1       -1
18578837 34.70015 35.21756 34.93631  161.71 -203.54  109.93   13.29   17.93 6.5437e+07 4.4479e+08 10.50000 0.81501 0.23970  7762.7 2.2173e+05      476 18582282 18582282
18578846 34.64225 35.08777 35.10337  149.54 -166.60   72.03    8.17    9.04 2.7986e+07 5.2197e+07 7.91127 0.67040 0.23970  126.89   10764      262       -1       -1
18578853 34.70289 35.27527 35.09038  253.78 -203.36   96.38   18.32   20.83 3.2394e+08 7.2704e+08 17.89577 1.53390 0.48540   19941 4.4373e+05     2161 18582282 18582282
18578862 34.70670 34.88613 35.02273  108.71   17.80    5.42   12.44   11.03 1.9704e+08 2.9958e+08 15.16338 2.74741 0.68130    1626   70239     1787       -1       -1
18578869 34.79293 35.25214 34.84648   56.90  -57.24  -57.02   12.53   14.77 1.0024e+08 2.9915e+08 12.10423 1.41456 0.44560  3624.8 1.2665e+05      964 18582282 18582282
18578878 34.77627 35.15403 35.08520   69.74  -29.06    4.26   18.74   18.72 7.8803e+08 8.1944e+08 24.06901 3.85637 0.81410   25090 5.2537e+05     4646 18582282 18582282
18578900 34.74572 35.04954 35.03248  143.73   49.62    4.59    8.66    9.91 7.338e+07 1.6211e+08 10.90845 1.23745 0.66800  1117.9   53324     1271 18582282 18582282
18578909 34.74566 35.13572 34.87918  122.17 -119.31   64.98    8.04   12.97 7.3761e+06 1.1442e+08 5.07183 0.23889 0.21310  572.66   32605       52 18582282 18582282
18578925 34.81761 35.18251 34.92620  205.20 -103.04  142.10    8.53   15.39 1.7014e+07 1.7549e+08 6.70282 0.53707 0.27620  1301.8   59642      173 18582282 18582282
18578957 34.58803 35.28403 34.80096  184.70 -211.98   76.32    9.21   10.30 4.8423e+07 8.7746e+07 9.49718 0.93909 0.26290     344   22413      277       -1       -1
18578977 34.73135 35.30499 34.94989  194.97 -272.57  111.75   15.90   17.70 2.3944e+08 6.0577e+08 16.18028 1.77212 0.45880   14047 3.4295e+05     1957 18582282 18582282
18578978 34.76475 35.42115 34.65670  119.91 -204.34  167.68   14.88   15.06 1.7479e+08 2.0803e+08 14.56761 1.01338 0.28950  1291.8   59305      972       -1       -1
18578981 34.69983 35.37880 34.79334  119.01 -294.92   64.04    9.73    8.91 3.1394e+07 4.0845e+07 8.21972 0.54144 0.48540   79.24  7613.7      289       -1       -1
18578984 34.62718 35.37072 34.75108  155.35 -293.41   49.74    9.50   10.15 4.2169e+07 7.2056e+07 9.07042 0.63957 0.26290  235.66   16971      331       -1       -1
18578992 34.57083 35.37641 34.73038  122.80 -202.70   59.65   10.12   11.48 7.2239e+07 2.2634e+08 10.85211 1.39684 0.70780  2121.7   85423      909 18579269 18579269
18578995 34.78646 35.26934 34.70108  173.59 -195.45   73.78    8.81    9.48 1.7972e+07 3.9901e+07 6.82535 0.64979 0.53520  75.763  7366.6      134 18582282 18582282
18579007 34.63225 35.49665 34.66738  152.43 -185.59  109.74   13.73   15.08 1.1461e+08 2.4479e+08 12.65775 0.89701 0.27620  2466.3   95417      643       -1       -1
18579009 34.67048 35.45363 34.82255  208.99 -320.94   66.97    8.63    7.57 5.2958e+07 6.2789e+07 9.78451 0.92896 0.74770  130.47   10986      425       -1       -1
18579013 34.48469 35.36249 34.55421  133.71 -131.75   36.31    8.19   10.23 2.1563e+07 5.769e+07 7.25211 0.47265 0.21310  153.77   12398      127       -1       -1
18579018 34.51977 35.41397 34.62776  110.77 -134.66   82.60    8.29   10.42 2.1183e+07 4.8606e+07 7.20986 0.62809 0.21310  110.66  9733.5      139       -1       -1
18579020 34.54521 35.44048 34.62993  107.66 -142.63   92.08    9.54   13.78 2.8183e+07 1.2161e+08 7.92958 0.62558 0.25000  643.68   35532      157       -1       -1
18579023 34.41297 35.50392 34.48603  177.91  -73.65   42.34   16.60   16.60 4.1507e+08 4.607e+08 19.43803 1.77152 0.70780  6797.5 2.011e+05     2465       -1       -1
18579028 34.44027 35.46715 34.52215  171.78  -79.09   54.57   23.36   22.83 2.8268e+09 3.3239e+09 36.84085 9.71881 0.80080 2.7039e+05 3.0155e+06    14707       -1       -1
18579029 34.44208 35.46173 34.52804  175.73  -74.48   26.88   13.63   15.31 2.5479e+08 6.0859e+08 16.51831 2.12064 0.70780  2663.3 1.0097e+05     1512 18579028 18579028
18579058 34.52261 35.31648 34.61773   88.88 -132.90   60.55   12.32   12.70 1.3011e+08 2.007e+08 13.20423 1.31327 0.69460  1684.5   72089     1420       -1       -1
18579062 34.72686 35.37118 34.61083   93.15 -117.99   81.12    9.61   10.72 4.9169e+07 9.0972e+07 9.54648 1.14420 0.27620  368.69   23585      290       -1       -1
18579068 34.66311 35.35994 34.66042  151.09 -116.32  105.18   10.50   12.59 2.9887e+07 1.0648e+08 8.08592 0.69339 0.28950  498.77   29455      163       -1       -1
18579069 34.60966 35.42234 34.75428   64.34 -165.43   51.41   13.74   14.48 1.407e+08 2.0014e+08 13.55352 0.78024 0.76100  1675.4   71803     1408       -1       -1
18579073 34.74904 35.43258 34.87911  143.32 -174.59  176.04   12.87   13.29 1.1801e+08 1.631e+08 12.78169 0.97772 0.45880    1131   53782      732 18582282 18582282
18579076 34.81390 35.32406 34.74130  104.56  -15.29   70.19   11.35   13.17 6.5254e+07 1.493e+08 10.49014 0.99178 0.23970   954.4   47470      377 18582282 18582282
18579083 34.74954 35.28515 34.62038  195.95 -149.16  176.52    8.51    9.79 3.631e+07 6.5254e+07 8.62817 1.05560 0.30280  63.213    6448      215 18581022 18581022
18579089 34.71017 35.42887 34.66342  141.37  -89.13   36.34    8.92    9.02 5.069e+07 8.5676e+07 9.64366 1.04303 0.72110  328.59   21670      509       -1       -1
18579091 34.74128 35.36987 34.73441  148.51  -71.32   16.76   17.15   17.89 2.6859e+08 3.6761e+08 16.81127 1.40518 0.31610  5383.8 1.6942e+05     1849       -1       -1
18579093 34.72068 35.45138 34.81303  173.50 -112.49  105.56    9.84    9.67 4.1803e+07 7.5085e+07 9.04225 1.00020 0.40570  255.04   17986      258       -1       -1
18579097 34.68901 35.47565 34.72670  139.90 -107.55   30.07    9.64   12.64 4.1986e+07 1.2804e+08 9.05634 0.59525 0.27620  710.68   38216      420       -1       -1
18579098 34.68144 35.49900 34.75145  152.56 -112.14   29.86    8.57    9.58 4.2169e+07 9.5887e+07 9.07042 1.08589 0.35260  407.89   25405      404       -1       -1
18579101 34.68354 35.46158 34.70435  177.17 -184.97   70.70   16.39   20.30 2.8901e+08 7.4662e+08 17.22676 1.67706 0.28950   20985 4.6069e+05     3239       -1       -1
18579121 34.79828 35.27230 34.90276  143.00 -248.64  -76.52   12.31   13.50 6.5634e+07 2.5479e+08 10.50986 0.78359 0.30280  2663.3 1.0097e+05      624 18582282 18582282
18579128 34.69080 35.36323 35.09761   84.81 -198.36 -139.49    9.59    9.55 3.1958e+07 4.7465e+07 8.26901 0.86762 0.20000  105.73  9412.5      176 18582282 18582282
18579134 34.80318 35.59058 35.00496   90.67 -149.23   32.81    9.60   10.31 5.2197e+07 1.2501e+08 9.73803 0.99711 0.35260  678.76   36946      522       -1       -1
18579135 34.69915 35.53659 35.04839   85.92 -209.47 -122.24    8.80    9.54 2.969e+07 5.9014e+07 8.06901 0.71477 0.41900  160.62   12801      174       -1       -1
18579139 34.78383 35.43289 34.72711  147.79 -186.76 -133.70    9.35    9.32 4.0845e+07 5.5606e+07 8.97465 0.55868 0.68130  143.28   11770      502       -1       -1
18579146 34.80700 35.26894 34.88590  255.08 -145.07    1.96   10.08   16.11 3.3859e+07 2.6958e+08 8.42958 0.84100 0.22640    2968 1.0934e+05      309 18582282 18582282
18579148 34.64758 35.27508 34.95015  224.25 -147.18   -7.43    8.95    9.43 2.4592e+07 4.8423e+07 7.57746 0.77133 0.35260  109.86  9681.8      205 18582282 18582282
18579150 34.77775 35.39641 34.98593  203.25 -230.18  -37.84    9.37   10.99 2.8183e+07 9.2676e+07 7.92958 0.68626 0.30280  382.06   24212      234 18582282 18582282
18579152 34.80804 35.27725 34.98032  345.99 -182.75  -70.13    9.30   11.81 3.6507e+07 1.0401e+08 8.64366 0.81898 0.30280  476.84   28497      213 18582282 18582282
18579159 34.77418 35.33970 35.01348  253.04 -299.43  -52.83   11.05   11.26 5.8437e+07 1.2558e+08 10.11127 0.59938 0.39240  684.65   37182      335 18582282 18582282
18579162 34.82496 35.32682 35.11200  215.90 -237.09  -89.76    8.79   11.99 1.4944e+07 4.5958e+07 6.41831 0.50491 0.15010  99.377  8993.3       87 18582282 18582282
18579163 34.82976 35.33518 35.10824  258.33 -197.25  -58.01    8.10    9.42 2.969e+07 6.5056e+07 8.06901 0.85609 0.23970  193.68   14690      212 18582282 18582282
18579181 34.87217 35.33155 34.78799  -17.64 -234.32   73.03   32.28   34.92 3.6648e+09 6.0408e+09 40.17606 6.15571 0.49870 1.1616e+06 8.7908e+06    21271 18582282 18582282
18579182 34.86830 35.32773 34.81249  -16.27 -224.70   87.56    9.40   14.98 2.9887e+07 2.9718e+08 8.08592 0.77375 0.37920    3579 1.2548e+05      158 18579181 18582282
18579217 34.80186 35.59479 34.83348  138.23 -261.47   95.08   10.63   10.01 6.2986e+07 1.1177e+08 10.36761 0.95686 0.64140  547.49   31545      341       -1       -1
18579223 34.65959 35.34214 34.91206  239.51 -317.93   60.10   10.65   10.48 6.7324e+07 1.008e+08 10.60000 1.06805 0.30280  448.98   27263      392 18582282 18582282
18579228 34.75039 35.24290 34.83676  242.19 -266.15   69.89    8.36    8.90 3.2535e+07 7.1296e+07 8.31831 0.74548 0.44560  230.91   16718      667 18582282 18582282
18579234 34.81713 35.29010 34.90317  289.50 -405.87  113.22    8.02    7.97 7.9056e+07 8.7563e+07 11.18310 1.10037 0.96020  342.62   22347      513 18582282 18582282
18579237 34.78959 35.41476 34.92221  219.98 -330.68   90.12   12.81   12.71 1.0989e+08 2.2676e+08 12.48028 1.21415 0.62820  2129.4   85648     1202 18582282 18582282
18579247 34.75928 35.24118 35.06817  164.68 -231.73   92.36    9.75   11.00 6.2408e+07 1.5352e+08 10.33521 1.03447 0.33930  1006.9   49378      987 18582282 18582282
18579249 34.80596 35.33692 34.90000   92.12 -209.73  195.79   14.03   14.35 1.2577e+08 2.3338e+08 13.05493 1.16511 0.32930  2250.3   89199      931 18582282 18582282
18579250 34.77115 35.46294 34.87824  189.38 -279.99  124.21    8.92    8.85 2.8366e+07 5.4282e+07 7.94648 0.49116 0.37920   136.8   11376      174 18582282 18582282
18579260 34.49442 35.43642 34.67558  177.14 -188.92   71.41   13.78   15.06 1.4183e+08 2.3549e+08 13.58873 1.21632 0.31610  2289.6   90341      805       -1       -1
18579261 34.61023 35.31400 34.62803  217.35 -160.70   73.94    8.36   10.99 2.6479e+07 6.8648e+07 7.76620 0.71007 0.25000  214.72   15848      175       -1       -1
18579264 34.59562 35.37325 34.73290  216.88 -180.33   83.40    9.95   13.50 5.2577e+07 1.6099e+08 9.76197 0.76363 0.28950    1103   52801      317 18579269 18579269
18579266 34.63331 35.39297 34.71431  215.51 -198.18   81.81   16.66   21.60 1.7338e+08 5.1423e+08 14.53099 1.04035 0.22640   10256 2.7213e+05     1146 18579269 18579269
18579269 34.59497 35.38787 34.68286  161.96 -145.75   85.23   45.14   51.31 1.0615e+10 1.8085e+10 57.26761 9.91061 0.52190 9.5041e+06 4.0808e+07    88994       -1       -1
18579299 34.85414 35.32392 35.01170  261.86 -262.72   64.78   12.39   16.36 7.1493e+07 3.5268e+08 10.81408 1.20311 0.31610  4971.9 1.5979e+05      455 18581371 18582282
18579308 34.76070 35.31141 35.00669  103.29 -196.51  149.10   11.66   12.93 7.3944e+07 1.4803e+08 10.93662 0.96338 0.30280   938.9   46902      679 18582282 18582282
18579310 34.71948 35.37658 34.94087  294.78 -210.18   84.62    8.83    9.75 2.7042e+07 5.8817e+07 7.82113 0.81306 0.25000  159.59   12741      448 18582282 18582282
18579314 34.80215 35.45335 34.78055  148.42 -137.84  130.37   16.59   19.21 2.0704e+08 5.6437e+08 15.41690 1.42099 0.40570   12262 3.1033e+05     1214 18582282 18582282
18579316 34.79828 35.50094 34.90204  135.23 -203.98  147.89   11.46   11.70 8.3972e+07 1.2445e+08 11.40986 1.10240 0.41900   672.9   36711      552 18582282 18582282
18579319 34.82954 35.61513 34.84487  158.83 -151.05   84.34    8.78   10.25 2.4211e+07 7.5085e+07 7.53803 0.68594 0.32930  255.04   17986      156       -1       -1
18579321 34.68954 35.52941 34.94121  150.56 -265.19   95.54    9.35    9.97 6.1465e+07 1.1139e+08 10.28310 0.80074 0.43230  543.92   31393      587       -1       -1
18579333 34.81692 35.29297 34.89418  -21.02 -101.14  -42.88    8.16   14.47 2.269e+07 7.8113e+07 7.37746 0.64683 0.15010  275.16   19019      161 18582282 18582282
18579336 34.80017 35.33320 35.11139  124.18  -98.14 -138.51   12.58   12.43 1.0724e+08 1.431e+08 12.37887 0.96711 0.48540  879.79   44712      651 18582282 18582282
18579386 34.74210 35.27006 34.86794   28.12 -151.69  102.25   10.15   16.26 4.8606e+07 3.2873e+08 9.50986 1.20829 0.28950  4344.1 1.4469e+05      616 18582282 18582282
18579390 34.74094 35.50721 34.97080  -24.98 -110.01   50.81    9.17    9.62 7.0549e+07 7.7169e+07 10.76620 0.94782 0.64140  268.81   18695      632       -1       -1
18579392 34.69763 35.34731 34.84187   94.98 -135.72  144.35    9.64   10.41 5.1817e+07 8.7944e+07 9.71408 0.88348 0.32930  345.49   22484      418 18582282 18582282
18579395 34.71386 35.30197 34.88494   45.41 -147.66   59.60    8.33    9.30 2.4394e+07 5.5225e+07 7.55775 0.75077 0.25000   141.4   11656      200 18582282 18582282
18579399 34.75303 35.43159 34.84159  100.24 -123.27   59.13   10.48   14.07 3.8577e+07 1.4052e+08 8.80423 0.94812 0.18990  849.61   43579      264 18582282 18582282
18579406 34.81277 35.33300 34.97959  106.40   -5.88   46.15    9.00    9.59 2.1746e+07 5.4085e+07 7.27324 0.34123 0.32930  135.85   11318      155 18582282 18582282
18579411 34.72861 35.31524 35.00235  104.26 -105.98   34.22    9.03    9.23 2.1746e+07 5.0873e+07 7.27324 0.64858 0.35260  120.79   10381      161 18582282 18582282
18579431 34.65035 35.30454 34.83476  233.49 -121.87  120.42    9.12   11.44 4.993e+07 1.407e+08 9.59437 0.95798 0.30280  851.74   43659      279 18582282 18582282
18579434 34.76685 35.35404 34.86899  185.59  -90.14   69.64    8.50    8.56 1.2672e+07 2.7986e+07 6.07465 0.52880 0.28950  38.343  4464.2      120 18582282 18582282
18579441 34.75825 35.44977 34.85021  181.35 -124.35  135.50   11.88   14.33 6.6e+07 2.0254e+08 10.53099 0.90459 0.30280  1714.1   73019      405 18582282 18582282
18579452 34.77154 35.16706 34.88555  144.42   16.41  165.75    8.47    8.39 3.2338e+07 3.5746e+07 8.30141 0.75959 0.77420  61.343  6307.2      285 18582282 18582282
18579470 34.97794 35.22982 34.85149   -1.83 -196.12 -116.80    8.82    9.14 5.8056e+07 6.638e+07 10.09014 1.40150 0.82740  201.31   15114      425 18582282 18582282
18579486 34.95546 35.17069 34.84144  137.07 -250.08   25.37   11.64   14.91 3.4042e+07 1.7704e+08 8.44507 0.44403 0.25000  1323.9   60387      211 18582282 18582282
18579494 34.88592 35.25970 34.90487   42.81 -370.29  -99.58    9.80   12.06 3.3282e+07 1.182e+08 8.38169 0.66011 0.27620  609.49   34134      241 18582282 18582282
18579506 34.77582 35.01099 34.82790   90.81 -142.95    4.26   12.02   13.83 1.0515e+08 2.8732e+08 12.29859 1.38519 0.36590  3354.5 1.1964e+05     1064       -1       -1
18579509 34.99644 35.05889 34.96545  119.79 -219.11 -127.36    9.61   10.63 6.9972e+07 7.7732e+07 10.73803 1.23436 0.33930  272.59   18888      406 18582282 18582282
18579517 34.91407 35.08806 35.09385  117.18 -322.07   52.57    9.15    8.59 4.7662e+07 5.731e+07 9.44789 0.74773 0.76100  151.83   12283      332 18582282 18582282
18579537 34.89970 35.14237 35.01123   41.87 -315.68   65.61    9.28   10.26 3.1211e+07 8.1507e+07 8.20423 0.90609 0.35260  298.57   20196      225 18582282 18582282
18579551 34.93331 35.14024 34.98780  111.34 -222.28  -15.28    9.86   10.96 2.4394e+07 7.1113e+07 7.55775 0.68603 0.23970  229.77   16658      193 18581156 18582282
18579554 34.95075 35.20731 35.00139  -41.57 -254.52  -58.37    8.14    8.67 1.2672e+07 5.4845e+07 6.07465 0.61378 0.37920  139.54   11543      121 18582282 18582282
18579556 34.95789 35.23870 34.92311   68.96 -393.19   34.07   11.05   11.34 7.5268e+07 1.3996e+08 11.00141 1.03837 0.37920  843.09   43332      453 18580653 18582282
18579560 34.95303 35.18018 35.01521   74.32 -286.32   26.68    8.74    8.02 1.7014e+07 3.9718e+07 6.70282 0.58527 0.36590  75.097  7318.9      463 18582282 18582282
18579583 34.97490 35.23132 35.05179  160.38 -329.67  -77.94    9.20    9.22 2.9127e+07 3.7831e+07 8.01690 0.64345 0.43230  68.395  6832.7      164 18582282 18582282
18579591 35.04611 35.22977 35.04101  107.40 -172.86  -54.41   10.58   11.27 3.1775e+07 5.3141e+07 8.25352 0.58821 0.48540  131.34   11040      171 18582282 18582282
18579595 34.95345 35.21072 35.05018   78.48 -222.83   18.28    8.52   12.87 1.3239e+07 1.6817e+08 6.16479 0.52663 0.25000  1199.5   56158      125 18582282 18582282
18579627 34.94821 34.98820 34.77939  109.06 -196.48   93.80    8.15    7.55 1.6268e+07 2.5155e+07 6.60141 0.40447 0.37920  31.243  3840.2      137       -1       -1
18579633 34.85379 35.18886 34.82504   35.06 -181.57  193.17    8.33   10.16 1.5887e+07 4.4817e+07 6.55070 0.43339 0.22640  94.695  8679.7      102 18582282 18582282
18579643 34.81183 35.18969 34.95176  -99.24 -236.17  113.96   13.59   13.75 2.207e+08 2.8592e+08 15.74648 1.90625 0.90700    3323 1.1881e+05     1585 18582282 18582282
18579648 34.94141 35.24663 34.89289  -40.00 -261.34  187.56   11.15   11.34 5.1817e+07 1.0439e+08 9.71408 0.88399 0.36590   480.2   28644      381 18582282 18582282
18579663 34.86946 35.19841 34.85756   42.32 -189.53  107.39    8.89    9.24 1.5887e+07 4.0662e+07 6.55070 0.46354 0.31610   78.56  7565.6      105 18582282 18582282
18579678 34.96618 35.24687 34.89986  154.84 -314.63   77.68   12.12   13.42 3.5746e+07 1.2085e+08 8.58310 0.55926 0.23970  635.97   35219      204 18582282 18582282
18579679 34.97659 35.23342 34.99190   94.71 -284.37  150.69   11.00   14.27 3.707e+07 2.3986e+08 8.68873 0.78600 0.31610  2371.8   92715      216 18580257 18582282
18579680 34.97777 35.22834 35.01548   12.32 -170.55  105.99   11.68   12.97 3.9521e+07 1.3466e+08 8.87606 0.78734 0.21310   782.9   41035      268 18582282 18582282
18579688 34.89601 35.13390 35.09869  158.32 -175.53  114.89    9.25   11.72 3.8197e+07 1.1083e+08 8.77606 0.99835 0.33930  538.65   31169      271 18582282 18582282
18579692 34.89213 35.19497 35.06583  159.95 -198.20  223.28   11.08   11.83 3.6507e+07 1.008e+08 8.64366 0.76189 0.31610  448.98   27263      241 18582282 18582282
18579694 35.03273 35.14741 35.13039  114.46 -238.05  136.81    9.34   12.77 4.8042e+07 1.6761e+08 9.47183 1.01599 0.32930  1191.8   55893      332 18582282 18582282
18579699 35.04665 35.18385 35.03538  137.01 -196.46   76.83    8.09   10.47 1.2482e+07 2.9507e+07 6.04507 0.34813 0.48540  42.444  4810.7      159 18582282 18582282
18579701 35.14942 35.06263 35.01314  144.18 -255.71   89.25    9.18   10.22 3.4803e+07 5.8254e+07 8.50704 1.04287 0.18990  156.67   12569      231       -1       -1
18579709 35.06379 35.20465 34.91668   14.35 -239.54   95.27   10.61   11.58 5.0493e+07 9.4563e+07 9.63099 0.80228 0.39240  397.14   24911      536 18582282 18582282
18579722 35.19434 35.40317 35.01065  157.98 -298.27  108.95   11.96   11.87 1.638e+08 2.0085e+08 14.25634 1.47290 0.58830  1140.4   54111     1388       -1       -1
18579724 35.09941 35.10735 35.08659  106.53 -316.19   46.50   15.20   15.12 2.4648e+08 2.9239e+08 16.33662 1.61312 0.53520  3469.1 1.2263e+05     1644       -1       -1
18579762 34.89486 35.11879 34.97417  218.92 -309.33  -39.16   11.78   13.02 7.3e+07 1.7324e+08 10.89014 1.00752 0.31610  1269.9   58564      435 18580994 18582282
18579776 34.99366 35.10723 34.89154  201.04 -248.86  -58.39   11.25   12.52 8.5479e+07 2.6775e+08 11.47887 0.98275 0.48540  2929.5 1.0829e+05     1059 18582282 18582282
18579779 35.00937 35.10175 34.99121  193.56 -189.75 -104.03    8.34    8.70 2.1366e+07 2.9127e+07 7.23099 0.59675 0.36590    41.4  4723.3      117 18581091 18582282
18579803 34.80897 35.26744 35.05224  213.54 -242.97   49.80    9.02   11.36 4.7282e+07 1.8775e+08 9.42254 1.06072 0.36590  1481.9   65606      471 18582282 18582282
18579807 34.96200 35.21066 35.03194  213.21 -357.52  -38.00   10.30   13.01 4.6521e+07 1.2501e+08 9.37183 0.87482 0.20000  678.76   36946      554 18582282 18582282
18579816 35.09244 35.22663 34.98456  154.55 -338.50   18.22    8.38    9.07 2.3634e+07 3.7831e+07 7.47887 0.70605 0.35260  68.395  6832.7      438 18582282 18582282
18579817 35.09085 35.22400 34.95469   35.47 -199.15   37.72   12.30   13.73 7.7732e+07 9.5324e+07 11.12113 0.67246 0.77420   403.3   25194      650 18582282 18582282
18579826 34.86746 35.21625 34.85254  236.12 -327.86   96.28    9.86   10.47 2.6479e+07 6.5437e+07 7.76620 0.59357 0.31610  195.85   14812      151 18582282 18582282
18579841 34.94989 35.18004 34.85923  194.96 -193.20  138.96    9.40   11.31 2.8183e+07 8.0944e+07 7.92958 0.87451 0.27620  294.62   20000      260 18582282 18582282
18579844 34.90193 35.20661 34.76766  202.94 -265.05  113.10   10.20   10.32 4.331e+07 6.1085e+07 9.15070 0.72666 0.23970  171.61   13440      427 18582282 18582282
