# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
16661032 35.24399 35.04983 35.08791  -35.78   58.01  202.75   11.45   11.94 1.4394e+08 1.4408e+08 13.65493 1.35910 0.98670  889.79   45085      828       -1       -1
16683370 35.65003 35.48834 34.69029 -147.53   25.77  266.12    9.93    9.85 1.4366e+08 1.4493e+08 13.64930 1.41898 0.84060  886.45   44960      876       -1       -1
16683457 35.99917 35.77462 35.01702 -215.14  -30.76  114.31   14.02   14.59 1.4352e+08 2.0704e+08 13.64366 1.27140 0.30280  884.78   44898      780       -1       -1
16576923 34.73362 35.21807 35.52709  -81.61   20.50   98.47   14.54   21.82 1.4254e+08 1.0118e+09 13.61408 1.29591 0.35260   37615 7.0755e+05     1593 16578856 16578856
16576132 34.79308 35.30196 35.35351 -193.39 -220.71  -30.98   14.29   20.74 1.4239e+08 1.0731e+09 13.60704 1.44670 0.35260   42109 7.6877e+05     1406 16578856 16578856
16577796 34.74048 35.09792 35.48913  -33.62  -59.01  124.39   13.99   14.99 1.4183e+08 2.5493e+08 13.58873 1.49153 0.37920  2666.2 1.0105e+05     1698 16578856 16578856
16661786 35.83527 34.93186 35.10384 -234.08   98.84  175.13   12.92   13.51 1.4183e+08 2.4986e+08 13.58873 1.42292 0.54850  2565.3   98220     1521       -1       -1
16666037 35.31342 35.40837 34.70130 -170.00   40.45  258.75   10.47   10.57 1.4183e+08 1.5634e+08 13.58873 1.31274 0.74770  864.89   44153      815       -1       -1
16658641 35.07441 34.95603 35.23151  -72.74   30.63  158.90   13.89   15.61 1.4127e+08 2.3324e+08 13.57183 1.08013 0.33930  2247.7   89123     2699       -1       -1
16658746 35.08932 35.43239 35.36626 -175.86  -85.89   31.42    9.71    9.28 1.4052e+08 1.4239e+08 13.54648 1.04497 0.96020  849.61   43579      967       -1       -1
16696915 36.03482 35.56632 34.96136 -295.35   42.12  124.13   10.34    9.36 1.4052e+08 1.4746e+08 13.54648 1.42312 0.57500  849.61   43579      987       -1       -1
16660721 35.57718 35.10858 35.09846  -77.04  292.12  168.20   16.12   24.37 1.3976e+08 1.4761e+09 13.52254 1.10162 0.35260   77664 1.2057e+06     1253 16663636 16663636
16665839 35.74223 35.41359 35.34165 -158.47  -81.58  224.29   10.94   10.84 1.3958e+08 1.738e+08 13.51690 1.23090 0.62820  838.69   43166     1096       -1       -1
16658097 35.17344 35.12321 34.99335   20.60   -0.11  143.62   10.02   13.30 1.392e+08 3.5014e+08 13.50423 1.65432 0.50860  4903.5 1.5817e+05     1258       -1       -1
16660074 35.38849 35.06168 34.89756 -256.48   29.11  259.73   10.02   10.38 1.3901e+08 1.7817e+08 13.49859 1.11847 0.73440  1340.2   60930     1195 16663636 16663636
16658002 35.05552 35.21385 35.13413 -134.80   25.40  180.70   12.00   11.88 1.3863e+08 1.3996e+08 13.48592 1.42976 0.69460  827.84   42755      799       -1       -1
16661566 35.88472 35.21382 35.34382 -268.14  -75.39  131.99   10.33   10.52 1.3844e+08 1.4944e+08 13.48028 1.79868 0.39240  825.58   42669      800       -1       -1
16577276 34.69935 35.25162 35.26177   11.40   54.28  184.70   12.12   18.59 1.3731e+08 8.6845e+08 13.44225 1.84271 0.40570   28051 5.7027e+05     2753 16578834 16578856
16661847 35.76759 34.98707 35.26525 -116.32  -42.74   -6.59    9.99   10.08 1.3731e+08 1.6437e+08 13.44225 2.46796 0.66800  812.73   42179      851 16661846 16661849
16582724 34.88144 34.69600 35.44530 -119.15   39.77  138.05   10.93   11.16 1.3637e+08 1.4465e+08 13.41127 1.40210 0.70780  802.04   41770      806       -1       -1
16599692 34.84630 35.63951 34.92375 -130.90   51.45  179.41    9.87    9.91 1.3637e+08 1.3844e+08 13.41127 0.74257 0.84060  802.04   41770      974       -1       -1
16565648 34.58431 35.18115 34.75857   35.97    8.85  184.84    8.77    8.86 1.3617e+08 1.3673e+08 13.40563 0.89991 0.94690  799.81   41685      947       -1       -1
16659069 34.89669 35.32442 35.38394  -47.28  118.42  100.99   14.81   17.24 1.3579e+08 5.1042e+08 13.39296 1.27153 0.44560   10111 2.6929e+05     1568 16578856 16578856
16578115 34.55108 35.47608 35.47961   85.18  -21.47  154.90    8.87    8.81 1.3541e+08 1.4113e+08 13.38028 0.86796 0.74770  791.26   41357     1203       -1       -1
16659088 35.00646 35.31627 35.43205  -54.72   -0.35    4.26   11.75   12.64 1.3541e+08 2.5817e+08 13.38028 1.12550 0.47210  2731.6 1.0286e+05     1690 16578856 16578856
16577370 34.76889 35.36531 35.30412 -111.01 -213.15   32.57   11.85   11.98 1.3504e+08 2.0014e+08 13.36761 1.28527 0.49870  1675.4   71803     1387 16578856 16578856
16659157 35.06185 35.42701 35.42873  -82.19   17.87  166.73   14.15   14.30 1.3485e+08 2.7465e+08 13.36197 1.03562 0.40570  3076.2 1.1225e+05     1811       -1       -1
16660764 35.44432 35.15655 34.99006  -33.40   14.82  266.34   14.50   22.77 1.3485e+08 7.2986e+08 13.36197 1.33847 0.21310   20090 4.4615e+05      736 16663636 16663636
16599995 34.23904 35.75303 35.57629  -92.06   78.28   48.73    9.30    9.39 1.3446e+08 1.3711e+08 13.34930 2.61307 0.92030   780.7   40950      830       -1       -1
16659686 35.47518 35.06354 35.06382 -244.01   41.72  -59.21   11.17   11.14 1.3446e+08 1.7761e+08 13.34930 1.21167 0.73440    1332   60659     1189 16663636 16663636
16696763 35.79183 35.46128 34.98658 -283.95  103.18  203.74   11.29   11.37 1.3428e+08 1.6944e+08 13.34366 1.16180 0.39240  778.66   40872      846 16696762 16696816
16597208 34.73449 35.67283 35.32491   53.42   -3.83   66.33   10.38   10.11 1.3352e+08 1.3769e+08 13.31831 0.95118 0.81410  770.22   40545     1044       -1       -1
16661043 35.44666 34.95830 35.06616  -85.35  170.05  250.70   10.36   10.97 1.3352e+08 1.4451e+08 13.31831 2.05277 0.89380  896.49   45334      974 16663636 16663636
16658968 34.98285 35.43932 35.60258  -34.74  -33.97  134.18   12.91   13.12 1.3314e+08 3.0254e+08 13.30563 1.34303 0.50860  3703.8 1.2868e+05     1535       -1       -1
16658554 34.90287 35.21969 35.16319   -8.14 -142.09  195.87   13.82   16.98 1.3276e+08 4.8606e+08 13.29296 1.24318 0.30280  9204.4 2.5132e+05      751 16658586 16578856
16565568 34.70851 35.17832 34.70153 -107.26  125.06  105.62    8.06    8.06 1.3239e+08 1.3239e+08 13.28028 4.00522 1.00000  757.79   40063      641       -1       -1
16597144 34.76456 35.75355 35.29801   -6.46   73.66  185.08    9.46    9.63 1.322e+08 2.6197e+08 13.27465 1.28043 0.80080  2809.4 1.0501e+05     1479       -1       -1
16666023 36.28525 34.73432 35.35405 -230.41  -49.98  224.01    9.67    9.14 1.3182e+08 1.3825e+08 13.26197 1.28846 0.78750  751.45   39816      845       -1       -1
16582299 34.34752 35.43744 35.24578 -126.49  -55.44  179.44    9.54    9.62 1.3163e+08 1.5901e+08 13.25493 2.48722 0.81410  1077.2   51891     1447       -1       -1
16599498 34.70207 35.72969 35.07873  -97.82   72.98  200.76    9.15    8.53 1.3107e+08 1.6507e+08 13.23662 1.36981 0.73440  743.31   39498     1167       -1       -1
16661898 35.95618 34.96935 35.28764 -263.55   83.55  192.71    9.82   10.24 1.3107e+08 1.3334e+08 13.23662 2.10865 0.98670  743.31   39498      828       -1       -1
16663545 35.71292 35.21307 35.14674 -176.40  127.80  -13.95   10.15   10.59 1.3087e+08 1.5239e+08 13.22958 1.46776 0.85390  992.79   48867     1010 16663636 16663636
16577386 34.68910 35.44044 35.31192 -121.86 -125.26   36.99   10.96   10.93 1.3049e+08 1.493e+08 13.21690 1.23848 0.47210   954.4   47470      805 16578856 16578856
16660090 35.62680 35.19956 35.01254 -309.52  168.07  203.27   12.89   14.45 1.3031e+08 2.9915e+08 13.20986 1.68909 0.39240  3624.8 1.2665e+05      801 16663479 16663636
16665995 35.05100 35.20569 34.78705    7.58  -34.91  168.50   10.16   12.80 1.2955e+08 2.6197e+08 13.18451 2.32428 0.36590  2809.4 1.0501e+05      874       -1       -1
16666120 36.01555 34.79358 35.09147 -256.23   52.78  162.82   11.86   12.12 1.2917e+08 1.9789e+08 13.17183 1.54410 0.48540  722.74   38692      719       -1       -1
16661533 35.83711 35.22415 35.20073 -231.86  -42.08   53.62   12.34   18.13 1.2899e+08 7.2507e+08 13.16620 1.12654 0.41900   19837 4.4203e+05      855       -1       -1
16659337 35.66945 35.22183 35.03732 -237.21 -169.72   98.41   17.30   36.97 1.2879e+08 3.607e+09 13.15915 0.94276 0.30280 4.3173e+05 4.2523e+06      821 16663636 16663636
16577514 34.66948 35.28600 35.21046   71.45  -87.15  257.74   12.09   12.06 1.2842e+08 2.9507e+08 13.14648 1.30326 0.68130  3530.3 1.2422e+05      995 16577515 16578856
16666115 36.42825 34.76680 35.10478 -197.02  -77.18  262.81    9.29    9.21 1.2823e+08 1.2899e+08 13.13944 2.00602 0.96020  712.64   38293      729       -1       -1
16582765 34.58018 34.95963 35.19715  -43.59  120.11  156.32    9.80    9.80 1.2728e+08 1.2728e+08 13.10704 1.73590 1.00000   702.6   37896      691       -1       -1
16666101 35.62069 35.10668 35.46757 -136.12  127.97  130.64    9.22    8.95 1.271e+08 1.3655e+08 13.10141 1.75975 0.65470  700.66   37819      711       -1       -1
16577504 34.84037 35.49042 35.09647    7.95  -54.67  205.21   11.97   12.12 1.2577e+08 2.1563e+08 13.05493 1.03921 0.57500  1933.3   79775     1003       -1       -1
16658551 34.90035 35.23731 35.68002 -124.59  -61.35  202.91   10.02   10.58 1.2445e+08 1.5831e+08 13.00986 1.38660 0.78750  1068.1   51566     1011       -1       -1
16666014 34.92163 35.13085 34.95432  -19.76  104.99  192.05   11.34   11.34 1.2425e+08 1.2425e+08 13.00282 0.87260 1.00000  670.86   36629      861       -1       -1
16658986 34.99621 35.22524 35.31939 -156.32   52.95   42.61   12.36   14.23 1.2407e+08 2.5268e+08 12.99577 1.99056 0.30280  2621.1   99787     2502 16578856 16578856
16666124 35.28958 34.90927 34.24764 -198.72  101.34  174.21    9.97    9.97 1.2407e+08 1.2407e+08 12.99577 1.86555 1.00000  668.96   36553      718       -1       -1
16583551 34.74707 34.61573 35.12813  -60.86   92.75  142.79    9.34    9.34 1.2387e+08 1.2387e+08 12.99014 1.56657 1.00000  666.92   36471      721       -1       -1
16665946 35.18741 35.04208 34.95302  -84.21   35.33   91.45   10.02   10.02 1.2349e+08 1.2349e+08 12.97606 1.72587 1.00000     663   36313      914       -1       -1
16578140 34.51817 35.41915 35.47140   85.62  -35.13  171.17    9.32    9.16 1.2331e+08 1.2369e+08 12.96901 1.75290 0.97340  661.11   36237     1157       -1       -1
16666060 35.34072 35.35265 34.74846 -137.31  -28.52  255.87   12.51   12.56 1.2293e+08 1.5211e+08 12.95634 1.21023 0.45880  989.27   48739      780       -1       -1
16663224 35.76246 35.41583 34.99532 -261.03  -79.37  193.95   10.39   12.06 1.2217e+08 2.5042e+08 12.92958 1.76173 0.39240  649.42   35765      943       -1       -1
16565518 34.53382 35.52127 34.94147  -82.03  -52.03   -2.60   11.61   12.27 1.2161e+08 2.6437e+08 12.90986 1.14056 0.58830  2858.9 1.0637e+05     1162       -1       -1
16666161 36.35790 35.12087 34.98467 -164.68   55.70  144.56   10.34   10.05 1.2161e+08 1.4282e+08 12.90986 1.49126 0.57500  876.47   44587      662       -1       -1
16660277 35.62976 35.17110 35.14036 -195.88   66.75  420.73   11.15   11.65 1.2123e+08 1.7451e+08 12.89577 1.89184 0.88050  1287.8   59170      996 16663636 16663636
16666088 35.51993 34.70237 35.30118  -77.07  -91.94  110.04    9.55    9.74 1.2085e+08 1.2445e+08 12.88310 1.37474 0.90700  635.97   35219      731       -1       -1
16577427 34.71589 35.38820 35.21242  -11.01  -45.67   -9.37   11.17   11.87 1.2048e+08 1.9099e+08 12.86901 1.55083 0.31610  1531.4   67210      831 16578856 16578856
16663100 35.51652 35.22962 35.20171 -150.84   92.77  193.69   14.00   16.65 1.2048e+08 3.7676e+08 12.86901 1.16204 0.32930  5644.2 1.7541e+05     1109 16663636 16663636
16663781 35.81101 35.23023 34.98706 -240.02  -34.49  117.70   12.75   13.25 1.1972e+08 1.7746e+08 12.84225 1.70728 0.52190    1330   60591     5296 16663636 16663636
16578250 34.79262 35.37256 35.60889   41.25   17.14  141.66   11.31   11.09 1.1952e+08 1.3579e+08 12.83521 1.30977 0.66800  795.53   41521      816       -1       -1
16683178 35.65797 35.68961 35.01430 -270.75  -26.60  142.82    9.43    8.72 1.1877e+08 1.4113e+08 12.80845 1.81077 0.69460  615.22   34370     1092       -1       -1
16683550 35.13372 35.54148 35.20256 -185.57  -60.93  151.90   12.20   15.56 1.1877e+08 3.538e+08 12.80845 1.24639 0.33930  5002.4 1.6051e+05      663       -1       -1
16661584 35.85937 34.87831 35.17530 -193.66  -15.11  254.49   11.14   12.06 1.1801e+08 1.4113e+08 12.78169 0.80038 0.64140  856.66   43844      892       -1       -1
16683296 35.40158 35.45199 34.73082  -73.20  -67.54  173.95   10.35   11.04 1.1745e+08 1.4775e+08 12.76056 1.04794 0.84060  602.12   33830      839       -1       -1
16658447 34.93562 35.24168 35.37449  143.55  -24.08  124.04   13.36   18.09 1.1725e+08 6.7972e+08 12.75352 1.29440 0.41900   17524 4.035e+05      774 16659133 16578856
16660845 35.46242 35.08192 34.99640 -115.24  -99.17  197.99   13.77   15.42 1.1707e+08 3.0746e+08 12.74648 1.19611 0.39240  3820.5 1.3165e+05     1508 16663636 16663636
16666186 35.91037 34.62541 34.81647 -196.96   42.18  182.19   11.68   12.02 1.1707e+08 1.9901e+08 12.74648 1.28864 0.39240  1657.4   71233      635       -1       -1
16664698 35.55759 35.02269 34.36823 -193.32   92.18  172.06   11.68   12.75 1.1669e+08 2.6254e+08 12.73380 1.15766 0.57500  594.65   33521      669 16664696 16664696
16599334 34.63913 35.58175 35.32280   58.10  -36.39   83.37   10.93   11.45 1.1651e+08 1.6099e+08 12.72676 0.91883 0.57500  592.86   33447      814       -1       -1
16582108 34.52756 35.51038 35.07288 -116.62  -75.38    4.07    9.86    9.81 1.1613e+08 1.1651e+08 12.71268 1.26290 0.86720  589.15   33293     1012       -1       -1
16659180 34.90079 35.31290 35.51846 -113.63  -38.34   79.26   13.47   18.59 1.1613e+08 6.1239e+08 12.71268 1.26008 0.40570   14344 3.4825e+05     1658 16578856 16578856
16661758 35.90110 34.85252 35.09484 -229.47   90.80  151.91   10.77   12.14 1.1613e+08 2.4592e+08 12.71268 0.98111 0.40570  2488.1   96038      800       -1       -1
16576969 34.62297 35.29361 35.38127  -70.99  107.74  181.02   12.20   12.89 1.1537e+08 1.9972e+08 12.68451 1.16939 0.48540  1668.6   71589     1000 16578856 16578856
16665931 35.54041 34.74490 34.63711 -131.57   23.41  206.03   13.69   16.19 1.1499e+08 2.5394e+08 12.67042 1.10177 0.28950  2646.4 1.0049e+05      966       -1       -1
16600146 34.62903 35.76310 35.63092 -147.58   42.31   14.10    8.99    9.37 1.148e+08 1.1575e+08 12.66338 1.17759 0.97340  576.32   32758      725       -1       -1
16661404 35.82172 35.15023 34.87173 -112.21  -94.14  274.76   10.68   10.83 1.1461e+08 1.1915e+08 12.65775 1.56931 0.57500  574.43   32679      727       -1       -1
16658477 34.93328 35.25070 35.25057  -67.28   10.01   45.64   14.63   17.48 1.1442e+08 4.6775e+08 12.65070 1.23872 0.36590  8550.2 2.3806e+05     1799 16578856 16578856
16666040 35.08568 34.91113 35.02818 -201.80   18.71  209.55   11.02   11.28 1.1404e+08 1.7141e+08 12.63662 1.33277 0.66800  1244.2   57692      813       -1       -1
16576331 34.64631 35.45869 35.50585 -125.90  -97.63  135.88    9.73   10.29 1.1348e+08 1.4944e+08 12.61549 1.59864 0.70780  956.13   47533     1018       -1       -1
16661447 35.53535 35.03690 34.83536 -112.36   66.15   73.09   11.45   12.28 1.131e+08 2.107e+08 12.60141 1.53255 0.47210  1849.3   77212      639 16661473 16663636
16658278 35.13975 35.34303 35.24278  -48.76  -71.59  221.58   10.68   10.74 1.1234e+08 1.6127e+08 12.57324 1.74820 0.44560  1106.7   52932     1394       -1       -1
16578507 34.83046 35.16744 35.30933   90.03   85.57   27.44    9.56    9.30 1.1196e+08 1.2407e+08 12.55915 1.59452 0.41900  668.96   36553      700 16578856 16578856
16659847 35.50386 35.05545 34.88932 -175.82  -62.09   89.44   11.43   13.52 1.1196e+08 3.0366e+08 12.55915 1.48739 0.54850  3730.3 1.2935e+05     1185 16660787 16663636
16582598 34.50617 35.48325 35.57201  -97.82  110.60   -1.13    9.01    9.08 1.1139e+08 1.1254e+08 12.53803 1.47424 0.98670  543.92   31393      805       -1       -1
16662408 35.49618 35.18272 34.88608  -74.22   77.19  330.94   10.58   10.68 1.1121e+08 1.2199e+08 12.53099 1.14025 0.88050  647.55   35689      902 16663636 16663636
16565819 34.87186 35.46776 34.91798 -136.46  -57.73  173.18    9.76    9.28 1.1083e+08 1.1537e+08 12.51690 1.52702 0.69460  538.65   31169      691       -1       -1
16666010 35.74852 34.59807 34.74416 -154.83   20.80   74.79    8.67    8.84 1.1083e+08 1.2425e+08 12.51690 1.21265 0.61490  538.65   31169      729       -1       -1
16662528 35.48758 35.42194 35.11118 -219.14  -35.83  120.27   12.82   13.13 1.1045e+08 1.6901e+08 12.50141 0.99015 0.52190  1211.1   56557      815       -1       -1
16666131 34.90845 35.28777 34.79387  -45.27   76.32  189.49    8.81    8.72 1.1045e+08 1.1121e+08 12.50141 2.12748 0.93360  535.11   31018      710       -1       -1
16666150 35.33673 34.60799 34.41087 -194.63  -44.92  196.94   11.80   12.22 1.1045e+08 1.9408e+08 12.50141 0.91062 0.48540  1579.4   68755      679       -1       -1
16666189 36.36620 35.30085 35.13118 -174.14   54.92  137.49   11.26   11.78 1.1025e+08 1.3107e+08 12.49437 1.44350 0.47210  743.31   39498      634       -1       -1
16583575 34.27851 34.79438 35.14240  -60.71   77.82  123.58   11.23   11.69 1.1007e+08 1.1366e+08 12.48732 0.94787 0.66800  531.58   30868      638       -1       -1
16582738 34.34889 34.84693 35.29592   -6.08  -68.81  204.20    8.36    9.45 1.0969e+08 1.182e+08 12.47324 1.07188 0.82740  528.06   30717      750       -1       -1
16666191 35.12223 34.88777 34.49851 -117.58   36.63  171.59   10.96   10.96 1.0969e+08 1.0969e+08 12.47324 1.71476 1.00000  528.06   30717      634       -1       -1
16666153 36.34989 35.13818 34.69871 -228.78   29.19  217.44    9.34    9.34 1.0913e+08 1.0913e+08 12.45211 1.28778 1.00000  522.86   30495      615       -1       -1
16578335 34.72500 35.35555 35.30061   33.46 -119.14  -21.89   12.19   11.72 1.0875e+08 1.6e+08 12.43803 1.02288 0.49870  1090.1   52345     1227 16578856 16578856
16666245 36.07968 34.99004 34.88377 -239.90   32.96  121.79   10.98   10.62 1.0856e+08 1.1366e+08 12.42958 1.14600 0.64140  517.69   30273      590       -1       -1
16666128 35.37969 35.07279 35.56261 -180.58  109.06  173.03    9.25    9.40 1.0837e+08 1.1555e+08 12.42254 1.69129 0.66800  515.89   30195      684       -1       -1
16663098 35.47069 35.16918 35.17661 -193.49   78.42  280.95   13.51   14.70 1.0818e+08 2.2859e+08 12.41549 1.12702 0.37920  2162.5   86626     1316 16663636 16663636
16659177 34.88420 35.34938 35.40426  -16.28   92.36  172.33   13.18   18.99 1.0799e+08 9.3718e+08 12.40845 0.86630 0.35260   32468 6.35e+05     1138 16578856 16578856
16661047 35.45513 35.00301 35.09739  -75.25  179.65  261.02   10.74   11.10 1.0799e+08 1.3011e+08 12.40845 1.88846 0.76100  732.91   39092      704 16661046 16663636
16683224 35.04768 35.73731 35.40382  -23.38  -42.65  152.60    9.43   10.35 1.0799e+08 1.9141e+08 12.40845 1.38125 0.58830  1537.9   67420      726       -1       -1
16659037 35.10901 35.25894 35.26844  -87.01   78.26  168.41   10.98   11.52 1.0742e+08 1.8704e+08 12.38732 1.40245 0.36590  1471.2   65259      912       -1       -1
16666270 35.14204 35.03148 34.83053  -94.61   24.77  235.77   11.88   12.24 1.0742e+08 1.078e+08 12.38732 1.05423 0.96020   507.3   29824      580       -1       -1
16661416 35.61266 34.88577 34.87037 -124.89   96.20  167.06   10.89   12.07 1.0666e+08 1.507e+08 12.35775 1.71339 0.60160  971.76   48103     2206       -1       -1
16666214 35.24704 34.67463 34.77477 -159.06   66.93  247.90   10.50   10.50 1.0628e+08 1.0628e+08 12.34366 1.23903 1.00000     497   29378      619       -1       -1
16683532 35.45227 35.50924 34.69732  -68.67  -51.10  137.85   10.30   10.32 1.0592e+08 1.3031e+08 12.32817 1.24255 0.78750  493.72   29235      677       -1       -1
16697095 35.84210 35.52182 34.98737 -205.56  -84.21  154.56   13.23   14.16 1.0572e+08 1.4718e+08 12.32113 0.77579 0.25000  491.96   29159      604 16697110 16696816
16683662 35.58879 35.75834 35.46470 -139.76  -56.67   75.05    9.42    9.42 1.0554e+08 1.0554e+08 12.31408 1.54773 1.00000  490.32   29087      602       -1       -1
16659371 35.36338 35.09980 35.09074 -208.63  -80.30   37.67   11.09   11.24 1.0496e+08 1.1839e+08 12.29155 0.91262 0.76100  611.44   34214      702 16663636 16663636
16683617 35.93644 35.68444 35.04771  -85.42   -5.27  236.58    8.73    8.55 1.0496e+08 1.3693e+08 12.29155 2.02784 0.76100  808.41   42014      631       -1       -1
16666202 35.93241 35.10825 34.57675 -201.68  116.38  199.79    9.19    9.74 1.0421e+08 1.131e+08 12.26197 0.66434 0.68130  478.58   28573      609       -1       -1
16666235 35.22413 34.87070 35.44635 -231.18   75.27  136.17   10.85   10.06 1.0421e+08 1.0592e+08 12.26197 1.29312 0.88050  478.58   28573      598       -1       -1
16598982 34.80975 35.73372 35.19564   31.57   80.02  140.99    8.51    8.73 1.0383e+08 1.1499e+08 12.24648 1.51674 0.93360  578.09   32832     1196       -1       -1
16661102 35.41885 35.13697 35.10406  -81.16  -46.81  242.59   12.86   13.83 1.0345e+08 2.8634e+08 12.23239 0.69324 0.45880  3332.5 1.1906e+05      927 16663636 16663636
16598700 34.38773 35.54385 35.93275 -139.70  -47.06   65.82   10.40   10.45 1.0307e+08 1.3617e+08 12.21690 1.08324 0.36590  468.57   28133      701       -1       -1
16663876 35.94972 35.23400 35.25577  -84.36   10.64  137.65   11.94   11.88 1.0251e+08 1.3239e+08 12.19437 1.25468 0.68130  757.79   40063      865       -1       -1
16658539 35.05483 35.09593 35.30106  -56.12  -69.68  198.28   13.10   14.67 1.0231e+08 2.3127e+08 12.18732 1.03801 0.47210  2211.4   88061     1079       -1       -1
16662104 35.76106 34.96699 35.04950  -94.69   89.68  126.43   11.73   12.28 1.0213e+08 2.8127e+08 12.18028 1.16964 0.43230  3220.1 1.1609e+05     1806 16663636 16663636
16577259 34.74910 35.23346 35.20209   42.66   -5.48  146.97   10.98   12.93 1.0194e+08 2.1662e+08 12.17183 1.61802 0.65470  1950.3   80290      977 16578856 16578856
16598668 34.57683 35.56907 35.10427 -159.28  -34.77  182.77    9.49    9.19 1.0194e+08 1.3976e+08 12.17183 0.96714 0.80080  458.79   27699      867       -1       -1
16663626 35.63725 35.18818 35.04956 -269.50  -59.81   50.82   14.93   18.00 1.0194e+08 5.7127e+08 12.17183 1.08816 0.28950   12551 3.157e+05      690 16663636 16663636
16697045 35.71620 35.51970 35.05727 -258.41  -77.20  124.04   11.43   11.56 1.0175e+08 1.4859e+08 12.16479 1.51930 0.48540  457.08   27624      701 16696956 16696956
16576666 34.60056 35.36372 35.21354  -22.15 -110.99  114.79   10.32   10.56 1.0156e+08 1.4032e+08 12.15775 1.30586 0.39240  847.33   43492      995       -1       -1
16665792 36.39125 35.25201 34.70626 -230.69   84.02  166.04    8.50    9.30 1.0156e+08 1.1651e+08 12.15775 0.90169 0.85390  455.51   27554      995       -1       -1
16662562 35.49468 35.39851 34.96551 -302.00  -79.51  103.87    8.89    8.88 1.0118e+08 1.0231e+08 12.14225 1.30668 0.96020  452.24   27408     1030       -1       -1
16666152 36.03876 35.13770 34.84743 -265.42  108.42  191.29    9.16    9.18 1.0118e+08 1.1121e+08 12.14225 1.00782 0.62820  452.24   27408      673       -1       -1
16666253 36.20575 35.43711 35.12833 -211.49   58.37  213.02   11.73   12.15 1.0062e+08 1.8761e+08 12.11972 1.28232 0.45880  1479.8   65536      588       -1       -1
16663409 35.64125 35.24065 34.91909  -52.81   44.36   48.36   10.57   12.54 1.0042e+08 3.9887e+08 12.11127 1.39088 0.48540  6297.4 1.9011e+05     1301 16663636 16663636
16666299 36.27555 35.38582 34.67539 -225.68   80.69  179.59   10.58   11.02 1.0042e+08 1.0251e+08 12.11127 1.24281 0.86720  445.73   27118      557       -1       -1
16578842 34.85963 35.28421 35.30339  -47.01  -82.15  267.09   13.14   15.03 1.0024e+08 1.3107e+08 12.10423 1.40481 0.88050  743.31   39498     3130 16578856 16578856
16600247 34.46769 35.54465 35.64732 -114.67   97.01   10.11    8.97    8.71 1.0024e+08 1.008e+08 12.10423 1.13174 0.82740  444.17   27048      666       -1       -1
16666287 36.16956 35.23789 34.68309 -258.50   89.98  162.29    9.90    9.88 9.9859e+07 1.0042e+08 12.08873 1.37852 0.89380  440.94   26903      566       -1       -1
16659417 35.53696 35.16863 35.08620 -336.64 -222.11  166.94   11.28   11.10 9.9479e+07 1.3938e+08 12.07324 1.58449 0.41900  836.42   43080      794 16663636 16663636
16666272 35.14321 34.89486 34.42791 -165.13   48.92  122.61   10.49   10.34 9.9296e+07 1.2123e+08 12.06620 1.67877 0.50860  639.82   35375      577       -1       -1
16578100 34.66306 35.37787 35.51184  -29.41 -143.91   64.03   10.36   11.79 9.9099e+07 1.969e+08 12.05775 1.62289 0.50860  1623.7   70168     1008 16578856 16578856
16666282 36.23621 34.84230 34.93858 -203.19   23.76   85.18    9.80    9.92 9.8915e+07 1.0666e+08 12.05070 0.87299 0.74770  432.98   26545      509       -1       -1
16577253 34.73052 35.19841 35.16168 -109.97  -34.38  160.67   11.75   13.47 9.8718e+07 2.5155e+08 12.04366 1.50755 0.49870  2598.7   99159     1233 16578856 16578856
16666146 35.10693 35.02432 35.44813 -236.51   89.44  127.85    9.33    8.91 9.8718e+07 1.0194e+08 12.04366 1.83229 0.85390  431.32   26470      675       -1       -1
16683733 35.79565 35.67703 35.42243 -148.87  -58.56   62.73    9.19    9.05 9.8718e+07 9.9662e+07 12.04366 1.51376 0.97340  431.32   26470      552       -1       -1
16662775 35.52690 35.41189 34.99654 -220.97 -108.36  180.72   10.73   10.89 9.8338e+07 1.1972e+08 12.02817 1.27933 0.47210  428.14   26326      915       -1       -1
16666217 35.84208 34.89315 35.54201 -244.91   45.55  125.88    9.84    9.80 9.8338e+07 9.9296e+07 12.02817 1.55568 0.84060  428.14   26326      617       -1       -1
16666240 35.37604 35.24076 34.50957 -196.32  113.26  220.23   10.55    9.98 9.8338e+07 1.0024e+08 12.02817 0.88385 0.94690  428.14   26326      595       -1       -1
16660366 35.62956 35.05511 34.97240  -24.05  -72.67  138.94   13.32   14.57 9.7592e+07 2.2141e+08 11.99718 1.07812 0.35260  2033.9   82808      583 16663636 16663636
16659328 35.45194 35.20970 35.03261 -117.38 -137.88  174.80   12.21   14.44 9.7211e+07 2.3549e+08 11.98169 1.36897 0.40570  2289.6   90341      582 16663636 16663636
16681069 35.60504 35.73225 35.73113 -162.42  -30.77   63.09   12.73   15.36 9.7014e+07 3.9958e+08 11.97324 0.97892 0.39240  417.14   25827      538 16681074 16681074
