# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
10499111 35.36754 35.03428 34.48842  -45.62  -28.25  100.71    8.25   11.97 3.6127e+07 1.6268e+08 8.61408 0.92008 0.44560  1125.4   53586      469       -1       -1
10499119 35.37855 34.85723 34.50968   16.17 -134.10  -11.88    8.24    8.49 5.2197e+07 8.6239e+07 9.73803 1.18471 0.78750  332.75   21872      604       -1       -1
10499125 35.19534 34.95651 34.42018   29.91   -0.72  -57.75    9.81   10.64 7.4887e+07 1.1669e+08 10.98310 0.99716 0.39240  594.65   33521      729       -1       -1
10499129 35.17089 35.01186 34.47615   21.94    7.16  -77.72   11.36   12.60 1.3637e+08 2.7577e+08 13.41127 1.15278 0.37920  3100.4 1.129e+05     1296       -1       -1
10499159 35.23320 34.94341 34.48706  -13.80   53.33  -76.51    9.03    8.69 5.2394e+07 6.8845e+07 9.74930 0.59918 0.50860  215.91   15913      379       -1       -1
10499168 35.29417 34.93156 34.32389    2.51   59.85    2.15    8.47    8.20 3.9521e+07 5.7493e+07 8.87606 0.77042 0.60160  152.76   12338      342       -1       -1
10499184 35.26697 34.91530 34.59198   63.25    0.76  -79.38    9.90    9.78 6.9789e+07 1.4296e+08 10.72817 1.21100 0.48540  878.13   44649      823       -1       -1
10499201 35.31130 34.88487 34.49533  -66.39  152.61  121.00   10.28   10.28 1.469e+08 1.469e+08 13.75070 2.15524 1.00000  925.23   46398      986       -1       -1
10499206 35.26827 34.91631 34.55537  -86.73  163.94  133.10    8.02    8.20 6.9972e+07 7.3197e+07 10.73803 1.65543 0.90700  222.75   16282      440 10503955 10503955
10499211 35.50837 34.90304 34.66489  -90.49   87.37  163.46    8.88    8.84 5.5789e+07 5.6549e+07 9.95634 1.00989 0.93360  144.19   11825      373       -1       -1
10499221 35.44706 34.78103 34.25863   22.81  -15.17   28.72    9.78   12.92 4.1986e+07 1.9437e+08 9.05634 0.77400 0.27620  1583.8   68895     1353       -1       -1
10499229 35.42046 34.85248 34.35785   11.99    3.30   46.71   20.04   24.74 5.362e+08 1.6817e+09 21.16901 1.66940 0.33930   99764 1.4493e+06    23797       -1       -1
10499238 35.34817 34.90963 34.48815  -23.86   55.82   97.30   11.97   15.92 5.5042e+07 2.2958e+08 9.91127 0.94887 0.23970  2180.4   87154      947       -1       -1
10499245 35.28231 35.10832 34.63337  -84.01  110.45  191.01   49.59   66.35 1.3179e+10 6.1338e+10 61.54930 9.30405 0.58830 9.7852e+07 2.1754e+08   104702 10504776 10504776
10499246 35.38210 35.04018 34.46987  -48.20   46.28  113.95    8.02    9.38 1.9859e+07 3.8197e+07 7.05634 0.58182 0.25000  69.672  6926.2      569       -1       -1
10499258 35.18885 35.01838 34.45340    8.05  -63.10  105.54    9.67   10.47 3.2535e+07 8.4915e+07 8.31831 0.63475 0.39240  323.01   21399      709       -1       -1
10499259 35.20221 35.10448 34.45316   21.13  -97.11   65.29   16.02   16.96 2.1254e+08 5.2042e+08 15.55070 1.71525 0.37920   10494 2.7677e+05     2553 10504776 10504776
10499274 35.11858 34.84823 34.99130 -111.11  -38.64   59.85   10.59   10.84 1.1045e+08 1.3938e+08 12.50141 1.58091 0.58830  836.42   43080      715       -1       -1
10499285 35.13993 35.04856 34.76368  -82.78 -102.85 -158.35   13.98   14.11 2.0563e+08 2.3408e+08 15.37887 1.81503 0.64140  2263.4   89580     1521 10499286 10504776
10499286 35.14483 35.04614 34.76675  -53.89  -99.64 -149.58   20.38   18.52 1.1149e+09 1.2745e+09 27.01972 7.23901 0.66800   58588 9.8003e+05     6166 10504776 10504776
10499292 34.99687 34.89104 34.71036  -69.47   15.44   60.69    8.15   11.66 2.269e+07 1.2917e+08 7.37746 0.69804 0.36590  722.74   38692      273       -1       -1
10499352 35.15814 34.69221 34.96065 -115.22   -4.92   73.11    8.92    9.98 3.4042e+07 7.3563e+07 8.44507 0.79801 0.39240  245.22   17474      188       -1       -1
10499357 35.13149 34.55814 34.95718  -60.44  -58.96  156.99    9.68    9.69 8.3972e+07 1.3276e+08 11.40986 1.37053 0.64140  761.82   40220      918       -1       -1
10499362 34.89582 34.82603 34.67102 -120.92  -38.73   66.08   10.34   10.30 1.0875e+08 1.2048e+08 12.43803 1.44526 0.74770  632.28   35068      887       -1       -1
10499372 35.12407 34.76408 34.68930 -115.97  -86.34  105.40    9.88   10.61 1.1366e+08 1.3693e+08 12.62254 1.54323 0.72110  808.41   42014     1015       -1       -1
10499376 35.12075 34.70499 34.78988  -96.58  -73.65  138.21   10.20   10.29 1.1121e+08 1.3637e+08 12.53099 1.38299 0.64140  802.04   41770     1031       -1       -1
10499389 35.02806 34.75439 34.77151  -87.60  -84.99   72.22   16.45   18.56 5.0113e+08 8.8042e+08 20.69718 3.04100 0.64140   28798 5.814e+05     4613       -1       -1
10499392 35.02790 34.73858 34.81030  -92.99  -95.78   85.56   19.24   21.18 6.9676e+08 1.5535e+09 23.10000 2.27629 0.84060   85679 1.2959e+06     6391       -1       -1
10499399 35.20449 34.79015 35.00675  -83.70  -63.44  103.62    9.06    9.52 2.6859e+07 4.993e+07 7.80282 0.51581 0.22640  116.52   10110      172       -1       -1
10499420 35.16979 34.77346 34.90146   38.33  -38.24  132.64    8.98    8.67 4.0662e+07 5.8056e+07 8.96056 0.71596 0.53520  155.65   12509      397 10503878 10503878
10499441 34.92799 34.93068 34.86725 -110.28   32.32   84.42    8.47    9.44 3.2155e+07 7.4324e+07 8.28592 0.66905 0.37920  250.11   17730      275       -1       -1
10499442 34.94659 35.01420 34.70633  -52.34   82.58  110.66    8.83   10.36 3.5366e+07 9.7394e+07 8.55352 1.01253 0.33930  420.28   25970      352 10504776 10504776
10499475 35.06786 34.84859 34.78970   -2.05   28.64   49.90    8.79    8.61 3.6127e+07 7.9239e+07 8.61408 1.01171 0.40570  282.83   19408      561       -1       -1
10499479 35.12021 35.04017 34.73567   82.81   56.87  190.19    8.83   10.53 3.4225e+07 8.907e+07 8.46056 0.88596 0.37920  354.04   22892      334 10504776 10504776
10499481 35.02062 34.85946 34.66833   54.08  -13.82  132.04    8.17    8.64 4.5394e+07 8.3972e+07 9.29437 0.77912 0.66800  316.15   21064      655       -1       -1
10499498 35.25121 34.70286 34.77825  -73.90  -65.50   55.67   10.34   10.95 1.1518e+08 2.0803e+08 12.67746 1.70289 0.44560  1804.5   75831     1152       -1       -1
10499503 35.30273 34.75465 34.76619  -97.35  -31.22  118.62    9.18    9.25 5.2761e+07 7.338e+07 9.77324 0.99490 0.74770  244.05   17413      422       -1       -1
10499504 35.38796 34.68414 34.74530  -38.36  -72.70   90.00   11.11   12.76 1.4352e+08 3.0845e+08 13.64366 1.60725 0.74770  3844.1 1.3224e+05     1384       -1       -1
10499508 35.16901 34.61455 34.95187 -103.02  -36.98   69.35   11.56   12.84 8.4535e+07 1.6127e+08 11.43662 1.08965 0.41900  1106.7   52932      549       -1       -1
10499529 35.10035 34.75499 34.83215 -142.62   -7.13   82.90   10.39   11.27 4.5958e+07 1.0761e+08 9.33380 0.77550 0.37920  508.96   29896      977       -1       -1
10499545 35.36214 35.09052 34.74609  -26.57 -128.74  127.26    9.44   12.11 2.3634e+07 7.7169e+07 7.47887 0.52949 0.16330  268.81   18695      201 10504776 10504776
10499572 35.23375 34.93276 35.02049  -57.36  -36.87  208.36    8.05    8.28 2.893e+07 3.3859e+07 8.00000 0.95413 0.61490  55.276  5842.1      212       -1       -1
10499574 35.25731 34.89772 35.10127  -28.10  -48.11  189.47   13.52   14.73 2.0535e+08 3.2958e+08 15.37465 2.09927 0.54850  4365.5 1.4521e+05     1649       -1       -1
10499587 35.43311 34.89404 35.05116  -81.04  -47.08  102.77   11.67   11.70 1.6254e+08 2.0577e+08 14.21831 1.89447 0.66800  1767.1   74673     1027       -1       -1
10499589 35.49101 34.89637 35.04378  -85.34  -41.44  112.04    9.71   10.42 1.1499e+08 1.6761e+08 12.67042 2.58060 0.56180  1191.8   55893      693       -1       -1
10499591 35.46841 34.86190 35.01180  -68.50  -63.61  131.93   33.10   34.51 3.9986e+09 5.2746e+09 41.36056 2.62983 0.70780 8.9539e+05 7.2632e+06    26102       -1       -1
10499604 35.32473 34.92693 34.88280   -2.16   17.27   16.71    9.43   11.65 5.3901e+07 1.8873e+08 9.84225 1.50070 0.36590  1496.9   66093      715       -1       -1
10499616 35.17806 34.92469 34.75699  -31.23 -165.54  126.88   10.81   13.09 2.2507e+08 5.9352e+08 15.84930 1.71171 0.86720   13507 3.332e+05     2986 10504776 10504776
10499657 35.17575 34.87196 34.75401 -146.48   35.06   38.50    8.15    8.58 2.7606e+07 4.5577e+07 7.87606 0.67391 0.28950  97.804  8888.4      221       -1       -1
10499673 35.37427 34.93375 34.71415  -56.08    9.51   13.59   10.70   12.26 6.431e+07 1.9606e+08 10.43944 1.05179 0.36590  1610.4   69743      865       -1       -1
10499676 35.46193 35.04445 34.70251 -103.52   39.43   35.37    9.30   10.31 5.9958e+07 1.3617e+08 10.19859 1.26069 0.64140  799.81   41685      672       -1       -1
10499723 35.30786 35.16746 34.74174 -218.48  157.23   78.40   10.37   11.48 6.5056e+07 1.3428e+08 10.48028 1.27775 0.30280  778.66   40872      744 10504776 10504776
10499724 35.28931 35.15244 34.72353 -232.96  171.50   93.12   10.46   10.92 7.2239e+07 1.3031e+08 10.85211 1.06266 0.47210  735.05   39175      510 10504776 10504776
10499726 35.54265 35.06210 34.58470 -105.79   70.78  119.86    9.94   10.17 5.3338e+07 8.1507e+07 9.80845 0.74121 0.39240  298.57   20196     1296       -1       -1
10499728 35.35224 35.02570 34.73513 -140.35  175.52  133.52   10.85   11.04 8.6056e+07 8.7746e+07 11.50423 1.04432 0.88050     344   22413      540 10504776 10504776
10499730 35.14434 34.89517 34.94209 -100.60   11.24   80.35    9.28    9.96 3.8197e+07 7.5085e+07 8.77606 0.68920 0.33930  255.04   17986      338       -1       -1
10499734 35.36961 35.01146 35.04401  -47.05   33.01  117.61    8.22    8.81 1.4944e+07 3.8197e+07 6.41831 0.46940 0.21310  69.672  6926.2       90       -1       -1
10499741 35.37001 35.03770 34.91409  -46.16   50.85  154.80    8.46    9.09 3.1014e+07 5.0493e+07 8.18732 0.92072 0.43230  119.06   10271      238 10504776 10504776
10499752 35.41624 34.95824 35.02495    3.30   55.39   80.25    8.83    9.36 5.2958e+07 1.4183e+08 9.78451 1.13717 0.58830  864.89   44153      697       -1       -1
10499762 35.15093 35.11062 34.67387 -150.20 -192.14    3.65   10.26   11.71 9.2099e+07 2.1479e+08 11.76761 2.81544 0.72110  1918.8   79333      962 10504776 10504776
10499768 35.10570 35.46417 34.66402  -93.31 -180.17   15.58   10.30   10.12 8.9648e+07 9.2676e+07 11.66197 0.82781 0.92030  358.46   23102      633       -1       -1
10499814 35.07454 35.48204 34.57143  -52.61 -173.50   29.27    8.32    8.32 5.5042e+07 5.5042e+07 9.91127 1.04601 1.00000  140.51   11602      506       -1       -1
10499821 35.41587 35.07430 34.34568  -88.12  -55.33  -14.75    8.63    7.90 4.4451e+07 5.5042e+07 9.22958 0.87462 0.41900  140.51   11602      357       -1       -1
10499841 35.27092 35.08080 34.47111 -122.56  -50.27  -21.40   10.37   10.17 8.1507e+07 9.9099e+07 11.29859 1.17331 0.78750  434.52   26614      721 10504776 10504776
10499870 35.53144 35.27649 34.64747    3.23   -9.31  -93.95   10.30   10.19 1.2804e+08 1.4507e+08 13.13380 1.68009 0.80080  903.21   45584     1536       -1       -1
10499892 35.18989 35.18182 34.72165 -337.62 -120.28 -137.42    8.42   10.18 7.5648e+06 6.431e+07 5.11549 0.38997 0.40570  189.43   14453       46 10502140 10504776
10499894 35.19492 35.13932 34.72716 -287.37   36.48  -13.94   14.72   20.08 1.1651e+08 7.631e+08 12.72676 1.08051 0.41900   21883 4.7511e+05      764 10504776 10504776
10499895 35.17334 35.18010 34.68885 -241.69  -85.45   51.53    9.71   26.33 1.6268e+07 9.407e+08 6.60141 0.48300 0.21310   32703 6.3837e+05       99 10504776 10504776
10499913 35.02501 35.18356 34.88275 -150.56  -93.50   -5.82    8.44    8.22 7.6789e+07 8.9451e+07 11.07465 1.45123 0.60160  356.94   23030      564 10504776 10504776
10499925 35.02820 35.11527 34.75730 -148.79 -135.71  -10.48    8.87    8.33 5.2761e+07 6.4493e+07 9.77324 0.86813 0.44560  190.47   14511      455 10504776 10504776
10499938 35.03259 35.11545 34.76640   18.92  -39.37   45.34   11.14   14.09 5.2761e+07 2.4211e+08 9.77324 0.90399 0.41900  2414.7   93948      616 10504776 10504776
10499944 35.18441 35.26586 34.76584  -32.07 -182.23  -61.46    8.90   12.85 2.307e+07 1.2123e+08 7.41831 0.36967 0.27620  639.82   35375      125 10504776 10504776
10499977 35.25892 35.16982 35.12182 -183.92  -15.55   -4.14   10.68   11.02 1.8718e+08 1.8746e+08 14.90704 1.70336 0.98670  1473.4   65328     1199       -1       -1
10499979 35.14037 35.21287 34.93918  -32.79   -1.39  -52.57    9.90   13.73 9.7014e+07 3.7366e+08 11.97324 2.13513 0.68130  5555.4 1.7337e+05      714 10504776 10504776
10499987 35.09508 35.38900 34.73944  -69.65 -206.28  -12.47   11.31   11.28 1.7803e+08 1.7944e+08 14.65634 1.97667 0.97340  1358.5   61543     1590 10504776 10504776
10500008 35.32487 35.05880 34.74611 -101.59 -223.49   57.72   12.99   12.71 2.2732e+08 2.7859e+08 15.90282 1.47096 0.69460  3161.5 1.1454e+05     1829 10504776 10504776
10500027 35.40417 35.15063 34.73075  -42.67  -98.22  -19.55   10.45   10.94 5.2761e+07 1.0213e+08 9.77324 0.95354 0.30280  460.37   27770      349 10504776 10504776
10500043 35.11183 35.26477 34.72749   20.49  -92.92  -41.19   11.07   11.77 4.5197e+07 1.0554e+08 9.28169 0.71647 0.26290  490.32   29087      576 10504776 10504776
10500044 35.12662 35.24842 34.72315   10.68  -67.96  -61.80    8.91   12.72 1.5324e+07 1.5944e+08 6.47183 0.45097 0.27620  1082.7   52085      131 10504776 10504776
10500058 35.40472 35.05990 34.79004  -83.68   24.53   -8.02   12.54   14.43 8.038e+07 2.8577e+08 11.24507 0.82723 0.32930  3319.9 1.1873e+05      617 10504776 10504776
10500064 35.24427 35.21030 34.89102 -157.85  -92.36  -72.56   10.04   20.25 4.4817e+07 7.2958e+08 9.25634 0.83186 0.26290   20075 4.4591e+05      835 10504776 10504776
10500070 35.30703 35.42615 34.76733  -70.64 -192.24   26.62    8.52    8.40 5.3901e+07 5.5606e+07 9.84225 1.43519 0.92030  143.28   11770      321 10504776 10504776
10500073 35.27599 35.43717 34.82012  -66.28 -189.53   20.75    8.11    8.36 4.6141e+07 4.6338e+07 9.34648 1.12454 0.92030  100.96  9098.6      265 10504776 10504776
10500087 35.21044 35.24596 34.68278   94.27 -238.11   58.75   10.14   13.66 2.7606e+07 1.5225e+08 7.87606 0.75165 0.26290  991.03   48803      155 10504776 10504776
10500108 35.09666 35.00270 34.53323  109.12  -46.33  -48.77   23.20   23.86 1.907e+09 2.1606e+09 32.31690 4.05897 0.88050 1.614e+05 2.064e+06    13149 10504776 10504776
10500132 35.08304 35.01006 34.60170  116.22  -83.01  -62.98   12.02   12.50 1.9296e+08 2.1408e+08 15.05634 1.33460 0.73440  1906.7   78966     1758 10504776 10504776
10500138 35.18561 35.17868 34.63419  105.39  -90.86   19.16   10.93   12.80 3.8958e+07 1.4831e+08 8.83380 0.72823 0.30280  942.33   47028      256 10504776 10504776
10500145 35.23594 35.11685 34.69049  106.83  -73.71 -136.82   16.26   19.85 1.0572e+08 3.2535e+08 12.32113 1.04025 0.18990  4258.7 1.4259e+05      623 10504776 10504776
10500153 35.15396 35.22532 34.46747   21.39  -15.29  -38.09    8.08   10.66 4.331e+07 1.0363e+08 9.15070 1.51981 0.52190   473.5   28350      359 10504776 10504776
10500165 34.99396 35.23376 34.58489  118.88  -98.65   15.57   16.81   17.75 3.507e+08 5.2563e+08 18.37465 1.75122 0.37920   10697 2.8069e+05     2077 10504776 10504776
10500172 35.13948 35.24673 34.58054   31.21  -38.60    2.32    8.02    9.94 2.4592e+07 5.938e+07 7.57746 0.84663 0.60160  162.54   12914      347 10504776 10504776
10500188 34.90776 35.32156 34.43904   -0.31  -17.27   -6.06   12.16   12.43 9.4e+07 1.2066e+08 11.84789 1.14388 0.64140  634.12   35143     1420       -1       -1
10500245 35.28993 35.11539 34.45212   -7.20  -51.53   -2.30   16.36   20.43 2.9606e+08 1.0223e+09 17.36479 1.57819 0.47210   38362 7.1786e+05     2442 10504776 10504776
10500272 35.34045 35.18975 34.56273  -23.33  -77.54    7.59    9.03    8.89 2.9127e+07 8.662e+07 8.01690 0.71773 0.40570  335.57   22008      966 10504776 10504776
10500289 35.49576 35.13837 34.64420   31.00  -11.29 -130.08    8.15    8.71 3.1775e+07 5.1254e+07 8.25352 1.11398 0.31610  122.53   10491      188 10500582 10500582
10500290 35.45468 35.17021 34.64264   42.71  -31.73 -137.78    8.49    8.69 6.2986e+07 7.262e+07 10.36761 0.69948 0.70780  239.21   17158      433 10504776 10504776
10500294 35.48944 35.24632 34.68120   37.74  -92.64  -94.77    8.49    9.02 3.2901e+07 4.4817e+07 8.35070 1.01450 0.27620  94.695  8679.7      184       -1       -1
10500307 35.42325 35.31597 34.61458   -9.36 -195.97   49.03    9.02    8.82 7.2817e+07 7.3761e+07 10.88028 1.00023 0.97340  246.48   17540      550 10504776 10504776
10500314 35.20359 35.20042 34.71482   89.46 -215.56 -235.41    9.14    9.47 2.1366e+07 4.9746e+07 7.23099 0.66244 0.58830   115.7   10058      142 10504776 10504776
10500318 35.11032 35.20468 34.69270    8.00 -295.19   -9.84    9.10    9.11 7.8859e+07 8.9648e+07 11.17465 1.32614 0.93360  358.46   23102      837 10504776 10504776
10500320 35.21741 35.21845 34.84164    8.82 -234.22 -109.93    8.77    8.31 9.0775e+07 9.7775e+07 11.71127 1.38585 0.81410  423.44   26114      637 10504776 10504776
10500327 35.19493 35.16606 34.75158   16.34 -175.83 -171.76    8.31   17.06 1.9099e+07 5.8986e+08 6.96479 0.61277 0.32930   13347 3.303e+05      136 10504776 10504776
10500329 35.22586 35.23561 34.83178   38.84  -11.55 -183.56   10.87   12.55 5.938e+07 9.6451e+07 10.16620 0.84730 0.43230   412.5   25616      340 10504776 10504776
10500362 34.89703 35.21051 34.72625   58.77 -170.40   30.52   11.92   11.57 1.4901e+08 1.5225e+08 13.81549 1.14424 0.72110  991.03   48803      911 10504776 10504776
10500365 35.00496 35.20013 34.80116  -22.19 -158.80  -80.35   14.96   15.03 3.3493e+08 3.4197e+08 18.09577 1.82440 0.90700  4686.2 1.5298e+05     2133 10504776 10504776
10500370 35.01959 35.23794 34.87858   77.05 -184.57   33.46    8.12    8.10 5.1817e+07 5.3141e+07 9.71408 0.94945 0.92030  131.34   11040      310 10504776 10504776
10500373 35.03304 35.21432 34.89727   65.39 -180.31  -15.44    9.26    8.00 1.0856e+08 1.0931e+08 12.42958 2.07702 0.98670  524.55   30567      661 10504776 10504776
10500381 35.18399 35.12880 34.72958  117.89 -176.43    6.21   12.14   14.69 4.1225e+07 2.0099e+08 9.00141 0.70068 0.30280    1689   72232      245 10504776 10504776
10500397 35.22179 35.15507 34.83046   13.89   -2.18   -4.72   12.38   20.22 7.3e+07 8.9113e+08 10.89014 1.09377 0.32930   29474 5.914e+05      755 10500627 10504776
10500399 35.12752 35.11745 34.85723   95.73  -14.71  -34.06    9.51    9.75 1.7394e+07 6.6e+07 6.75211 0.43142 0.31610  199.11   14992      318 10504776 10504776
10500401 35.13828 35.21163 34.73767  -33.34 -165.05 -151.36    8.15    9.72 2.1366e+07 1.4338e+08 7.23099 0.67421 0.43230  883.12   44836      136 10504776 10504776
10500404 35.01331 35.23004 34.81705   77.00 -198.61    9.54    8.25    8.09 4.7465e+07 4.8225e+07 9.43521 1.31473 0.89380  109.01  9626.2      283 10504776 10504776
10500423 35.20354 35.27303 34.88475  -16.00 -106.57   -4.57    8.12   10.79 2.0042e+07 9.7972e+07 7.07887 0.59274 0.26290  425.08   26188      368 10504776 10504776
10500427 35.00493 35.25883 34.74398  149.79  -75.68  -10.53   13.08   13.49 1.0534e+08 1.2463e+08 12.30563 1.06032 0.47210  674.81   36788      778 10504776 10504776
10500436 35.13776 35.03401 34.88492   74.43 -138.65  -62.09   17.22   17.25 7.0366e+08 7.338e+08 23.17746 2.75625 0.76100   20299 4.4956e+05     4698 10504776 10504776
10500460 35.08425 35.46115 34.70416   -7.50  -86.85   70.93    8.32    7.47 2.7986e+07 4.5577e+07 7.91127 0.96374 0.78750  97.804  8888.4      328       -1       -1
10500531 35.52980 35.22697 34.77829   50.99  -24.95  -95.68    8.20    8.72 3.9155e+07 5.7873e+07 8.84789 1.23488 0.33930  73.065  7172.7      253       -1       -1
10500555 35.46739 35.19514 34.64813   72.10 -130.55  -65.70   10.76   11.26 1.5155e+08 1.8056e+08 13.89014 2.40337 0.58830    1375   62090     1091 10504776 10504776
10500560 35.53041 35.14190 34.58020   52.30 -113.24  -77.89    8.93   10.92 5.4845e+07 1.0213e+08 9.90000 1.25430 0.28950  460.37   27770      371 10500582 10500582
10500572 35.48000 35.16652 34.53333    2.21  -72.52  -56.80   17.56   18.66 6.8254e+08 1.0761e+09 22.94225 3.01690 0.64140   42333 7.7177e+05     4292       -1       -1
10500575 35.53420 35.17415 34.56892   25.84  -96.94  -51.90    9.35   10.31 5.5606e+07 1.2407e+08 9.94507 1.53506 0.32930  668.96   36553      315 10500582 10500582
10500579 35.45451 35.14779 34.61068  -27.35  -99.00  -51.32   16.72   17.95 3.5211e+08 5.869e+08 18.40141 1.84105 0.60160   13219 3.2796e+05     2303 10500582 10504776
10500582 35.49939 35.14142 34.59456    6.97  -81.43  -80.22   39.68   42.55 1.6394e+10 1.9704e+10 66.19437 16.11595 0.77420 1.1198e+07 4.5965e+07   111682       -1       -1
10500588 35.54851 35.16737 34.68777   44.65  -47.66 -107.65   10.66   11.60 6.0521e+07 1.569e+08 10.23099 0.82338 0.40570  1049.9   50920      568       -1       -1
10500591 35.23158 35.15461 34.96691  -17.04 -124.93  -95.56    9.10   10.52 5.0493e+07 7.4704e+07 9.63099 1.19918 0.33930  252.57   17858      313 10504776 10504776
10500612 35.18982 35.13335 34.78232  -14.43 -158.75 -202.72    9.48    9.73 4.6338e+07 7.3197e+07 9.35915 0.82386 0.48540  242.88   17351      311 10504776 10504776
10500625 35.26645 35.09493 34.79981  -59.34 -142.78 -165.40    9.55   11.17 5.5789e+07 8.4732e+07 9.95634 1.15098 0.23970  321.67   21334      349 10503812 10504776
10500626 35.22761 35.15499 34.81902  -67.10 -171.90 -220.49   10.11   11.27 2.7423e+07 9.2676e+07 7.85775 0.73174 0.30280  382.06   24212      238 10500627 10504776
10500627 35.23321 35.15617 34.82261  -32.03 -169.64 -158.05   42.83   40.84 1.2723e+10 1.662e+10 60.83099 8.05278 0.82740 8.0859e+06 3.6288e+07    97188 10504776 10504776
10500639 35.27807 35.17906 34.92206    6.48 -169.40  -90.35    8.99   11.48 5.0113e+07 8.8887e+07 9.60704 0.98536 0.20000  352.64   22826      515 10504776 10504776
