# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
26096256 35.06695 34.94211 34.95223   -6.91  160.36  151.19    8.10    8.42 4.0662e+07 6.4873e+07 8.96056 1.11604 0.52190  192.63   14632      607       -1       -1
26096259 34.99389 34.98478 34.99473  -20.33  153.04  117.99    9.49    9.95 5.8817e+07 1.0496e+08 10.13380 1.21074 0.54850  485.18   28863      955       -1       -1
26096263 35.00627 35.04254 34.97513  -43.14  153.47   72.64   26.93   28.24 2.6592e+09 5.9014e+09 36.10141 3.10395 0.61490 1.1107e+06 8.5067e+06    33515       -1       -1
26096265 35.02280 35.01482 35.01745  -31.56  142.13  100.58    9.56    9.90 3.4423e+07 6.5056e+07 8.47606 0.68555 0.37920  193.68   14690      803       -1       -1
26096267 35.06668 35.05054 34.88282  -30.42  170.03  144.85   10.09   10.19 5.2197e+07 8.7563e+07 9.73803 0.88686 0.32930  342.62   22347      523 26100083 26100083
26096276 35.20837 35.01892 35.30383  -74.29 -151.21   87.63    8.35    9.80 2.2127e+07 5.1634e+07 7.31549 0.33850 0.31610  124.28   10601      159 26101986 26101986
26096324 34.83049 35.11526 35.14621  -14.10   31.81   59.19    9.20    8.91 7.0732e+07 7.1493e+07 10.77606 1.17161 0.90700  227.42   16532      518       -1       -1
26096349 35.07254 35.03737 34.98985  -27.44  118.91   40.25    8.02    7.91 2.7986e+07 3.6127e+07 7.91127 0.55579 0.45880  62.602  6402.1      344 26102070 26102070
26096358 35.20694 34.96774 35.27338  -32.69  -13.23  -28.02    9.53    9.86 2.0042e+07 6.1465e+07 7.07887 0.46537 0.32930  173.67   13558      122 26101985 26101986
26096374 35.28088 34.97329 35.18803 -165.81  132.80   29.66   13.15   18.40 8.6056e+07 5.1775e+08 11.50423 1.28040 0.28950   10391 2.7476e+05      647 26107594 26101986
26096380 35.12522 35.09150 35.06576 -224.35   81.14  140.31    9.21    9.52 5.3901e+07 8.2085e+07 9.84225 0.93921 0.45880  302.65   20399      332 26101986 26101986
26096387 35.17495 35.10998 35.08568 -241.53   88.30  103.28   28.01   28.29 2.2451e+09 2.3408e+09 34.12254 2.99146 0.74770 1.8824e+05 2.3111e+06    16266 26101986 26101986
26096389 35.24513 35.13050 35.09152 -246.75   85.46   87.79    8.67    8.81 4.1606e+07 4.5775e+07 9.02958 1.06064 0.45880  98.618  8942.8      252 26101986 26101986
26096399 35.14751 34.93651 35.25751 -192.63  138.45   73.87    9.96   14.92 2.7423e+07 2.8634e+08 7.85775 0.73834 0.27620  3332.5 1.1906e+05      164 26101986 26101986
26096400 35.20670 35.03296 35.24782 -217.72   89.21  138.39    8.12   10.08 3.0831e+07 1.1045e+08 8.17042 1.06140 0.39240  535.11   31018      434 26101986 26101986
26096410 35.08660 35.07956 35.22572  -73.84  143.05   61.12   13.34   24.37 7.5085e+07 8.1254e+08 10.99296 0.92731 0.20000   24686 5.1913e+05      459 26101986 26101986
26096411 35.19336 35.00943 35.18486  -71.04   89.70   66.92    8.89   10.43 3.0634e+07 9.8718e+07 8.15352 0.56568 0.40570  431.32   26470      525 26101986 26101986
26096413 35.20470 35.04430 35.20201  -41.42   96.39  120.28    8.38    9.15 1.2672e+07 3.9901e+07 6.07465 0.42828 0.28950  75.763  7366.6      129 26101986 26101986
26096416 35.18958 35.09143 35.20283  -90.68  116.09  113.85    8.32    8.46 1.6648e+07 5.031e+07 6.65211 0.42346 0.40570  118.23   10219      174 26101986 26101986
26096417 35.15070 35.08760 35.28935 -110.27   53.34  175.64   11.91   14.20 1.0269e+08 2.3493e+08 12.20282 1.06040 0.52190  2279.1   90036     1169 26105077 26101986
26096424 35.20216 35.27922 35.16010 -115.58   96.59   57.81    9.74   13.27 2.8366e+07 1.0931e+08 7.94648 0.71223 0.22640  524.55   30567      156 26112013 26111625
26096445 35.61701 34.52188 35.16973 -122.20   77.17  121.53    9.17    8.47 7.2056e+07 8.8887e+07 10.84366 1.00689 0.72110  352.64   22826      581       -1       -1
26096449 35.43758 34.84774 34.99614 -222.42  147.85  107.17    8.02    8.06 5.2958e+07 7.6028e+07 9.78451 0.75949 0.64140  130.47   10986      409       -1       -1
26096476 35.40216 34.78696 35.22700 -107.78 -121.78   59.43    8.81    9.16 6.3549e+07 6.6577e+07 10.39859 1.11042 0.88050  202.46   15178      431 26101986 26101986
26096482 35.32632 34.77657 35.24268 -158.91  122.61  -63.03   10.38    9.74 9.2099e+07 1.0231e+08 11.76761 1.24670 0.90700  461.96   27840      618 26101986 26101986
26096483 35.33953 34.82511 35.32611 -131.50  111.09  -86.66   17.72   17.79 4.3704e+08 4.9972e+08 19.77465 1.52506 0.85390  9707.5 2.6135e+05     2733 26104232 26101986
26096484 35.26764 34.71358 35.18413 -155.81  115.63  104.56   12.06   13.31 8.8127e+07 1.9127e+08 11.59577 1.04584 0.39240  1535.7   67350      844 26101986 26101986
26096495 35.35730 34.73706 35.18563 -198.80   26.74  146.12    8.87    9.30 8.8887e+07 1.008e+08 11.62958 1.51034 0.69460  448.98   27263      651 26101986 26101986
26096506 35.27337 34.85461 35.29292  -21.81   15.39    8.93    9.02   10.46 3.1958e+07 1.0592e+08 8.26901 1.13101 0.30280  493.72   29235      229 26104232 26101986
26096534 35.60891 34.77361 35.28646 -140.19   30.00  115.78   13.50   13.11 4.3493e+08 5.3634e+08 19.74366 1.99909 0.61490  7435.7 2.1482e+05     3101       -1       -1
26096540 35.38763 35.39949 34.92887  -19.87   47.53   84.64   16.61   16.58 5.3296e+08 5.662e+08 21.12676 2.35072 0.68130   12338 3.1175e+05     3366 26111625 26111625
26096558 35.21751 34.94950 35.28735 -127.55  138.74 -164.27   10.05   19.47 3.1211e+07 6.2014e+08 8.20423 0.66868 0.30280   14694 3.5449e+05      191 26097694 26101986
26096604 35.21285 34.93239 35.25239 -248.97   71.83  154.36    8.28   11.30 2.7423e+07 1.8775e+08 7.85775 0.87746 0.48540  1481.9   65606      357 26101985 26101986
26096614 35.35881 34.92308 35.23818 -185.11  167.51  124.77   11.68   13.36 4.9169e+07 1.4352e+08 9.54648 0.71525 0.37920  884.78   44898      341 26101973 26101986
26096626 35.33368 35.10782 35.24199  -92.05  178.09   28.71   10.38   16.08 3.9901e+07 1.6549e+08 8.90423 0.79963 0.18990  1163.1   54901      332 26101986 26101986
26096633 35.35087 34.97142 35.22666  -48.87   48.51   80.58   10.19   11.12 5.2958e+07 9.5127e+07 9.78451 0.83787 0.39240   401.7   25121      398 26101986 26101986
26096635 35.27767 34.97163 35.24414  -95.71  -30.82  151.98   14.91   14.28 5.4662e+07 6.6944e+07 9.88873 0.40276 0.47210  204.61   15296      327 26101986 26101986
26096637 35.30204 34.94298 35.26607  -23.78  -18.63   78.96   11.86   12.90 5.7113e+07 1.4901e+08 10.03521 0.80927 0.31610  950.94   47343      350 26101986 26101986
26096640 35.23461 35.02575 35.21496  -67.64   56.59   37.62   13.31   19.63 7.6211e+07 4.8225e+08 11.04789 1.32287 0.30280  9066.6 2.4855e+05      588 26101986 26101986
26096654 35.25573 34.95474 35.31706 -180.80  -13.15  116.00   12.92   15.71 4.5197e+07 1.0837e+08 9.28169 0.86276 0.70780  515.89   30195      727 26101985 26101986
26096655 35.33285 35.03427 35.27155  -26.96  162.12  114.84    8.53   10.26 1.6268e+07 7.0352e+07 6.60141 0.40293 0.37920  225.08   16407      114 26101986 26101986
26096664 35.30536 35.17574 35.14263 -141.60   53.81   90.10    8.75    9.02 2.6479e+07 3.8197e+07 7.76620 0.93581 0.28950  69.672  6926.2      141 26101986 26101986
26096671 35.44406 35.12161 35.05748  -15.49  100.86  150.54    8.03    8.22 5.4282e+07 8.8704e+07 9.86620 0.74458 0.65470  351.25   22760      604       -1       -1
26096674 35.43312 35.10478 35.08007  -90.45  134.53  174.86    8.13    8.02 2.4014e+07 3.2718e+07 7.51831 0.55373 0.74770  51.756  5566.1      371       -1       -1
26096676 35.36078 35.25549 35.25523 -168.84   20.73  150.14    8.57    8.94 2.6479e+07 4.1986e+07 7.76620 0.70828 0.36590  83.544  7915.7      147 26101986 26101986
26096679 35.38581 35.21161 35.17456 -221.89  140.03   24.40    8.91    8.47 3.4986e+07 3.6507e+07 8.52254 0.67555 0.89380  63.874  6497.5      295 26101986 26101986
26096683 35.22360 35.19946 35.22575  -82.19   58.01   83.92    8.86   11.45 4.0662e+07 1.252e+08 8.96056 0.89069 0.31610  680.67   37023      324 26101986 26101986
26096685 35.34695 35.33050 35.25130  -31.15    7.56  165.66   10.19   11.50 5.8634e+07 1.3523e+08 10.12254 0.94040 0.28950   789.2   41278      353 26111625 26111625
26096692 35.18978 35.13423 35.19714 -110.74   85.95   75.86   14.98   15.61 1.3806e+08 3.5254e+08 13.46761 1.04433 0.41900  4968.1 1.597e+05     2656 26101986 26101986
26096693 35.18642 35.14694 35.17008 -116.68   92.77   91.29   11.08   13.50 5.3338e+07 1.4775e+08 9.80845 0.76847 0.21310  935.47   46776      462 26101986 26101986
26096696 35.27958 35.10408 35.27272 -162.37   79.32   42.68    8.02   10.36 1.4183e+07 3.3859e+07 6.30704 0.44290 0.16330  55.276  5842.1      349 26101986 26101986
26096707 35.34615 35.25498 35.21058 -115.52   84.48   81.35   12.60   15.55 1.3466e+08 3.9324e+08 13.35634 1.25510 0.33930  6127.7 1.8633e+05     1360       -1       -1
26096718 35.50053 34.95857 35.03307 -208.43  134.88   71.40   23.03   23.23 2.1549e+09 2.3493e+09 33.65915 6.76585 0.70780 1.6059e+05 2.0564e+06    14858       -1       -1
26096719 35.51465 34.97849 35.03877 -214.51  134.52   48.63    8.74    9.83 3.8775e+07 8.7183e+07 8.81972 0.87283 0.36590  71.708  7074.5      225 26096718 26096718
26096720 35.55884 34.95561 34.97682 -198.31  127.12   97.25   12.93   13.16 1.7831e+08 2.1014e+08 14.66761 1.47860 0.45880  1342.2   60998     1152       -1       -1
26096721 35.64277 34.91844 35.01292 -172.39  146.12   52.34   10.68   10.99 1.0439e+08 1.3938e+08 12.26901 1.06891 0.48540   480.2   28644      800       -1       -1
26096722 35.69787 34.86099 35.04554 -154.78  132.70   69.30    8.14    8.19 8.4732e+07 9.5324e+07 11.44507 1.51189 0.65470  321.67   21334      554       -1       -1
26096726 35.65591 34.87905 35.11389 -165.62  137.67   40.85   18.29   18.36 7.869e+08 8.8479e+08 24.05775 2.02048 0.54850   23212 4.9616e+05     5489       -1       -1
26096742 35.64094 34.85291 35.24451 -109.77   66.47   29.79   17.36   18.15 1.1315e+09 1.2624e+09 27.15352 3.97852 0.84060   46623 8.2854e+05     7975       -1       -1
26096746 35.46804 35.03781 35.26256 -183.90   42.15  109.45   11.19   10.95 1.129e+08 1.6056e+08 12.59437 0.96092 0.58830  1097.5   52606     1254 26101986 26101986
26096751 35.51277 35.34758 35.29318  -23.65   41.86   69.01    9.88   10.00 1.3201e+08 1.322e+08 13.26761 2.00925 0.96020  753.61   39901      857       -1       -1
26096756 35.09861 34.83327 34.91155 -105.31  187.86  106.73    8.59    9.71 3.4042e+07 7.9239e+07 8.44507 0.91578 0.43230  282.83   19408      280       -1       -1
26096759 35.03892 34.92040 35.17593 -223.15  215.77  164.22   10.88   10.87 6.9408e+07 1.1139e+08 10.70845 0.71440 0.48540  543.92   31393      512 26101986 26101986
26096764 35.16704 34.78464 35.29613 -135.89  194.49  -99.15   10.69   15.19 5.4845e+07 1.7437e+08 9.90000 0.93958 0.17660  1285.8   59102      346 26101986 26101986
26096765 35.18677 34.90674 35.19354 -225.99  276.59  -35.54   10.81   12.40 3.5183e+07 9.6831e+07 8.53803 0.48045 0.25000  415.63   25758      230 26107578 26101986
26096766 35.15725 34.83708 35.29445 -121.12  317.59  -52.26   10.98   11.11 3.1211e+07 5.031e+07 8.20423 0.40465 0.45880  118.23   10219      176 26101890 26101986
26096789 35.10523 34.95212 35.13324 -216.21  320.02  151.63   10.50   10.46 6.5056e+07 8.8507e+07 10.48028 0.85562 0.35260  349.75   22688      437 26101986 26101986
26096796 35.13929 34.90995 35.09892  -53.07  322.01   49.45    9.42   11.56 3.4225e+07 7.5465e+07 8.46056 0.61474 0.18990  257.53   18115      428 26101986 26101986
26096812 35.11675 34.79184 35.27108  -80.05  351.61  162.01    8.27    8.46 2.5915e+07 6.2408e+07 7.70986 0.61887 0.44560  178.82   13853      247 26101986 26101986
26096814 35.14094 34.88918 35.33345  -23.95  319.29  110.16   10.33   14.15 1.6648e+07 1.9901e+08 6.65211 0.46522 0.25000  1657.4   71233      124 26101986 26101986
26096820 35.18713 34.91035 35.28431 -148.66  371.28  172.66   10.87   16.26 3.593e+07 2.4338e+08 8.59859 0.61991 0.22640  2439.1   94643      265 26101985 26101986
26096846 35.13056 35.33156 34.96628  -60.53  211.76   74.07    8.60    9.29 6.6944e+07 1.0572e+08 10.58028 1.25477 0.60160  491.96   29159      685 26112451 26111625
26096852 35.17670 34.92618 35.33027  -83.75  238.34 -157.91   14.07   21.54 6.7704e+07 7.6014e+08 10.61972 0.80491 0.27620   21721 4.7251e+05      414 26103521 26101986
26096873 35.18544 34.94040 35.24428 -274.34  308.77  147.28    8.49   11.92 1.4746e+07 8.8704e+07 6.39014 0.54190 0.23970  351.25   22760       88 26101985 26101986
26096890 35.03399 34.97044 35.05430 -132.30  170.68   64.62    9.71   10.59 8.5479e+07 1.6099e+08 11.47887 1.28513 0.78750    1103   52801      963 26101986 26101986
26096897 35.14630 35.01765 35.08208 -247.44  249.67  112.68    8.22    8.69 3.1211e+07 3.9901e+07 8.20423 0.70981 0.37920  75.763  7366.6      335 26101986 26101986
26096899 35.09001 34.92085 35.08282  -87.00  245.12  125.19    8.18    8.55 2.4394e+07 4.8225e+07 7.55775 0.68002 0.40570  109.01  9626.2      214 26101986 26101986
26096907 35.08046 34.95504 35.09001 -184.71  314.31  132.98    8.93    9.08 5.7113e+07 8.4535e+07 10.03521 1.15289 0.33930  320.24   21264      402 26101986 26101986
26096919 35.17499 34.99211 35.19918  -23.72  188.97   18.72    8.62   13.17 2.4014e+07 1.569e+08 7.51831 0.70042 0.33930  1049.9   50920      220 26101986 26101986
26096921 35.16746 34.92426 35.28077 -100.73  195.96  -58.25   10.24    9.69 1.2293e+07 5.1437e+07 6.01408 0.31809 0.27620  123.37   10544       67 26101985 26101986
26096929 35.00518 34.93564 35.30328 -123.26  259.26   12.45    9.48   12.45 3.6127e+07 9.4944e+07 8.61408 0.89546 0.40570  400.21   25052      549 26101986 26101986
26096937 35.09333 34.99904 35.17056 -182.35  195.26  -23.72   18.47   21.14 1.0655e+09 1.6296e+09 26.61408 3.27599 0.88050   93913 1.3864e+06     9120 26101986 26101986
26096938 35.08695 34.98681 35.18999 -217.72  172.00  -17.93   10.37   10.70 6.2408e+07 1.2217e+08 10.33521 0.96809 0.28950  649.42   35765      517 26096937 26101986
26096941 35.00467 35.01470 35.33842 -143.33  267.32  106.87   10.87   11.75 4.0479e+07 9.6268e+07 8.94648 0.77840 0.37920     411   25547      361 26101986 26101986
26096951 35.06756 34.89326 35.31356 -244.40  314.80   80.76    8.05    7.21 1.9662e+07 3.631e+07 7.03380 0.35129 0.45880  63.213    6448      259 26107219 26101986
26096958 35.14095 34.91908 35.30704    7.76  263.13  113.94   12.53   21.49 6.638e+07 1.0154e+09 10.55070 0.95927 0.33930   37867 7.1103e+05      569 26101985 26101986
26096987 35.27961 34.83342 35.25782 -198.29  327.44  -65.29   12.36   13.22 1.3863e+08 2.5113e+08 13.48592 1.30437 0.32930  2590.3   98924     1353 26101986 26101986
26096999 35.28037 34.60544 35.21038 -120.72  282.30  112.57   10.27   11.23 4.7465e+07 1.3049e+08 9.43521 0.79455 0.31610  737.03   39253      298 26101986 26101986
26097001 35.16865 34.75960 35.26135  -85.29  408.82  136.81    8.49    8.79 3.6127e+07 1.1025e+08 8.61408 0.77946 0.61490  533.28   30940      342 26101986 26101986
26097007 35.25027 34.71270 35.07782  -44.97  173.22   92.48   12.94   13.47 6.4113e+07 7.962e+07 10.42958 0.79672 0.48540  285.44   19539      377 26101986 26101986
26097012 35.24673 34.85082 35.17814 -214.96  236.94   46.64    8.69    9.46 4.0845e+07 7.3944e+07 8.97465 1.14105 0.60160  247.66   17602      324 26101986 26101986
26097025 35.32480 34.79868 35.18744 -256.42  209.80   93.80    9.08    8.96 5.2394e+07 7.2817e+07 9.74930 1.04640 0.65470  240.46   17224     1090 26101986 26101986
26097030 35.27380 34.90932 35.28744 -206.48  361.35   75.43   16.50   18.66 1.9986e+08 6.5761e+08 15.23521 1.63521 0.44560   16446 3.851e+05     2090 26101985 26101986
26097031 35.25480 34.83632 35.16996  -17.93  254.24  141.11    8.69   11.87 1.8155e+07 1.1083e+08 6.84789 0.57112 0.31610  538.65   31169      122 26101986 26101986
26097033 35.22109 34.82349 35.29570 -104.15  191.68  123.73    9.58   10.13 1.7972e+07 5.0873e+07 6.82535 0.34595 0.49870  120.79   10381      166 26101986 26101986
26097052 35.35147 34.83906 35.17696  -35.42  393.86   51.87    9.25    8.91 8.8127e+07 1.0666e+08 11.59577 1.15883 0.72110  500.42   29527      737 26101986 26101986
26097080 35.22577 34.98353 35.28963 -394.60  191.78  133.57    9.26    8.55 2.7803e+07 7.4141e+07 7.89437 0.49375 0.43230  248.93   17668      182 26101985 26101986
26097082 35.27312 34.86206 35.26075 -213.40  198.49 -112.94   10.36   12.45 4.5958e+07 1.3466e+08 9.33380 1.03879 0.31610   782.9   41035      386 26107615 26101986
26097086 35.22929 34.93432 35.20377  -78.90  318.68  -93.59    9.68   11.54 5.7113e+07 1.9479e+08 10.03521 0.92958 0.39240  1590.5   69107      371 26102368 26101986
26097106 35.38113 34.96382 35.14070  -23.69  248.83  102.17   11.16   12.61 7.3197e+07 1.5789e+08 10.90000 1.01837 0.48540  1062.6   51372      632 26101986 26101986
26097133 35.25133 35.03518 35.22400 -167.40  181.67   91.87   10.75   13.18 3.8958e+07 1.0628e+08 8.83380 0.76767 0.22640     497   29378      303 26101986 26101986
26097137 35.50156 34.86754 35.19386 -128.38  180.01  134.59    8.68   10.90 2.4958e+07 8.2268e+07 7.61549 0.72361 0.41900  303.95   20463      300 26101986 26101986
26097142 35.28213 34.97839 35.30368 -127.67  189.25   29.90    8.79   10.94 1.2293e+07 5.4282e+07 6.01408 0.29509 0.43230   136.8   11376       71 26101985 26101986
26097145 35.28836 35.13237 35.27054 -115.36  191.69   19.36   11.98   13.21 9.1718e+07 1.6113e+08 11.75211 1.28738 0.26290  1104.9   52867      712 26105069 26101986
26097153 35.21799 35.04447 35.21979  -93.76  384.48   27.44    9.31   11.65 2.2507e+07 1.0628e+08 7.35634 0.33789 0.22640     497   29378      149 26101986 26101986
26097160 35.25661 35.05913 35.31756  -72.27  230.71   68.21   12.99   15.83 6.5437e+07 2.8408e+08 10.50000 0.72266 0.30280  3282.3 1.1774e+05      475 26101986 26101986
26097169 35.36904 34.92282 35.26906 -115.03  277.52  106.14    9.72   10.66 3.7254e+07 1.2917e+08 8.70282 0.69755 0.39240  722.74   38692      367 26101973 26101986
26097173 35.22601 34.97740 35.33089  -91.77  399.43  102.40   18.06   27.31 8.9451e+07 1.0439e+09 11.65352 0.69328 0.18990   39940 7.3946e+05      526 26103521 26101986
26097184 35.21798 35.23613 35.26845  -59.60  203.33  106.29    8.64    8.66 2.307e+07 3.7831e+07 7.41831 0.52357 0.84060  68.395  6832.7      196 26101986 26101986
26097192 35.35051 35.10880 35.16783 -100.24  242.40  139.30   45.36   53.33 6.8831e+09 1.5127e+10 49.56620 4.74851 0.49870 6.7528e+06 3.183e+07    57631 26101986 26101986
26097230 34.94353 34.86098 34.78114  -69.34  139.37  226.95   15.01   15.43 2.1803e+08 2.807e+08 15.68451 1.46927 0.56180  3207.7 1.1577e+05     1499       -1       -1
26097239 34.86357 34.91204 35.03132  -41.06  183.08  194.39    8.78    9.00 4.1986e+07 6.4113e+07 9.05634 1.08630 0.66800  188.32   14390      533       -1       -1
26097258 35.21229 34.89109 35.28434  -28.96 -127.93  298.05    9.24    9.80 4.5577e+07 9.7775e+07 9.30845 1.20162 0.37920  423.44   26114      295 26101985 26101986
26097259 35.19409 34.82233 35.35683  -93.06   30.58  378.96   17.71   26.02 4.2648e+08 1.4338e+09 19.61408 2.11580 0.26290   73452 1.1573e+06     3009 26101986 26101986
26097283 35.03935 34.67127 35.07677  -19.28  183.09  250.20    8.53    9.85 2.307e+07 4.9746e+07 7.41831 0.58143 0.43230   115.7   10058      159       -1       -1
26097284 34.97427 34.68711 35.06575  -83.52  122.34  175.99    9.37    9.40 4.8986e+07 7.8676e+07 9.53380 0.84364 0.68130  278.98   19213      622       -1       -1
26097294 35.21071 34.90316 35.14051  -73.47   48.21  253.38    8.89    8.11 2.2887e+07 4.0662e+07 7.39718 0.61713 0.25000   78.56  7565.6      709 26107594 26101986
26097297 35.19854 34.81429 35.06362 -107.30  155.83  171.23   16.84   21.15 1.8606e+08 5.5155e+08 14.87746 1.30864 0.21310   11733 3.0042e+05     1264 26101986 26101986
26097299 35.03951 34.73939 35.28270 -162.17  120.56  162.38    9.49    9.95 3.9521e+07   8e+07 8.87606 0.66799 0.48540  288.07   19671      294 26106964 26101986
26097301 35.16746 34.87968 35.27069 -223.96   74.99  200.77   10.08   13.39 3.7254e+07 1.9423e+08 8.70282 0.78426 0.39240  1581.6   68825      749 26101985 26101986
26097306 35.14577 34.78775 35.26334  -94.75   27.43  238.73    8.33    8.73 2.4211e+07 4.6141e+07 7.53803 0.73863 0.30280  100.14  9043.9      256 26101986 26101986
26097313 35.10942 34.89908 35.26362 -189.55   72.66  125.38    8.74   14.07 2.062e+07 1.252e+08 7.14507 0.48973 0.20000  680.67   37023      213 26101986 26101986
26097315 35.19251 34.83977 35.31694  -93.46   99.02  226.40    9.80   18.81 2.1183e+07 2.3211e+08 7.20986 0.69420 0.21310  2226.9   88516      158 26101884 26101986
26097325 35.14015 34.91009 35.27923   17.34   95.64  313.52    8.85    8.26 1.2293e+07 2.1366e+07 6.01408 0.28070 0.68130  22.837  3049.6      138 26101986 26101986
26097326 35.16832 34.77587 35.26092 -121.32  140.71  312.60    8.58   11.63 2.4592e+07 1.0931e+08 7.57746 0.28706 0.22640  524.55   30567      434 26101986 26101986
26097332 34.95708 34.98249 34.87808 -119.94  136.38  206.88   11.36   11.67 1.078e+08 1.4296e+08 12.40141 1.07839 0.62820  878.13   44649      992       -1       -1
26097339 34.96009 35.14542 34.87220  -18.18  155.36  238.80    8.25    8.26 2.0239e+07 2.893e+07 7.10141 0.51342 0.40570  40.863  4678.3      135       -1       -1
26097347 35.07851 35.00037 34.87810  -48.42  150.13  348.43   13.96   15.67 1.2104e+08 2.1408e+08 12.89014 0.91441 0.22640  637.97   35300      703       -1       -1
26097362 35.16905 34.96939 35.27686 -349.37  124.00  203.96   17.58   18.34 2.438e+08 6.7352e+08 16.27746 1.67132 0.48540   17218 3.9832e+05     1477 26101985 26101986
26097392 34.86777 35.37767 34.97292  -15.75   71.67  369.26   10.29    9.99 7.7915e+07 8.1507e+07 11.12958 0.86036 0.82740  273.83   18951      527       -1       -1
26097417 35.12004 35.15349 34.95480  -32.72  143.89  221.08   12.66   13.43 1.1745e+08 2.9127e+08 12.76056 1.48108 0.35260  3443.5 1.2196e+05      850       -1       -1
26097420 35.16753 35.07337 35.07158  -53.54  152.03  258.72   10.04   10.44 3.1577e+07 6.8648e+07 8.23662 0.79920 0.39240  214.72   15848      181 26101986 26101986
26097422 35.19420 35.18377 34.90193 -126.79  184.40  255.78    8.85    9.53 5.107e+07 7.8676e+07 9.66761 1.26653 0.62820  278.98   19213      335       -1       -1
26097433 35.19847 34.93923 35.26082 -232.88  174.86  171.58   10.54   11.90 2.7803e+07 7.5845e+07 7.89437 0.51215 0.23970  260.03   18244      167 26101985 26101986
26097447 35.05416 35.14147 35.19427  -49.20  195.61  165.69    8.44    9.94 2.8183e+07 7.1676e+07 7.92958 1.03934 0.56180  233.28   16844      323 26101986 26101986
26097458 35.19277 35.05443 35.26465  -35.03   91.86  287.99    9.89   13.96 3.7451e+07 2.1225e+08 8.71831 0.71499 0.32930  1875.5   78015      359 26101986 26101986
26097460 35.22127 34.94475 35.22570 -138.96    3.36  259.91    9.36    9.41 1.4944e+07 5.938e+07 6.41831 0.49214 0.23970  162.54   12914      226 26102368 26101986
26097461 35.18553 34.98622 35.28261  -79.26   84.98  282.46    9.04   11.16 1.4366e+07 9.5127e+07 6.33521 0.53783 0.31610   401.7   25121      110 26101985 26101986
26097470 35.17035 34.97030 35.19338 -103.31  128.20  321.09    9.00   11.99 2.4014e+07 7.6211e+07 7.51831 0.70269 0.28950  262.44   18369      135 26101986 26101986
26097480 35.19004 35.27378 35.01658 -110.67  143.94  162.20    8.23    8.85 5.3901e+07 9.4944e+07 9.84225 1.65670 0.68130  400.21   25052      658 26111625 26111625
26097509 35.08199 35.18574 35.16900 -105.85  135.86  230.27    8.16    9.12 3.3859e+07 6.1465e+07 8.42958 0.79360 0.41900  173.67   13558      843 26101986 26101986
